observation_date,A007RD3Q086SBEA_20130228,A007RD3Q086SBEA_20130328,A007RD3Q086SBEA_20130426,A007RD3Q086SBEA_20130530,A007RD3Q086SBEA_20130626,A007RD3Q086SBEA_20130731,A007RD3Q086SBEA_20140110,A007RD3Q086SBEA_20140130,A007RD3Q086SBEA_20140228,A007RD3Q086SBEA_20140327,A007RD3Q086SBEA_20140430,A007RD3Q086SBEA_20140529,A007RD3Q086SBEA_20140625,A007RD3Q086SBEA_20140730,A007RD3Q086SBEA_20140828,A007RD3Q086SBEA_20140926,A007RD3Q086SBEA_20141030,A007RD3Q086SBEA_20141125,A007RD3Q086SBEA_20141223,A007RD3Q086SBEA_20150130,A007RD3Q086SBEA_20150227,A007RD3Q086SBEA_20150327,A007RD3Q086SBEA_20150429,A007RD3Q086SBEA_20150529,A007RD3Q086SBEA_20150624,A007RD3Q086SBEA_20150730,A007RD3Q086SBEA_20150827,A007RD3Q086SBEA_20150925,A007RD3Q086SBEA_20151029,A007RD3Q086SBEA_20151124,A007RD3Q086SBEA_20151222,A007RD3Q086SBEA_20160129,A007RD3Q086SBEA_20160226,A007RD3Q086SBEA_20160428,A007RD3Q086SBEA_20160527,A007RD3Q086SBEA_20160628,A007RD3Q086SBEA_20160729,A007RD3Q086SBEA_20160826,A007RD3Q086SBEA_20160929,A007RD3Q086SBEA_20161028,A007RD3Q086SBEA_20161129,A007RD3Q086SBEA_20161222,A007RD3Q086SBEA_20170127,A007RD3Q086SBEA_20170228,A007RD3Q086SBEA_20170330,A007RD3Q086SBEA_20170428,A007RD3Q086SBEA_20170526,A007RD3Q086SBEA_20170629,A007RD3Q086SBEA_20170728,A007RD3Q086SBEA_20170830,A007RD3Q086SBEA_20170928,A007RD3Q086SBEA_20171027,A007RD3Q086SBEA_20171129,A007RD3Q086SBEA_20171221,A007RD3Q086SBEA_20180126,A007RD3Q086SBEA_20180228,A007RD3Q086SBEA_20180328,A007RD3Q086SBEA_20180427,A007RD3Q086SBEA_20180530,A007RD3Q086SBEA_20180628,A007RD3Q086SBEA_20180727,A007RD3Q086SBEA_20180829,A007RD3Q086SBEA_20180927,A007RD3Q086SBEA_20181026,A007RD3Q086SBEA_20181128,A007RD3Q086SBEA_20181221,A007RD3Q086SBEA_20190228,A007RD3Q086SBEA_20190328,A007RD3Q086SBEA_20190426,A007RD3Q086SBEA_20190530,A007RD3Q086SBEA_20190627,A007RD3Q086SBEA_20190726,A007RD3Q086SBEA_20190829,A007RD3Q086SBEA_20190926,A007RD3Q086SBEA_20191030,A007RD3Q086SBEA_20191127,A007RD3Q086SBEA_20191220,A007RD3Q086SBEA_20200130,A007RD3Q086SBEA_20200227,A007RD3Q086SBEA_20200326
1979-01-01,57.864,57.864,57.864,57.864,57.864,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,52.069,53.006,53.006,53.006,53.006,53.006,53.006,53.006,53.006,53.006,53.006,53.006,53.006,53.006,53.006,53.006,53.006,53.006,53.006,53.006,53.006
1979-04-01,59.376,59.376,59.376,59.376,59.376,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,53.409,54.37,54.37,54.37,54.37,54.37,54.37,54.37,54.37,54.37,54.37,54.37,54.37,54.37,54.37,54.37,54.37,54.37,54.37,54.37,54.37
1979-07-01,60.844,60.844,60.844,60.844,60.844,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,54.707,55.689,55.689,55.689,55.689,55.689,55.689,55.689,55.689,55.689,55.689,55.689,55.689,55.689,55.689,55.689,55.689,55.689,55.689,55.689,55.689
1979-10-01,62.079,62.079,62.079,62.079,62.079,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,55.823,56.824,56.824,56.824,56.824,56.824,56.824,56.824,56.824,56.824,56.824,56.824,56.824,56.824,56.824,56.824,56.824,56.824,56.824,56.824,56.824
1980-01-01,63.521,63.521,63.521,63.521,63.521,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,57.128,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15
1980-04-01,64.995,64.995,64.995,64.995,64.995,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,58.444,59.491,59.491,59.491,59.491,59.491,59.491,59.491,59.491,59.491,59.491,59.491,59.491,59.491,59.491,59.491,59.491,59.491,59.491,59.491,59.491
1980-07-01,66.395,66.395,66.395,66.395,66.395,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,59.703,60.776,60.776,60.776,60.776,60.776,60.776,60.776,60.776,60.776,60.776,60.776,60.776,60.776,60.776,60.776,60.776,60.776,60.776,60.776,60.776
1980-10-01,67.832,67.832,67.832,67.832,67.832,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,60.967,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07,62.07
1981-01-01,69.642,69.642,69.642,69.642,69.642,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,62.553,63.697,63.697,63.697,63.697,63.697,63.697,63.697,63.697,63.697,63.697,63.697,63.697,63.697,63.697,63.697,63.697,63.697,63.697,63.697,63.697
1981-04-01,71.205,71.205,71.205,71.205,71.205,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,63.932,65.098,65.098,65.098,65.098,65.098,65.098,65.098,65.098,65.098,65.098,65.098,65.098,65.098,65.098,65.098,65.098,65.098,65.098,65.098,65.098
1981-07-01,72.401,72.401,72.401,72.401,72.401,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,65.015,66.181,66.181,66.181,66.181,66.181,66.181,66.181,66.181,66.181,66.181,66.181,66.181,66.181,66.181,66.181,66.181,66.181,66.181,66.181,66.181
1981-10-01,73.807,73.807,73.807,73.807,73.807,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,66.356,67.512,67.512,67.512,67.512,67.512,67.512,67.512,67.512,67.512,67.512,67.512,67.512,67.512,67.512,67.512,67.512,67.512,67.512,67.512,67.512
1982-01-01,74.824,74.824,74.824,74.824,74.824,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,67.565,68.446,68.446,68.446,68.446,68.446,68.446,68.446,68.446,68.446,68.446,68.446,68.446,68.446,68.446,68.446,68.446,68.446,68.446,68.446,68.446
1982-04-01,75.693,75.693,75.693,75.693,75.693,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,68.416,69.272,69.272,69.272,69.272,69.272,69.272,69.272,69.272,69.272,69.272,69.272,69.272,69.272,69.272,69.272,69.272,69.272,69.272,69.272,69.272
1982-07-01,76.103,76.103,76.103,76.103,76.103,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,68.854,69.695,69.695,69.695,69.695,69.695,69.695,69.695,69.695,69.695,69.695,69.695,69.695,69.695,69.695,69.695,69.695,69.695,69.695,69.695,69.695
1982-10-01,76.211,76.211,76.211,76.211,76.211,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.041,69.88,69.88,69.88,69.88,69.88,69.88,69.88,69.88,69.88,69.88,69.88,69.88,69.88,69.88,69.88,69.88,69.88,69.88,69.88,69.88
1983-01-01,75.848,75.848,75.848,75.848,75.848,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,68.827,69.677,69.677,69.677,69.677,69.677,69.677,69.677,69.677,69.677,69.677,69.677,69.677,69.677,69.677,69.677,69.677,69.677,69.677,69.677,69.677
1983-04-01,75.535,75.535,75.535,75.535,75.535,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,68.624,69.48,69.48,69.48,69.48,69.48,69.48,69.48,69.48,69.48,69.48,69.48,69.48,69.48,69.48,69.48,69.48,69.48,69.48,69.48,69.48
1983-07-01,75.422,75.422,75.422,75.422,75.422,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,68.636,69.497,69.497,69.497,69.497,69.497,69.497,69.497,69.497,69.497,69.497,69.497,69.497,69.497,69.497,69.497,69.497,69.497,69.497,69.497,69.497
1983-10-01,75.517,75.517,75.517,75.517,75.517,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,68.781,69.645,69.645,69.645,69.645,69.645,69.645,69.645,69.645,69.645,69.645,69.645,69.645,69.645,69.645,69.645,69.645,69.645,69.645,69.645,69.645
1984-01-01,75.587,75.587,75.587,75.587,75.587,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,68.929,69.792,69.792,69.792,69.792,69.792,69.792,69.792,69.792,69.792,69.792,69.792,69.792,69.792,69.792,69.792,69.792,69.792,69.792,69.792,69.792
1984-04-01,75.92,75.92,75.92,75.92,75.92,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,69.267,70.132,70.132,70.132,70.132,70.132,70.132,70.132,70.132,70.132,70.132,70.132,70.132,70.132,70.132,70.132,70.132,70.132,70.132,70.132,70.132
1984-07-01,76.157,76.157,76.157,76.157,76.157,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,69.545,70.412,70.412,70.412,70.412,70.412,70.412,70.412,70.412,70.412,70.412,70.412,70.412,70.412,70.412,70.412,70.412,70.412,70.412,70.412,70.412
1984-10-01,76.367,76.367,76.367,76.367,76.367,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,69.769,70.639,70.639,70.639,70.639,70.639,70.639,70.639,70.639,70.639,70.639,70.639,70.639,70.639,70.639,70.639,70.639,70.639,70.639,70.639,70.639
1985-01-01,76.599,76.599,76.599,76.599,76.599,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.017,70.891,70.891,70.891,70.891,70.891,70.891,70.891,70.891,70.891,70.891,70.891,70.891,70.891,70.891,70.891,70.891,70.891,70.891,70.891,70.891
1985-04-01,76.71,76.71,76.71,76.71,76.71,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,70.152,71.028,71.028,71.028,71.028,71.028,71.028,71.028,71.028,71.028,71.028,71.028,71.028,71.028,71.028,71.028,71.028,71.028,71.028,71.028,71.028
1985-07-01,77.035,77.035,77.035,77.035,77.035,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,70.479,71.359,71.359,71.359,71.359,71.359,71.359,71.359,71.359,71.359,71.359,71.359,71.359,71.359,71.359,71.359,71.359,71.359,71.359,71.359,71.359
1985-10-01,77.537,77.537,77.537,77.537,77.537,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,70.931,71.817,71.817,71.817,71.817,71.817,71.817,71.817,71.817,71.817,71.817,71.817,71.817,71.817,71.817,71.817,71.817,71.817,71.817,71.817,71.817
1986-01-01,77.894,77.894,77.894,77.894,77.894,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,71.297,72.188,72.188,72.188,72.188,72.188,72.188,72.188,72.188,72.188,72.188,72.188,72.188,72.188,72.188,72.188,72.188,72.188,72.188,72.188,72.188
1986-04-01,78.488,78.488,78.488,78.488,78.488,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,71.838,72.736,72.736,72.736,72.736,72.736,72.736,72.736,72.736,72.736,72.736,72.736,72.736,72.736,72.736,72.736,72.736,72.736,72.736,72.736,72.736
1986-07-01,79.169,79.169,79.169,79.169,79.169,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,72.439,73.344,73.344,73.344,73.344,73.344,73.344,73.344,73.344,73.344,73.344,73.344,73.344,73.344,73.344,73.344,73.344,73.344,73.344,73.344,73.344
1986-10-01,79.706,79.706,79.706,79.706,79.706,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,72.904,73.815,73.815,73.815,73.815,73.815,73.815,73.815,73.815,73.815,73.815,73.815,73.815,73.815,73.815,73.815,73.815,73.815,73.815,73.815,73.815
1987-01-01,79.959,79.959,79.959,79.959,79.959,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,73.178,74.092,74.092,74.092,74.092,74.092,74.092,74.092,74.092,74.092,74.092,74.092,74.092,74.092,74.092,74.092,74.092,74.092,74.092,74.092,74.092
1987-04-01,80.058,80.058,80.058,80.058,80.058,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,73.343,74.259,74.259,74.259,74.259,74.259,74.259,74.259,74.259,74.259,74.259,74.259,74.259,74.259,74.259,74.259,74.259,74.259,74.259,74.259,74.259
1987-07-01,80.203,80.203,80.203,80.203,80.203,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,73.557,74.475,74.475,74.475,74.475,74.475,74.475,74.475,74.475,74.475,74.475,74.475,74.475,74.475,74.475,74.475,74.475,74.475,74.475,74.475,74.475
1987-10-01,80.863,80.863,80.863,80.863,80.863,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,74.254,75.182,75.182,75.182,75.182,75.182,75.182,75.182,75.182,75.182,75.182,75.182,75.182,75.182,75.182,75.182,75.182,75.182,75.182,75.182,75.182
1988-01-01,81.585,81.585,81.585,81.585,81.585,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,74.902,75.838,75.838,75.838,75.838,75.838,75.838,75.838,75.838,75.838,75.838,75.838,75.838,75.838,75.838,75.838,75.838,75.838,75.838,75.838,75.838
1988-04-01,82.085,82.085,82.085,82.085,82.085,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,75.382,76.325,76.325,76.325,76.325,76.325,76.325,76.325,76.325,76.325,76.325,76.325,76.325,76.325,76.325,76.325,76.325,76.325,76.325,76.325,76.325
