observation_date,DDURRG3Q086SBEA_20130228,DDURRG3Q086SBEA_20130426,DDURRG3Q086SBEA_20130731,DDURRG3Q086SBEA_20140110,DDURRG3Q086SBEA_20140130,DDURRG3Q086SBEA_20140228,DDURRG3Q086SBEA_20140430,DDURRG3Q086SBEA_20140529,DDURRG3Q086SBEA_20140730,DDURRG3Q086SBEA_20140828,DDURRG3Q086SBEA_20140926,DDURRG3Q086SBEA_20141030,DDURRG3Q086SBEA_20141125,DDURRG3Q086SBEA_20141223,DDURRG3Q086SBEA_20150130,DDURRG3Q086SBEA_20150227,DDURRG3Q086SBEA_20150327,DDURRG3Q086SBEA_20150429,DDURRG3Q086SBEA_20150529,DDURRG3Q086SBEA_20150624,DDURRG3Q086SBEA_20150730,DDURRG3Q086SBEA_20150827,DDURRG3Q086SBEA_20150925,DDURRG3Q086SBEA_20151029,DDURRG3Q086SBEA_20151124,DDURRG3Q086SBEA_20151222,DDURRG3Q086SBEA_20160129,DDURRG3Q086SBEA_20160226,DDURRG3Q086SBEA_20160325,DDURRG3Q086SBEA_20160428,DDURRG3Q086SBEA_20160527,DDURRG3Q086SBEA_20160628,DDURRG3Q086SBEA_20160729,DDURRG3Q086SBEA_20160826,DDURRG3Q086SBEA_20160929,DDURRG3Q086SBEA_20161028,DDURRG3Q086SBEA_20161129,DDURRG3Q086SBEA_20161222,DDURRG3Q086SBEA_20170127,DDURRG3Q086SBEA_20170228,DDURRG3Q086SBEA_20170330,DDURRG3Q086SBEA_20170428,DDURRG3Q086SBEA_20170526,DDURRG3Q086SBEA_20170629,DDURRG3Q086SBEA_20170728,DDURRG3Q086SBEA_20170830,DDURRG3Q086SBEA_20170928,DDURRG3Q086SBEA_20171027,DDURRG3Q086SBEA_20171221,DDURRG3Q086SBEA_20180126,DDURRG3Q086SBEA_20180228,DDURRG3Q086SBEA_20180328,DDURRG3Q086SBEA_20180427,DDURRG3Q086SBEA_20180530,DDURRG3Q086SBEA_20180628,DDURRG3Q086SBEA_20180727,DDURRG3Q086SBEA_20180829,DDURRG3Q086SBEA_20180927,DDURRG3Q086SBEA_20181026,DDURRG3Q086SBEA_20181128,DDURRG3Q086SBEA_20190228,DDURRG3Q086SBEA_20190328,DDURRG3Q086SBEA_20190426,DDURRG3Q086SBEA_20190530,DDURRG3Q086SBEA_20190627,DDURRG3Q086SBEA_20190726,DDURRG3Q086SBEA_20190829,DDURRG3Q086SBEA_20190926,DDURRG3Q086SBEA_20191030,DDURRG3Q086SBEA_20191127,DDURRG3Q086SBEA_20200130,DDURRG3Q086SBEA_20200227,DDURRG3Q086SBEA_20200326
1991-07-01,119.494,119.494,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,128.391,134.128,134.128,134.128,134.128,134.128,134.128,134.128,134.128,134.128,134.128,134.128,134.128,134.128,134.128,134.128,134.128,134.128,134.128
1991-10-01,119.751,119.751,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,128.667,134.416,134.416,134.416,134.416,134.416,134.416,134.416,134.416,134.416,134.416,134.416,134.416,134.416,134.416,134.416,134.416,134.416,134.416
1992-01-01,119.746,119.746,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,128.661,134.41,134.41,134.41,134.41,134.41,134.41,134.41,134.41,134.41,134.41,134.41,134.41,134.41,134.41,134.41,134.41,134.41,134.41
1992-04-01,120.072,120.072,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,129.012,134.777,134.777,134.777,134.777,134.777,134.777,134.777,134.777,134.777,134.777,134.777,134.777,134.777,134.777,134.777,134.777,134.777,134.777
1992-07-01,120.171,120.171,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,129.118,134.888,134.888,134.888,134.888,134.888,134.888,134.888,134.888,134.888,134.888,134.888,134.888,134.888,134.888,134.888,134.888,134.888,134.888
1992-10-01,120.359,120.359,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,129.32,135.099,135.099,135.099,135.099,135.099,135.099,135.099,135.099,135.099,135.099,135.099,135.099,135.099,135.099,135.099,135.099,135.099,135.099
1993-01-01,120.298,120.298,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,129.255,135.03,135.03,135.03,135.03,135.03,135.03,135.03,135.03,135.03,135.03,135.03,135.03,135.03,135.03,135.03,135.03,135.03,135.03
1993-04-01,120.932,120.932,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,129.936,135.742,135.742,135.742,135.742,135.742,135.742,135.742,135.742,135.742,135.742,135.742,135.742,135.742,135.742,135.742,135.742,135.742,135.742
1993-07-01,121.521,121.521,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,130.569,136.403,136.403,136.403,136.403,136.403,136.403,136.403,136.403,136.403,136.403,136.403,136.403,136.403,136.403,136.403,136.403,136.403,136.403
1993-10-01,122.324,122.324,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,131.431,137.304,137.304,137.304,137.304,137.304,137.304,137.304,137.304,137.304,137.304,137.304,137.304,137.304,137.304,137.304,137.304,137.304,137.304
1994-01-01,122.606,122.606,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,131.735,137.621,137.621,137.621,137.621,137.621,137.621,137.621,137.621,137.621,137.621,137.621,137.621,137.621,137.621,137.621,137.621,137.621,137.621
1994-04-01,123.338,123.338,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,132.521,138.442,138.442,138.442,138.442,138.442,138.442,138.442,138.442,138.442,138.442,138.442,138.442,138.442,138.442,138.442,138.442,138.442,138.442
1994-07-01,124.207,124.207,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,133.455,139.418,139.418,139.418,139.418,139.418,139.418,139.418,139.418,139.418,139.418,139.418,139.418,139.418,139.418,139.418,139.418,139.418,139.418
1994-10-01,124.419,124.419,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,133.682,139.656,139.656,139.656,139.656,139.656,139.656,139.656,139.656,139.656,139.656,139.656,139.656,139.656,139.656,139.656,139.656,139.656,139.656
1995-01-01,124.916,124.916,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,134.217,140.214,140.214,140.214,140.214,140.214,140.214,140.214,140.214,140.214,140.214,140.214,140.214,140.214,140.214,140.214,140.214,140.214,140.214
1995-04-01,124.78,124.78,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,134.071,140.061,140.061,140.061,140.061,140.061,140.061,140.061,140.061,140.061,140.061,140.061,140.061,140.061,140.061,140.061,140.061,140.061,140.061
1995-07-01,124.378,124.378,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,133.639,139.61,139.61,139.61,139.61,139.61,139.61,139.61,139.61,139.61,139.61,139.61,139.61,139.61,139.61,139.61,139.61,139.61,139.61
1995-10-01,124.101,124.101,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,133.342,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3,139.3
1996-01-01,124.195,124.195,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,133.442,139.405,139.405,139.405,139.405,139.405,139.405,139.405,139.405,139.405,139.405,139.405,139.405,139.405,139.405,139.405,139.405,139.405,139.405
1996-04-01,123.376,123.376,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,132.563,138.486,138.486,138.486,138.486,138.486,138.486,138.486,138.486,138.486,138.486,138.486,138.486,138.486,138.486,138.486,138.486,138.486,138.486
1996-07-01,123.054,123.054,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,132.217,138.125,138.125,138.125,138.125,138.125,138.125,138.125,138.125,138.125,138.125,138.125,138.125,138.125,138.125,138.125,138.125,138.125,138.125
1996-10-01,122.521,122.521,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,131.645,137.527,137.527,137.527,137.527,137.527,137.527,137.527,137.527,137.527,137.527,137.527,137.527,137.527,137.527,137.527,137.527,137.527,137.527
1997-01-01,122.048,122.048,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,131.137,136.997,136.997,136.997,136.997,136.997,136.997,136.997,136.997,136.997,136.997,136.997,136.997,136.997,136.997,136.997,136.997,136.997,136.997
1997-04-01,120.872,120.872,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,129.873,135.677,135.677,135.677,135.677,135.677,135.677,135.677,135.677,135.677,135.677,135.677,135.677,135.677,135.677,135.677,135.677,135.677,135.677
1997-07-01,120.061,120.061,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,129.003,134.767,134.767,134.767,134.767,134.767,134.767,134.767,134.767,134.767,134.767,134.767,134.767,134.767,134.767,134.767,134.767,134.767,134.767
1997-10-01,119.391,119.391,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,128.283,134.016,134.016,134.016,134.016,134.016,134.016,134.016,134.016,134.016,134.016,134.016,134.016,134.016,134.016,134.016,134.016,134.016,134.016
1998-01-01,118.513,118.513,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,127.341,133.031,133.031,133.031,133.031,133.031,133.031,133.031,133.031,133.031,133.031,133.031,133.031,133.031,133.031,133.031,133.031,133.031,133.031
1998-04-01,117.628,117.628,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,126.391,132.038,132.038,132.038,132.038,132.038,132.038,132.038,132.038,132.038,132.038,132.038,132.038,132.038,132.038,132.038,132.038,132.038,132.038
1998-07-01,116.727,116.727,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,125.425,131.029,131.029,131.029,131.029,131.029,131.029,131.029,131.029,131.029,131.029,131.029,131.029,131.029,131.029,131.029,131.029,131.029,131.029
