observation_date,IPDNBS_19990805,IPDNBS_19990902,IPDNBS_19991112,IPDNBS_20000208,IPDNBS_20000307,IPDNBS_20000504,IPDNBS_20000808,IPDNBS_20001102,IPDNBS_20001206,IPDNBS_20010207,IPDNBS_20010508,IPDNBS_20010807,IPDNBS_20011107,IPDNBS_20020206,IPDNBS_20020507,IPDNBS_20020531,IPDNBS_20020809,IPDNBS_20021107,IPDNBS_20030206,IPDNBS_20030306,IPDNBS_20030501,IPDNBS_20030604,IPDNBS_20030807,IPDNBS_20031106,IPDNBS_20031203,IPDNBS_20040205,IPDNBS_20040506,IPDNBS_20040603,IPDNBS_20040810,IPDNBS_20041104,IPDNBS_20050203,IPDNBS_20050505,IPDNBS_20050809,IPDNBS_20051103,IPDNBS_20051206,IPDNBS_20060202,IPDNBS_20060307,IPDNBS_20060504,IPDNBS_20060601,IPDNBS_20060808,IPDNBS_20060906,IPDNBS_20061102,IPDNBS_20061205,IPDNBS_20070207,IPDNBS_20070306,IPDNBS_20070503,IPDNBS_20070606,IPDNBS_20070807,IPDNBS_20070906,IPDNBS_20071107,IPDNBS_20071205,IPDNBS_20080206,IPDNBS_20080305,IPDNBS_20080507,IPDNBS_20080604,IPDNBS_20080808,IPDNBS_20080904,IPDNBS_20081106,IPDNBS_20081203,IPDNBS_20090205,IPDNBS_20090305,IPDNBS_20090507,IPDNBS_20090604,IPDNBS_20090811,IPDNBS_20090902,IPDNBS_20091105,IPDNBS_20091203,IPDNBS_20100204,IPDNBS_20100304,IPDNBS_20100506,IPDNBS_20100603,IPDNBS_20100810,IPDNBS_20100902,IPDNBS_20101104,IPDNBS_20101201,IPDNBS_20110203,IPDNBS_20110303,IPDNBS_20110505,IPDNBS_20110602,IPDNBS_20110809,IPDNBS_20110901,IPDNBS_20111103,IPDNBS_20111130,IPDNBS_20120202,IPDNBS_20120307,IPDNBS_20120503,IPDNBS_20120606,IPDNBS_20120808,IPDNBS_20120905,IPDNBS_20121101,IPDNBS_20130207,IPDNBS_20130307,IPDNBS_20130502,IPDNBS_20130605,IPDNBS_20130816,IPDNBS_20130905,IPDNBS_20131114,IPDNBS_20131216,IPDNBS_20140206,IPDNBS_20140306,IPDNBS_20140507,IPDNBS_20140604,IPDNBS_20140808,IPDNBS_20140904,IPDNBS_20141106,IPDNBS_20141203,IPDNBS_20150205,IPDNBS_20150305,IPDNBS_20150506,IPDNBS_20150604,IPDNBS_20150811,IPDNBS_20150902,IPDNBS_20151105,IPDNBS_20151202,IPDNBS_20160204,IPDNBS_20160303,IPDNBS_20160504,IPDNBS_20160607,IPDNBS_20160809,IPDNBS_20160901,IPDNBS_20161103,IPDNBS_20161206,IPDNBS_20170202,IPDNBS_20170308,IPDNBS_20170504,IPDNBS_20170605,IPDNBS_20170809,IPDNBS_20170907,IPDNBS_20171102,IPDNBS_20171206,IPDNBS_20180201,IPDNBS_20180503,IPDNBS_20180606,IPDNBS_20180815,IPDNBS_20180906,IPDNBS_20181101,IPDNBS_20181206,IPDNBS_20190206,IPDNBS_20190307,IPDNBS_20190502,IPDNBS_20190606,IPDNBS_20190815,IPDNBS_20190905,IPDNBS_20191106,IPDNBS_20200206,IPDNBS_20200305
1981-04-01,67.2,67.2,70.4,70.4,70.4,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,69.7,70.4,70.4,70.4,70.4,70.4,70.4,70.4,70.4,70.4,70.402,70.402,70.402,70.402,70.402,70.402,70.402,70.402,70.402,70.402,70.402,70.402,70.402,70.402,70.402,70.402,70.402,70.402,70.402,70.402,70.402,70.402,70.402,70.402,70.402,70.402,70.402,70.402,70.402,70.173,70.173,70.173,70.173,70.173,70.173,70.173,70.173,56.278,56.278,56.278,56.278,56.278,56.278,56.278,56.278,56.342,56.342,56.342,56.342,56.342,56.342,56.342,56.342,56.342,56.342,56.342,56.342,56.342,56.342,56.342,53.87,53.87,53.51,53.51,53.51,53.51,53.51,53.51,53.435,53.435,53.435,53.435,53.435,53.435,53.435,53.435,53.435,53.435,53.435,53.435,53.435,53.435,53.435,53.435,53.435,53.435,53.435,53.435,53.435,53.435,53.435,53.435,53.435,53.435,53.435,53.435,53.435,53.435,53.435,51.254,51.254,51.254,51.254,51.254,51.254,51.254,51.254,51.254,51.254,51.254,51.254,51.254
1981-07-01,68.7,68.7,71.9,71.9,71.9,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.893,71.893,71.893,71.893,71.893,71.893,71.893,71.893,71.893,71.893,71.893,71.893,71.893,71.893,71.893,71.893,71.893,71.893,71.893,71.893,71.893,71.893,71.893,71.893,71.893,71.893,71.893,71.893,71.893,71.661,71.661,71.661,71.661,71.661,71.661,71.661,71.661,57.472,57.472,57.472,57.472,57.472,57.472,57.472,57.472,57.537,57.537,57.537,57.537,57.537,57.537,57.537,57.537,57.537,57.537,57.537,57.537,57.537,57.537,57.537,55.002,55.002,54.633,54.633,54.633,54.633,54.633,54.633,54.557,54.557,54.557,54.557,54.557,54.557,54.557,54.557,54.557,54.557,54.557,54.557,54.557,54.557,54.557,54.557,54.557,54.557,54.557,54.557,54.557,54.557,54.557,54.557,54.557,54.557,54.557,54.557,54.557,54.557,54.557,52.325,52.325,52.325,52.325,52.325,52.325,52.325,52.325,52.325,52.325,52.325,52.325,52.325
1981-10-01,70.0,70.0,73.2,73.2,73.2,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,73.2,73.2,73.2,73.2,73.2,73.2,73.2,73.2,73.2,73.209,73.209,73.209,73.209,73.209,73.209,73.209,73.209,73.209,73.209,73.209,73.209,73.209,73.209,73.209,73.209,73.209,73.209,73.209,73.209,73.209,73.209,73.209,73.209,73.209,73.209,73.209,73.209,73.209,72.968,72.968,72.968,72.968,72.968,72.968,72.968,72.968,58.52,58.52,58.52,58.52,58.52,58.52,58.52,58.52,58.586,58.586,58.586,58.586,58.586,58.586,58.586,58.586,58.586,58.586,58.586,58.586,58.586,58.586,58.586,56.032,56.032,55.657,55.657,55.657,55.657,55.657,55.657,55.58,55.58,55.58,55.58,55.58,55.58,55.58,55.58,55.58,55.58,55.58,55.58,55.58,55.58,55.58,55.58,55.58,55.58,55.58,55.58,55.58,55.58,55.58,55.58,55.58,55.58,55.58,55.58,55.58,55.58,55.58,53.277,53.277,53.277,53.277,53.277,53.277,53.277,53.277,53.277,53.277,53.277,53.277,53.277
1982-01-01,71.0,71.0,74.1,74.1,74.1,73.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,73.5,74.2,74.2,74.2,74.2,74.2,74.2,74.2,74.2,74.2,74.172,74.172,74.172,74.172,74.172,74.172,74.172,74.172,74.172,74.172,74.172,74.172,74.172,74.172,74.172,74.172,74.172,74.172,74.172,74.172,74.172,74.172,74.172,74.172,74.172,74.172,74.172,74.172,74.172,73.923,73.923,73.923,73.923,73.923,73.923,73.923,73.923,59.286,59.286,59.286,59.286,59.286,59.286,59.286,59.286,59.353,59.353,59.353,59.353,59.353,59.353,59.353,59.353,59.353,59.353,59.353,59.353,59.353,59.353,59.353,56.823,56.823,56.441,56.441,56.441,56.441,56.441,56.441,56.363,56.363,56.363,56.363,56.363,56.363,56.363,56.363,56.363,56.363,56.363,56.363,56.363,56.363,56.363,56.363,56.363,56.363,56.363,56.363,56.363,56.363,56.363,56.363,56.363,56.363,56.363,56.363,56.363,56.363,56.363,53.947,53.947,53.947,53.947,53.947,53.947,53.947,53.947,53.947,53.947,53.947,53.947,53.947
1982-04-01,71.8,71.8,75.0,75.0,75.0,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,75.1,75.1,75.1,75.1,75.1,75.1,75.1,75.1,75.1,75.061,75.061,75.061,75.061,75.061,75.061,75.061,75.061,75.061,75.061,75.061,75.061,75.061,75.061,75.061,75.061,75.061,75.061,75.061,75.061,75.061,75.061,75.061,75.061,75.061,75.061,75.061,75.061,75.061,74.807,74.807,74.807,74.807,74.807,74.807,74.807,74.807,59.995,59.995,59.995,59.995,59.995,59.995,59.995,59.995,60.063,60.063,60.063,60.063,60.063,60.063,60.063,60.063,60.063,60.063,60.063,60.063,60.063,60.063,60.063,57.517,57.517,57.131,57.131,57.131,57.131,57.131,57.131,57.051,57.051,57.051,57.051,57.051,57.051,57.051,57.051,57.051,57.051,57.051,57.051,57.051,57.051,57.051,57.051,57.051,57.051,57.051,57.051,57.051,57.051,57.051,57.051,57.051,57.051,57.051,57.051,57.051,57.051,57.051,54.643,54.643,54.643,54.643,54.643,54.643,54.643,54.643,54.643,54.643,54.643,54.643,54.643
1982-07-01,72.6,72.6,75.9,75.9,75.9,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,75.988,75.988,75.988,75.988,75.988,75.988,75.988,75.988,75.988,75.988,75.988,75.988,75.988,75.988,75.988,75.988,75.988,75.988,75.988,75.988,75.988,75.988,75.988,75.988,75.988,75.988,75.988,75.988,75.988,75.736,75.736,75.736,75.736,75.736,75.736,75.736,75.736,60.74,60.74,60.74,60.74,60.74,60.74,60.74,60.74,60.809,60.809,60.809,60.809,60.809,60.809,60.809,60.809,60.809,60.809,60.809,60.809,60.809,60.809,60.809,58.223,58.223,57.833,57.833,57.833,57.833,57.833,57.833,57.752,57.752,57.752,57.752,57.752,57.752,57.752,57.752,57.752,57.752,57.752,57.752,57.752,57.752,57.752,57.752,57.752,57.752,57.752,57.752,57.752,57.752,57.752,57.752,57.752,57.752,57.752,57.752,57.752,57.752,57.752,55.317,55.317,55.317,55.317,55.317,55.317,55.317,55.317,55.317,55.317,55.317,55.317,55.317
1982-10-01,73.4,73.4,76.7,76.7,76.7,76.1,76.1,76.1,76.1,76.1,76.1,76.1,76.1,76.1,76.1,76.1,76.1,76.1,76.1,76.1,76.1,76.1,76.1,76.1,76.1,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.807,76.807,76.807,76.807,76.807,76.807,76.807,76.807,76.807,76.807,76.807,76.807,76.807,76.807,76.807,76.807,76.807,76.807,76.807,76.807,76.807,76.807,76.807,76.807,76.807,76.807,76.807,76.807,76.807,76.544,76.544,76.544,76.544,76.544,76.544,76.544,76.544,61.388,61.388,61.388,61.388,61.388,61.388,61.388,61.388,61.458,61.458,61.458,61.458,61.458,61.458,61.458,61.458,61.458,61.458,61.458,61.458,61.458,61.458,61.458,58.828,58.828,58.433,58.433,58.433,58.433,58.433,58.433,58.352,58.352,58.352,58.352,58.352,58.352,58.352,58.352,58.352,58.352,58.352,58.352,58.352,58.352,58.352,58.352,58.352,58.352,58.352,58.352,58.352,58.352,58.352,58.352,58.352,58.352,58.352,58.352,58.352,58.352,58.352,55.937,55.937,55.937,55.937,55.937,55.937,55.937,55.937,55.937,55.937,55.937,55.937,55.937
1983-01-01,73.8,73.8,77.1,77.1,77.1,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,77.2,77.2,77.2,77.2,77.2,77.2,77.2,77.2,77.2,77.165,77.165,77.165,77.165,77.165,77.165,77.165,77.165,77.165,77.165,77.165,77.165,77.165,77.165,77.165,77.165,77.165,77.165,77.165,77.165,77.165,77.165,77.165,77.165,77.165,77.165,77.165,77.165,77.165,76.928,76.928,76.928,76.928,76.928,76.928,76.928,76.928,61.696,61.696,61.696,61.696,61.696,61.696,61.696,61.696,61.765,61.765,61.765,61.765,61.765,61.765,61.765,61.765,61.765,61.765,61.765,61.765,61.765,61.765,61.765,59.089,59.089,58.693,58.693,58.693,58.693,58.693,58.693,58.611,58.611,58.611,58.611,58.611,58.611,58.611,58.611,58.611,58.611,58.611,58.611,58.611,58.611,58.611,58.611,58.611,58.611,58.611,58.611,58.611,58.611,58.611,58.611,58.611,58.611,58.611,58.611,58.611,58.611,58.611,56.174,56.174,56.174,56.174,56.174,56.174,56.174,56.174,56.174,56.174,56.174,56.174,56.174
1983-04-01,74.3,74.3,77.6,77.6,77.6,76.9,76.9,76.9,76.9,76.9,76.9,76.9,76.9,76.9,76.9,76.9,76.9,76.9,76.9,76.9,76.9,76.9,76.9,76.9,76.9,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.411,77.411,77.411,77.411,77.411,77.411,77.411,77.411,77.411,77.411,77.411,77.411,77.411,77.411,77.411,77.411,77.411,77.411,77.411,77.411,77.411,77.411,77.411,77.411,77.411,77.411,77.411,77.411,77.411,77.205,77.205,77.205,77.205,77.205,77.205,77.205,77.205,61.918,61.918,61.918,61.918,61.918,61.918,61.918,61.918,61.989,61.989,61.989,61.989,61.989,61.989,61.989,61.989,61.989,61.989,61.989,61.989,61.989,61.989,61.989,59.321,59.321,58.924,58.924,58.924,58.924,58.924,58.924,58.841,58.841,58.841,58.841,58.841,58.841,58.841,58.841,58.841,58.841,58.841,58.841,58.841,58.841,58.841,58.841,58.841,58.841,58.841,58.841,58.841,58.841,58.841,58.841,58.841,58.841,58.841,58.841,58.841,58.841,58.841,56.445,56.445,56.445,56.445,56.445,56.445,56.445,56.445,56.445,56.445,56.445,56.445,56.445
1983-07-01,75.0,75.0,78.1,78.1,78.1,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,78.1,78.1,78.1,78.1,78.1,78.1,78.1,78.1,78.1,78.147,78.147,78.147,78.147,78.147,78.147,78.147,78.147,78.147,78.147,78.147,78.147,78.147,78.147,78.147,78.147,78.147,78.147,78.147,78.147,78.147,78.147,78.147,78.147,78.147,78.147,78.147,78.147,78.147,78.003,78.003,78.003,78.003,78.003,78.003,78.003,78.003,62.558,62.558,62.558,62.558,62.558,62.558,62.558,62.558,62.629,62.629,62.629,62.629,62.629,62.629,62.629,62.629,62.629,62.629,62.629,62.629,62.629,62.629,62.629,60.021,60.021,59.619,59.619,59.619,59.619,59.619,59.619,59.536,59.536,59.536,59.536,59.536,59.536,59.536,59.536,59.536,59.536,59.536,59.536,59.536,59.536,59.536,59.536,59.536,59.536,59.536,59.536,59.536,59.536,59.536,59.536,59.536,59.536,59.536,59.536,59.536,59.536,59.536,57.272,57.272,57.272,57.272,57.272,57.272,57.272,57.272,57.272,57.272,57.272,57.272,57.272
1983-10-01,75.5,75.5,78.7,78.7,78.7,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.6,78.6,78.6,78.6,78.6,78.6,78.6,78.6,78.6,78.613,78.613,78.613,78.613,78.613,78.613,78.613,78.613,78.613,78.613,78.613,78.613,78.613,78.613,78.613,78.613,78.613,78.613,78.613,78.613,78.613,78.613,78.613,78.613,78.613,78.613,78.613,78.613,78.613,78.456,78.456,78.456,78.456,78.456,78.456,78.456,78.456,62.922,62.922,62.922,62.922,62.922,62.922,62.922,62.922,62.993,62.993,62.993,62.993,62.993,62.993,62.993,62.993,62.993,62.993,62.993,62.993,62.993,62.993,62.993,60.363,60.363,59.958,59.958,59.958,59.958,59.958,59.958,59.876,59.876,59.876,59.876,59.876,59.876,59.876,59.876,59.876,59.876,59.876,59.876,59.876,59.876,59.876,59.876,59.876,59.876,59.876,59.876,59.876,59.876,59.876,59.876,59.876,59.876,59.876,59.876,59.876,59.876,59.876,57.581,57.581,57.581,57.581,57.581,57.581,57.581,57.581,57.581,57.581,57.581,57.581,57.581
1984-01-01,76.0,76.0,79.2,79.2,79.2,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.164,79.164,79.164,79.164,79.164,79.164,79.164,79.164,79.164,79.164,79.164,79.164,79.164,79.164,79.164,79.164,79.164,79.164,79.164,79.164,79.164,79.164,79.164,79.164,79.164,79.164,79.164,79.164,79.164,78.956,78.956,78.956,78.956,78.956,78.956,78.956,78.956,63.323,63.323,63.323,63.323,63.323,63.323,63.323,63.323,63.394,63.394,63.394,63.394,63.394,63.394,63.394,63.394,63.394,63.394,63.394,63.394,63.394,63.394,63.394,60.665,60.665,60.259,60.259,60.259,60.259,60.259,60.259,60.175,60.175,60.175,60.175,60.175,60.175,60.175,60.175,60.175,60.175,60.175,60.175,60.175,60.175,60.175,60.175,60.175,60.175,60.175,60.175,60.175,60.175,60.175,60.175,60.175,60.175,60.175,60.175,60.175,60.175,60.175,57.746,57.746,57.746,57.746,57.746,57.746,57.746,57.746,57.746,57.746,57.746,57.746,57.746
