observation_date,DSERRG3Q086SBEA_20130228,DSERRG3Q086SBEA_20130328,DSERRG3Q086SBEA_20130426,DSERRG3Q086SBEA_20130530,DSERRG3Q086SBEA_20130626,DSERRG3Q086SBEA_20130731,DSERRG3Q086SBEA_20140110,DSERRG3Q086SBEA_20140130,DSERRG3Q086SBEA_20140228,DSERRG3Q086SBEA_20140327,DSERRG3Q086SBEA_20140430,DSERRG3Q086SBEA_20140529,DSERRG3Q086SBEA_20140625,DSERRG3Q086SBEA_20140730,DSERRG3Q086SBEA_20140828,DSERRG3Q086SBEA_20140926,DSERRG3Q086SBEA_20141030,DSERRG3Q086SBEA_20141125,DSERRG3Q086SBEA_20141223,DSERRG3Q086SBEA_20150130,DSERRG3Q086SBEA_20150227,DSERRG3Q086SBEA_20150327,DSERRG3Q086SBEA_20150429,DSERRG3Q086SBEA_20150529,DSERRG3Q086SBEA_20150624,DSERRG3Q086SBEA_20150730,DSERRG3Q086SBEA_20150827,DSERRG3Q086SBEA_20150925,DSERRG3Q086SBEA_20151029,DSERRG3Q086SBEA_20151124,DSERRG3Q086SBEA_20151222,DSERRG3Q086SBEA_20160129,DSERRG3Q086SBEA_20160226,DSERRG3Q086SBEA_20160325,DSERRG3Q086SBEA_20160428,DSERRG3Q086SBEA_20160527,DSERRG3Q086SBEA_20160628,DSERRG3Q086SBEA_20160729,DSERRG3Q086SBEA_20160826,DSERRG3Q086SBEA_20160929,DSERRG3Q086SBEA_20161028,DSERRG3Q086SBEA_20161129,DSERRG3Q086SBEA_20161222,DSERRG3Q086SBEA_20170127,DSERRG3Q086SBEA_20170228,DSERRG3Q086SBEA_20170330,DSERRG3Q086SBEA_20170428,DSERRG3Q086SBEA_20170526,DSERRG3Q086SBEA_20170629,DSERRG3Q086SBEA_20170728,DSERRG3Q086SBEA_20170830,DSERRG3Q086SBEA_20170928,DSERRG3Q086SBEA_20171027,DSERRG3Q086SBEA_20171129,DSERRG3Q086SBEA_20171221,DSERRG3Q086SBEA_20180126,DSERRG3Q086SBEA_20180228,DSERRG3Q086SBEA_20180328,DSERRG3Q086SBEA_20180427,DSERRG3Q086SBEA_20180530,DSERRG3Q086SBEA_20180628,DSERRG3Q086SBEA_20180727,DSERRG3Q086SBEA_20180829,DSERRG3Q086SBEA_20180927,DSERRG3Q086SBEA_20181026,DSERRG3Q086SBEA_20181128,DSERRG3Q086SBEA_20181221,DSERRG3Q086SBEA_20190228,DSERRG3Q086SBEA_20190328,DSERRG3Q086SBEA_20190426,DSERRG3Q086SBEA_20190530,DSERRG3Q086SBEA_20190627,DSERRG3Q086SBEA_20190726,DSERRG3Q086SBEA_20190829,DSERRG3Q086SBEA_20190926,DSERRG3Q086SBEA_20191030,DSERRG3Q086SBEA_20191127,DSERRG3Q086SBEA_20191220,DSERRG3Q086SBEA_20200130,DSERRG3Q086SBEA_20200227,DSERRG3Q086SBEA_20200326
1987-10-01,56.284,56.284,56.284,56.284,56.284,51.862,51.862,51.862,51.862,51.862,51.862,51.862,51.862,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,51.863,48.534,48.534,48.534,48.534,48.534,48.534,48.534,48.534,48.534,48.534,48.534,48.534,48.534,48.534,48.534,48.534,48.534,48.534,48.534,48.534
1988-01-01,57.037,57.037,57.037,57.037,57.037,52.488,52.488,52.488,52.488,52.488,52.488,52.488,52.488,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,52.489,49.131,49.131,49.131,49.131,49.131,49.131,49.131,49.131,49.131,49.131,49.131,49.131,49.131,49.131,49.131,49.131,49.131,49.131,49.131,49.131
1988-04-01,57.758,57.758,57.758,57.758,57.758,53.16,53.16,53.16,53.16,53.16,53.16,53.16,53.16,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,53.161,49.761,49.761,49.761,49.761,49.761,49.761,49.761,49.761,49.761,49.761,49.761,49.761,49.761,49.761,49.761,49.761,49.761,49.761,49.761,49.761
1988-07-01,58.521,58.521,58.521,58.521,58.521,53.86,53.86,53.86,53.86,53.86,53.86,53.86,53.86,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,53.861,50.417,50.417,50.417,50.417,50.417,50.417,50.417,50.417,50.417,50.417,50.417,50.417,50.417,50.417,50.417,50.417,50.417,50.417,50.417,50.417
1988-10-01,59.176,59.176,59.176,59.176,59.176,54.493,54.493,54.493,54.493,54.493,54.493,54.493,54.493,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,54.494,51.018,51.018,51.018,51.018,51.018,51.018,51.018,51.018,51.018,51.018,51.018,51.018,51.018,51.018,51.018,51.018,51.018,51.018,51.018,51.018
1989-01-01,59.942,59.942,59.942,59.942,59.942,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,55.124,51.633,51.633,51.633,51.633,51.633,51.633,51.633,51.633,51.633,51.633,51.633,51.633,51.633,51.633,51.633,51.633,51.633,51.633,51.633,51.633
1989-04-01,60.568,60.568,60.568,60.568,60.568,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,55.709,52.195,52.195,52.195,52.195,52.195,52.195,52.195,52.195,52.195,52.195,52.195,52.195,52.195,52.195,52.195,52.195,52.195,52.195,52.195,52.195
1989-07-01,61.108,61.108,61.108,61.108,61.108,56.227,56.227,56.227,56.227,56.227,56.227,56.227,56.227,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,56.228,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7
1989-10-01,61.742,61.742,61.742,61.742,61.742,56.8,56.8,56.8,56.8,56.8,56.8,56.8,56.8,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,56.801,53.243,53.243,53.243,53.243,53.243,53.243,53.243,53.243,53.243,53.243,53.243,53.243,53.243,53.243,53.243,53.243,53.243,53.243,53.243,53.243
1990-01-01,62.547,62.547,62.547,62.547,62.547,57.457,57.457,57.457,57.457,57.457,57.457,57.457,57.457,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,57.458,53.878,53.878,53.878,53.878,53.878,53.878,53.878,53.878,53.878,53.878,53.878,53.878,53.878,53.878,53.878,53.878,53.878,53.878,53.878,53.878
1990-04-01,63.504,63.504,63.504,63.504,63.504,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,58.167,54.553,54.553,54.553,54.553,54.553,54.553,54.553,54.553,54.553,54.553,54.553,54.553,54.553,54.553,54.553,54.553,54.553,54.553,54.553,54.553
1990-07-01,64.261,64.261,64.261,64.261,64.261,58.839,58.839,58.839,58.839,58.839,58.839,58.839,58.839,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,58.84,55.197,55.197,55.197,55.197,55.197,55.197,55.197,55.197,55.197,55.197,55.197,55.197,55.197,55.197,55.197,55.197,55.197,55.197,55.197,55.197
