observation_date,W006RC1Q027SBEA_20130228,W006RC1Q027SBEA_20130328,W006RC1Q027SBEA_20130530,W006RC1Q027SBEA_20130626,W006RC1Q027SBEA_20130731,W006RC1Q027SBEA_20130829,W006RC1Q027SBEA_20130926,W006RC1Q027SBEA_20131205,W006RC1Q027SBEA_20131220,W006RC1Q027SBEA_20140228,W006RC1Q027SBEA_20140327,W006RC1Q027SBEA_20140529,W006RC1Q027SBEA_20140625,W006RC1Q027SBEA_20140730,W006RC1Q027SBEA_20140828,W006RC1Q027SBEA_20140926,W006RC1Q027SBEA_20141125,W006RC1Q027SBEA_20141223,W006RC1Q027SBEA_20150227,W006RC1Q027SBEA_20150327,W006RC1Q027SBEA_20150529,W006RC1Q027SBEA_20150624,W006RC1Q027SBEA_20150730,W006RC1Q027SBEA_20150827,W006RC1Q027SBEA_20150925,W006RC1Q027SBEA_20151124,W006RC1Q027SBEA_20151222,W006RC1Q027SBEA_20160226,W006RC1Q027SBEA_20160325,W006RC1Q027SBEA_20160527,W006RC1Q027SBEA_20160628,W006RC1Q027SBEA_20160729,W006RC1Q027SBEA_20160826,W006RC1Q027SBEA_20160929,W006RC1Q027SBEA_20161129,W006RC1Q027SBEA_20161222,W006RC1Q027SBEA_20170228,W006RC1Q027SBEA_20170330,W006RC1Q027SBEA_20170526,W006RC1Q027SBEA_20170629,W006RC1Q027SBEA_20170728,W006RC1Q027SBEA_20170830,W006RC1Q027SBEA_20170928,W006RC1Q027SBEA_20171027,W006RC1Q027SBEA_20171129,W006RC1Q027SBEA_20171221,W006RC1Q027SBEA_20180228,W006RC1Q027SBEA_20180328,W006RC1Q027SBEA_20180530,W006RC1Q027SBEA_20180628,W006RC1Q027SBEA_20180727,W006RC1Q027SBEA_20180829,W006RC1Q027SBEA_20180927,W006RC1Q027SBEA_20181128,W006RC1Q027SBEA_20181221,W006RC1Q027SBEA_20190228,W006RC1Q027SBEA_20190328,W006RC1Q027SBEA_20190530,W006RC1Q027SBEA_20190627,W006RC1Q027SBEA_20190726,W006RC1Q027SBEA_20190829,W006RC1Q027SBEA_20190926,W006RC1Q027SBEA_20191127,W006RC1Q027SBEA_20191220,W006RC1Q027SBEA_20200227,W006RC1Q027SBEA_20200326,W006RC1Q027SBEA_20200528,W006RC1Q027SBEA_20200625,W006RC1Q027SBEA_20200730,W006RC1Q027SBEA_20200827,W006RC1Q027SBEA_20200930,W006RC1Q027SBEA_20201125,W006RC1Q027SBEA_20201222,W006RC1Q027SBEA_20210225
1981-01-01,401.5,401.5,401.5,401.5,401.5,401.5,401.5,401.5,401.5,401.5,401.5,401.5,401.5,401.5,401.5,401.5,401.5,401.5,401.5,401.5,401.5,401.5,402.1,402.1,402.1,402.1,402.1,402.1,402.1,402.1,402.1,402.1,402.1,402.1,402.1,402.1,402.1,402.1,402.1,402.1,402.1,402.1,402.1,402.119,402.119,402.119,402.119,402.119,402.119,402.119,389.143,389.143,389.143,389.143,389.143,389.143,389.143,389.143,389.143,389.143,389.143,389.143,389.143,389.143,389.143,389.143,389.143,389.143,389.143,389.143,389.143,389.143,389.143,389.143
1981-04-01,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.6,406.6,406.6,406.6,406.6,406.6,406.6,406.6,406.6,406.6,406.6,406.6,406.6,406.6,406.6,406.6,406.6,406.6,406.6,406.6,406.6,406.643,406.643,406.643,406.643,406.643,406.643,406.643,393.071,393.071,393.071,393.071,393.071,393.071,393.071,393.071,393.071,393.071,393.071,393.071,393.071,393.071,393.071,393.071,393.071,393.071,393.071,393.071,393.071,393.071,393.071,393.071
1981-07-01,418.6,418.6,418.6,418.6,418.6,418.6,418.6,418.6,418.6,418.6,418.6,418.6,418.6,418.6,418.6,418.6,418.6,418.6,418.6,418.6,418.6,418.6,419.2,419.2,419.2,419.2,419.2,419.2,419.2,419.2,419.2,419.2,419.2,419.2,419.2,419.2,419.2,419.2,419.2,419.2,419.2,419.2,419.2,419.239,419.239,419.239,419.239,419.239,419.239,419.239,404.735,404.735,404.735,404.735,404.735,404.735,404.735,404.735,404.735,404.735,404.735,404.735,404.735,404.735,404.735,404.735,404.735,404.735,404.735,404.735,404.735,404.735,404.735,404.735
1981-10-01,404.6,404.6,404.6,404.6,404.6,404.6,404.6,404.6,404.6,404.6,404.6,404.6,404.6,404.6,404.6,404.6,404.6,404.6,404.6,404.6,404.6,404.6,405.2,405.2,405.2,405.2,405.2,405.2,405.2,405.2,405.2,405.2,405.2,405.2,405.2,405.2,405.2,405.2,405.2,405.2,405.2,405.2,405.2,405.247,405.247,405.247,405.247,405.247,405.247,405.247,390.203,390.203,390.203,390.203,390.203,390.203,390.203,390.203,390.203,390.203,390.203,390.203,390.203,390.203,390.203,390.203,390.203,390.203,390.203,390.203,390.203,390.203,390.203,390.203
1982-01-01,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.6,388.6,388.6,388.6,388.6,388.6,388.6,388.6,388.6,388.6,388.6,388.6,388.6,388.6,388.6,388.6,388.6,388.6,388.6,388.6,388.6,388.629,388.629,388.629,388.629,388.629,388.629,388.629,373.505,373.505,373.505,373.505,373.505,373.505,373.505,373.505,373.505,373.505,373.505,373.505,373.505,373.505,373.505,373.505,373.505,373.505,373.505,373.505,373.505,373.505,373.505,373.505
1982-04-01,392.8,392.8,392.8,392.8,392.8,392.8,392.8,392.8,392.8,392.8,392.8,392.8,392.8,392.8,392.8,392.8,392.8,392.8,392.8,392.8,392.8,392.8,393.4,393.4,393.4,393.4,393.4,393.4,393.4,393.4,393.4,393.4,393.4,393.4,393.4,393.4,393.4,393.4,393.4,393.4,393.4,393.4,393.4,393.405,393.405,393.405,393.405,393.405,393.405,393.405,377.697,377.697,377.697,377.697,377.697,377.697,377.697,377.697,377.697,377.697,377.697,377.697,377.697,377.697,377.697,377.697,377.697,377.697,377.697,377.697,377.697,377.697,377.697,377.697
1982-07-01,381.3,381.3,381.3,381.3,381.3,381.3,381.3,381.3,381.3,381.3,381.3,381.3,381.3,381.3,381.3,381.3,381.3,381.3,381.3,381.3,381.3,381.3,381.9,381.9,381.9,381.9,381.9,381.9,381.9,381.9,381.9,381.9,381.9,381.9,381.9,381.9,381.9,381.9,381.9,381.9,381.9,381.9,381.9,381.929,381.929,381.929,381.929,381.929,381.929,381.929,366.537,366.537,366.537,366.537,366.537,366.537,366.537,366.537,366.537,366.537,366.537,366.537,366.537,366.537,366.537,366.537,366.537,366.537,366.537,366.537,366.537,366.537,366.537,366.537
1982-10-01,383.3,383.3,383.3,383.3,383.3,383.3,383.3,383.3,383.3,383.3,383.3,383.3,383.3,383.3,383.3,383.3,383.3,383.3,383.3,383.3,383.3,383.3,383.9,383.9,383.9,383.9,383.9,383.9,383.9,383.9,383.9,383.9,383.9,383.9,383.9,383.9,383.9,383.9,383.9,383.9,383.9,383.9,383.9,383.921,383.921,383.921,383.921,383.921,383.921,383.921,369.325,369.325,369.325,369.325,369.325,369.325,369.325,369.325,369.325,369.325,369.325,369.325,369.325,369.325,369.325,369.325,369.325,369.325,369.325,369.325,369.325,369.325,369.325,369.325
1983-01-01,379.4,379.4,379.4,379.4,379.4,379.4,379.4,379.4,379.4,379.4,379.4,379.4,379.4,379.4,379.4,379.4,379.4,379.4,379.4,379.4,379.4,379.4,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,379.954,379.954,379.954,379.954,379.954,379.954,379.954,366.026,366.026,366.026,366.026,366.026,366.026,366.026,366.026,366.026,366.026,366.026,366.026,366.026,366.026,366.026,366.026,366.026,366.026,366.026,366.026,366.026,366.026,366.026,366.026
1983-04-01,401.4,401.4,401.4,401.4,401.4,401.4,401.4,401.4,401.4,401.4,401.4,401.4,401.4,401.4,401.4,401.4,401.4,401.4,401.4,401.4,401.4,401.4,401.9,401.9,401.9,401.9,401.9,401.9,401.9,401.9,401.9,401.9,401.9,401.9,401.9,401.9,401.9,401.9,401.9,401.9,401.9,401.9,401.9,401.942,401.942,401.942,401.942,401.942,401.942,401.942,388.038,388.038,388.038,388.038,388.038,388.038,388.038,388.038,388.038,388.038,388.038,388.038,388.038,388.038,388.038,388.038,388.038,388.038,388.038,388.038,388.038,388.038,388.038,388.038
1983-07-01,391.1,391.1,391.1,391.1,391.1,391.1,391.1,391.1,391.1,391.1,391.1,391.1,391.1,391.1,391.1,391.1,391.1,391.1,391.1,391.1,391.1,391.1,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.61,391.61,391.61,391.61,391.61,391.61,391.61,377.326,377.326,377.326,377.326,377.326,377.326,377.326,377.326,377.326,377.326,377.326,377.326,377.326,377.326,377.326,377.326,377.326,377.326,377.326,377.326,377.326,377.326,377.326,377.326
1983-10-01,400.8,400.8,400.8,400.8,400.8,400.8,400.8,400.8,400.8,400.8,400.8,400.8,400.8,400.8,400.8,400.8,400.8,400.8,400.8,400.8,400.8,400.8,401.3,401.3,401.3,401.3,401.3,401.3,401.3,401.3,401.3,401.3,401.3,401.3,401.3,401.3,401.3,401.3,401.3,401.3,401.3,401.3,401.3,401.346,401.346,401.346,401.346,401.346,401.346,401.346,386.546,386.546,386.546,386.546,386.546,386.546,386.546,386.546,386.546,386.546,386.546,386.546,386.546,386.546,386.546,386.546,386.546,386.546,386.546,386.546,386.546,386.546,386.546,386.546
1984-01-01,415.9,415.9,415.9,415.9,415.9,415.9,415.9,415.9,415.9,415.9,415.9,415.9,415.9,415.9,415.9,415.9,415.9,415.9,415.9,415.9,415.9,415.9,416.4,416.4,416.4,416.4,416.4,416.4,416.4,416.4,416.4,416.4,416.4,416.4,416.4,416.4,416.4,416.4,416.4,416.4,416.4,416.4,416.4,416.448,416.448,416.448,416.448,416.448,416.448,416.448,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0
1984-04-01,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.4,422.9,422.9,422.9,422.9,422.9,422.9,422.9,422.9,422.9,422.9,422.9,422.9,422.9,422.9,422.9,422.9,422.9,422.9,422.9,422.9,422.9,422.936,422.936,422.936,422.936,422.936,422.936,422.936,407.192,407.192,407.192,407.192,407.192,407.192,407.192,407.192,407.192,407.192,407.192,407.192,407.192,407.192,407.192,407.192,407.192,407.192,407.192,407.192,407.192,407.192,407.192,407.192
1984-07-01,425.6,425.6,425.6,425.6,425.6,425.6,425.6,425.6,425.6,425.6,425.6,425.6,425.6,425.6,425.6,425.6,425.6,425.6,425.6,425.6,425.6,425.6,426.1,426.1,426.1,426.1,426.1,426.1,426.1,426.1,426.1,426.1,426.1,426.1,426.1,426.1,426.1,426.1,426.1,426.1,426.1,426.1,426.1,426.12,426.12,426.12,426.12,426.12,426.12,426.12,409.792,409.792,409.792,409.792,409.792,409.792,409.792,409.792,409.792,409.792,409.792,409.792,409.792,409.792,409.792,409.792,409.792,409.792,409.792,409.792,409.792,409.792,409.792,409.792
1984-10-01,436.9,436.9,436.9,436.9,436.9,436.9,436.9,436.9,436.9,436.9,436.9,436.9,436.9,436.9,436.9,436.9,436.9,436.9,436.9,436.9,436.9,436.9,437.4,437.4,437.4,437.4,437.4,437.4,437.4,437.4,437.4,437.4,437.4,437.4,437.4,437.4,437.4,437.4,437.4,437.4,437.4,437.4,437.4,437.436,437.436,437.436,437.436,437.436,437.436,437.436,420.74,420.74,420.74,420.74,420.74,420.74,420.74,420.74,420.74,420.74,420.74,420.74,420.74,420.74,420.74,420.74,420.74,420.74,420.74,420.74,420.74,420.74,420.74,420.74
1985-01-01,476.2,476.2,476.2,476.2,476.2,476.2,476.2,476.2,476.2,476.2,476.2,476.2,476.2,476.2,476.2,476.2,476.2,476.2,476.2,476.2,476.2,476.2,476.7,476.7,476.7,476.7,476.7,476.7,476.7,476.7,476.7,476.7,476.7,476.7,476.7,476.7,476.7,476.7,476.7,476.7,476.7,476.7,476.7,476.71,476.71,476.71,476.71,476.71,476.71,476.71,458.534,458.534,458.534,458.534,458.534,458.534,458.534,458.534,458.534,458.534,458.534,458.534,458.534,458.534,458.534,458.534,458.534,458.534,458.534,458.534,458.534,458.534,458.534,458.534
1985-04-01,429.1,429.1,429.1,429.1,429.1,429.1,429.1,429.1,429.1,429.1,429.1,429.1,429.1,429.1,429.1,429.1,429.1,429.1,429.1,429.1,429.1,429.1,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.6,429.574,429.574,429.574,429.574,429.574,429.574,429.574,411.414,411.414,411.414,411.414,411.414,411.414,411.414,411.414,411.414,411.414,411.414,411.414,411.414,411.414,411.414,411.414,411.414,411.414,411.414,411.414,411.414,411.414,411.414,411.414
1985-07-01,466.9,466.9,466.9,466.9,466.9,466.9,466.9,466.9,466.9,466.9,466.9,466.9,466.9,466.9,466.9,466.9,466.9,466.9,466.9,466.9,466.9,466.9,467.3,467.3,467.3,467.3,467.3,467.3,467.3,467.3,467.3,467.3,467.3,467.3,467.3,467.3,467.3,467.3,467.3,467.3,467.3,467.3,467.3,467.346,467.346,467.346,467.346,467.346,467.346,467.346,449.822,449.822,449.822,449.822,449.822,449.822,449.822,449.822,449.822,449.822,449.822,449.822,449.822,449.822,449.822,449.822,449.822,449.822,449.822,449.822,449.822,449.822,449.822,449.822
1985-10-01,468.7,468.7,468.7,468.7,468.7,468.7,468.7,468.7,468.7,468.7,468.7,468.7,468.7,468.7,468.7,468.7,468.7,468.7,468.7,468.7,468.7,468.7,469.2,469.2,469.2,469.2,469.2,469.2,469.2,469.2,469.2,469.2,469.2,469.2,469.2,469.2,469.2,469.2,469.2,469.2,469.2,469.2,469.2,469.206,469.206,469.206,469.206,469.206,469.206,469.206,451.882,451.882,451.882,451.882,451.882,451.882,451.882,451.882,451.882,451.882,451.882,451.882,451.882,451.882,451.882,451.882,451.882,451.882,451.882,451.882,451.882,451.882,451.882,451.882
1986-01-01,468.9,468.9,468.9,468.9,468.9,468.9,468.9,468.9,468.9,468.9,468.9,468.9,468.9,468.9,468.9,468.9,468.9,468.9,468.9,468.9,468.9,468.9,469.5,469.5,469.5,469.5,469.5,469.5,469.5,469.5,469.5,469.5,469.5,469.5,469.5,469.5,469.5,469.5,469.5,469.5,469.5,469.5,469.5,469.533,469.533,469.533,469.533,469.533,469.533,469.533,450.793,450.793,450.793,450.793,450.793,450.793,450.793,450.793,450.793,450.793,450.793,450.793,450.793,450.793,450.793,450.793,450.793,450.793,450.793,450.793,450.793,450.793,450.793,450.793
1986-04-01,469.7,469.7,469.7,469.7,469.7,469.7,469.7,469.7,469.7,469.7,469.7,469.7,469.7,469.7,469.7,469.7,469.7,469.7,469.7,469.7,469.7,469.7,470.3,470.3,470.3,470.3,470.3,470.3,470.3,470.3,470.3,470.3,470.3,470.3,470.3,470.3,470.3,470.3,470.3,470.3,470.3,470.3,470.3,470.269,470.269,470.269,470.269,470.269,470.269,470.269,452.337,452.337,452.337,452.337,452.337,452.337,452.337,452.337,452.337,452.337,452.337,452.337,452.337,452.337,452.337,452.337,452.337,452.337,452.337,452.337,452.337,452.337,452.337,452.337
1986-07-01,478.8,478.8,478.8,478.8,478.8,478.8,478.8,478.8,478.8,478.8,478.8,478.8,478.8,478.8,478.8,478.8,478.8,478.8,478.8,478.8,478.8,478.8,479.4,479.4,479.4,479.4,479.4,479.4,479.4,479.4,479.4,479.4,479.4,479.4,479.4,479.4,479.4,479.4,479.4,479.4,479.4,479.4,479.4,479.397,479.397,479.397,479.397,479.397,479.397,479.397,462.097,462.097,462.097,462.097,462.097,462.097,462.097,462.097,462.097,462.097,462.097,462.097,462.097,462.097,462.097,462.097,462.097,462.097,462.097,462.097,462.097,462.097,462.097,462.097
1986-10-01,499.6,499.6,499.6,499.6,499.6,499.6,499.6,499.6,499.6,499.6,499.6,499.6,499.6,499.6,499.6,499.6,499.6,499.6,499.6,499.6,499.6,499.6,500.2,500.2,500.2,500.2,500.2,500.2,500.2,500.2,500.2,500.2,500.2,500.2,500.2,500.2,500.2,500.2,500.2,500.2,500.2,500.2,500.2,500.153,500.153,500.153,500.153,500.153,500.153,500.153,482.909,482.909,482.909,482.909,482.909,482.909,482.909,482.909,482.909,482.909,482.909,482.909,482.909,482.909,482.909,482.909,482.909,482.909,482.909,482.909,482.909,482.909,482.909,482.909
1987-01-01,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.5,497.5,497.5,497.5,497.5,497.5,497.5,497.5,497.5,497.5,497.5,497.5,497.5,497.5,497.5,497.5,497.5,497.5,497.5,497.5,497.5,497.528,497.528,497.528,497.528,497.528,497.528,497.528,480.364,480.364,480.364,480.364,480.364,480.364,480.364,480.364,480.364,480.364,480.364,480.364,480.364,480.364,480.364,480.364,480.364,480.364,480.364,480.364,480.364,480.364,480.364,480.364
1987-04-01,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,562.5,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,562.988,562.988,562.988,562.988,562.988,562.988,562.988,545.316,545.316,545.316,545.316,545.316,545.316,545.316,545.316,545.316,545.316,545.316,545.316,545.316,545.316,545.316,545.316,545.316,545.316,545.316,545.316,545.316,545.316,545.316,545.316
1987-07-01,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.6,552.6,552.6,552.6,552.6,552.6,552.6,552.6,552.6,552.6,552.6,552.6,552.6,552.6,552.6,552.6,552.6,552.6,552.6,552.6,552.6,552.56,552.56,552.56,552.56,552.56,552.56,552.56,534.536,534.536,534.536,534.536,534.536,534.536,534.536,534.536,534.536,534.536,534.536,534.536,534.536,534.536,534.536,534.536,534.536,534.536,534.536,534.536,534.536,534.536,534.536,534.536
1987-10-01,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.5,563.5,563.5,563.5,563.5,563.5,563.5,563.5,563.5,563.5,563.5,563.5,563.5,563.5,563.5,563.5,563.5,563.5,563.5,563.5,563.5,563.543,563.543,563.543,563.543,563.543,563.543,563.543,545.447,545.447,545.447,545.447,545.447,545.447,545.447,545.447,545.447,545.447,545.447,545.447,545.447,545.447,545.447,545.447,545.447,545.447,545.447,545.447,545.447,545.447,545.447,545.447
1988-01-01,554.6,554.6,554.6,554.6,554.6,554.6,554.6,554.6,554.6,554.6,554.6,554.6,554.6,554.6,554.6,554.6,554.6,554.6,554.6,554.6,554.6,554.6,555.6,555.6,555.6,555.6,555.6,555.6,555.6,555.6,555.6,555.6,555.6,555.6,555.6,555.6,555.6,555.6,555.6,555.6,555.6,555.6,555.6,555.608,555.608,555.608,555.608,555.608,555.608,555.608,538.868,538.868,538.868,538.868,538.868,538.868,538.868,538.868,538.868,538.868,538.868,538.868,538.868,538.868,538.868,538.868,538.868,538.868,538.868,538.868,538.868,538.868,538.868,538.868
1988-04-01,558.3,558.3,558.3,558.3,558.3,558.3,558.3,558.3,558.3,558.3,558.3,558.3,558.3,558.3,558.3,558.3,558.3,558.3,558.3,558.3,558.3,558.3,559.3,559.3,559.3,559.3,559.3,559.3,559.3,559.3,559.3,559.3,559.3,559.3,559.3,559.3,559.3,559.3,559.3,559.3,559.3,559.3,559.3,559.325,559.325,559.325,559.325,559.325,559.325,559.325,542.697,542.697,542.697,542.697,542.697,542.697,542.697,542.697,542.697,542.697,542.697,542.697,542.697,542.697,542.697,542.697,542.697,542.697,542.697,542.697,542.697,542.697,542.697,542.697
1988-07-01,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5,569.5,570.5,570.5,570.5,570.5,570.5,570.5,570.5,570.5,570.5,570.5,570.5,570.5,570.5,570.5,570.5,570.5,570.5,570.5,570.5,570.5,570.5,570.456,570.456,570.456,570.456,570.456,570.456,570.456,552.924,552.924,552.924,552.924,552.924,552.924,552.924,552.924,552.924,552.924,552.924,552.924,552.924,552.924,552.924,552.924,552.924,552.924,552.924,552.924,552.924,552.924,552.924,552.924
1988-10-01,582.3,582.3,582.3,582.3,582.3,582.3,582.3,582.3,582.3,582.3,582.3,582.3,582.3,582.3,582.3,582.3,582.3,582.3,582.3,582.3,582.3,582.3,583.3,583.3,583.3,583.3,583.3,583.3,583.3,583.3,583.3,583.3,583.3,583.3,583.3,583.3,583.3,583.3,583.3,583.3,583.3,583.3,583.3,583.299,583.299,583.299,583.299,583.299,583.299,583.299,564.743,564.743,564.743,564.743,564.743,564.743,564.743,564.743,564.743,564.743,564.743,564.743,564.743,564.743,564.743,564.743,564.743,564.743,564.743,564.743,564.743,564.743,564.743,564.743
1989-01-01,617.8,617.8,617.8,617.8,617.8,617.8,617.8,617.8,617.8,617.8,617.8,617.8,617.8,617.8,617.8,617.8,617.8,617.8,617.8,617.8,617.8,617.8,619.4,619.4,619.4,619.4,619.4,619.4,619.4,619.4,619.4,619.4,619.4,619.4,619.4,619.4,619.4,619.4,619.4,619.4,619.4,619.4,619.4,619.393,619.393,619.393,619.393,619.393,619.393,619.393,598.209,598.209,598.209,598.209,598.209,598.209,598.209,598.209,598.209,598.209,598.209,598.209,598.209,598.209,598.209,598.209,598.209,598.209,598.209,598.209,598.209,598.209,598.209,598.209
1989-04-01,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,616.6,616.6,616.6,616.6,616.6,616.6,616.6,616.6,616.6,616.6,616.6,616.6,616.6,616.6,616.6,616.6,616.6,616.6,616.6,616.6,616.6,616.629,616.629,616.629,616.629,616.629,616.629,616.629,594.565,594.565,594.565,594.565,594.565,594.565,594.565,594.565,594.565,594.565,594.565,594.565,594.565,594.565,594.565,594.565,594.565,594.565,594.565,594.565,594.565,594.565,594.565,594.565
1989-07-01,621.3,621.3,621.3,621.3,621.3,621.3,621.3,621.3,621.3,621.3,621.3,621.3,621.3,621.3,621.3,621.3,621.3,621.3,621.3,621.3,621.3,621.3,622.9,622.9,622.9,622.9,622.9,622.9,622.9,622.9,622.9,622.9,622.9,622.9,622.9,622.9,622.9,622.9,622.9,622.9,622.9,622.9,622.9,622.908,622.908,622.908,622.908,622.908,622.908,622.908,601.42,601.42,601.42,601.42,601.42,601.42,601.42,601.42,601.42,601.42,601.42,601.42,601.42,601.42,601.42,601.42,601.42,601.42,601.42,601.42,601.42,601.42,601.42,601.42
1989-10-01,630.6,630.6,630.6,630.6,630.6,630.6,630.6,630.6,630.6,630.6,630.6,630.6,630.6,630.6,630.6,630.6,630.6,630.6,630.6,630.6,630.6,630.6,632.2,632.2,632.2,632.2,632.2,632.2,632.2,632.2,632.2,632.2,632.2,632.2,632.2,632.2,632.2,632.2,632.2,632.2,632.2,632.2,632.2,632.23,632.23,632.23,632.23,632.23,632.23,632.23,610.382,610.382,610.382,610.382,610.382,610.382,610.382,610.382,610.382,610.382,610.382,610.382,610.382,610.382,610.382,610.382,610.382,610.382,610.382,610.382,610.382,610.382,610.382,610.382
1990-01-01,627.8,627.8,627.8,627.8,627.8,627.8,627.8,627.8,627.8,627.8,627.8,627.8,627.8,627.8,627.8,627.8,627.8,627.8,627.8,627.8,627.8,627.8,629.8,629.8,629.8,629.8,629.8,629.8,629.8,629.8,629.8,629.8,629.8,629.8,629.8,629.8,629.8,629.8,629.8,629.8,629.8,629.8,629.8,629.758,629.758,629.758,629.758,629.758,629.758,629.758,607.186,607.186,607.186,607.186,607.186,607.186,607.186,607.186,607.186,607.186,607.186,607.186,607.186,607.186,607.186,607.186,607.186,607.186,607.186,607.186,607.186,607.186,607.186,607.186
1990-04-01,641.6,641.6,641.6,641.6,641.6,641.6,641.6,641.6,641.6,641.6,641.6,641.6,641.6,641.6,641.6,641.6,641.6,641.6,641.6,641.6,641.6,641.6,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.5,643.548,643.548,643.548,643.548,643.548,643.548,643.548,620.34,620.34,620.34,620.34,620.34,620.34,620.34,620.34,620.34,620.34,620.34,620.34,620.34,620.34,620.34,620.34,620.34,620.34,620.34,620.34,620.34,620.34,620.34,620.34
1990-07-01,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,650.9,652.8,652.8,652.8,652.8,652.8,652.8,652.8,652.8,652.8,652.8,652.8,652.8,652.8,652.8,652.8,652.8,652.8,652.8,652.8,652.8,652.8,652.821,652.821,652.821,652.821,652.821,652.821,652.821,628.133,628.133,628.133,628.133,628.133,628.133,628.133,628.133,628.133,628.133,628.133,628.133,628.133,628.133,628.133,628.133,628.133,628.133,628.133,628.133,628.133,628.133,628.133,628.133
1990-10-01,648.6,648.6,648.6,648.6,648.6,648.6,648.6,648.6,648.6,648.6,648.6,648.6,648.6,648.6,648.6,648.6,648.6,648.6,648.6,648.6,648.6,648.6,650.6,650.6,650.6,650.6,650.6,650.6,650.6,650.6,650.6,650.6,650.6,650.6,650.6,650.6,650.6,650.6,650.6,650.6,650.6,650.6,650.6,650.557,650.557,650.557,650.557,650.557,650.557,650.557,626.593,626.593,626.593,626.593,626.593,626.593,626.593,626.593,626.593,626.593,626.593,626.593,626.593,626.593,626.593,626.593,626.593,626.593,626.593,626.593,626.593,626.593,626.593,626.593
1991-01-01,632.6,632.6,632.6,632.6,632.6,632.6,632.6,632.6,632.6,632.6,632.6,632.6,632.6,632.6,632.6,632.6,632.6,632.6,632.6,632.6,632.6,632.6,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.9,634.913,634.913,634.913,634.913,634.913,634.913,634.913,613.433,613.433,613.433,613.433,613.433,613.433,613.433,613.433,613.433,613.433,613.433,613.433,613.433,613.433,613.433,613.433,613.433,613.433,613.433,613.433,613.433,613.433,613.433,613.433
1991-04-01,631.4,631.4,631.4,631.4,631.4,631.4,631.4,631.4,631.4,631.4,631.4,631.4,631.4,631.4,631.4,631.4,631.4,631.4,631.4,631.4,631.4,631.4,633.7,633.7,633.7,633.7,633.7,633.7,633.7,633.7,633.7,633.7,633.7,633.7,633.7,633.7,633.7,633.7,633.7,633.7,633.7,633.7,633.7,633.711,633.711,633.711,633.711,633.711,633.711,633.711,612.927,612.927,612.927,612.927,612.927,612.927,612.927,612.927,612.927,612.927,612.927,612.927,612.927,612.927,612.927,612.927,612.927,612.927,612.927,612.927,612.927,612.927,612.927,612.927
