observation_date,JTSJOL_20100811,JTSJOL_20100908,JTSJOL_20101007,JTSJOL_20101109,JTSJOL_20101207,JTSJOL_20110111,JTSJOL_20110208,JTSJOL_20110311,JTSJOL_20110413,JTSJOL_20110511,JTSJOL_20110607,JTSJOL_20110712,JTSJOL_20110810,JTSJOL_20110907,JTSJOL_20111012,JTSJOL_20111108,JTSJOL_20111213,JTSJOL_20120110,JTSJOL_20120207,JTSJOL_20120313,JTSJOL_20120410,JTSJOL_20120508,JTSJOL_20120619,JTSJOL_20120710,JTSJOL_20120807,JTSJOL_20120911,JTSJOL_20121010,JTSJOL_20121106,JTSJOL_20121211,JTSJOL_20130110,JTSJOL_20130212,JTSJOL_20130312,JTSJOL_20130409,JTSJOL_20130507,JTSJOL_20130611,JTSJOL_20130709,JTSJOL_20130806,JTSJOL_20130910,JTSJOL_20131024,JTSJOL_20131122,JTSJOL_20131210,JTSJOL_20140117,JTSJOL_20140211,JTSJOL_20140311,JTSJOL_20140408,JTSJOL_20140509,JTSJOL_20140610,JTSJOL_20140708,JTSJOL_20140812,JTSJOL_20140909,JTSJOL_20141007,JTSJOL_20141113,JTSJOL_20141209,JTSJOL_20150113,JTSJOL_20150210,JTSJOL_20150310,JTSJOL_20150407,JTSJOL_20150512,JTSJOL_20150609,JTSJOL_20150707,JTSJOL_20150812,JTSJOL_20150909,JTSJOL_20151016,JTSJOL_20151112,JTSJOL_20151208,JTSJOL_20160112,JTSJOL_20160209,JTSJOL_20160317,JTSJOL_20160405,JTSJOL_20160510,JTSJOL_20160608,JTSJOL_20160712,JTSJOL_20160810,JTSJOL_20160907,JTSJOL_20161012,JTSJOL_20161108,JTSJOL_20161207,JTSJOL_20170110,JTSJOL_20170207,JTSJOL_20170316,JTSJOL_20170411,JTSJOL_20170509,JTSJOL_20170606,JTSJOL_20170711,JTSJOL_20170808,JTSJOL_20170912,JTSJOL_20171011,JTSJOL_20171107,JTSJOL_20171211,JTSJOL_20180109,JTSJOL_20180206,JTSJOL_20180316,JTSJOL_20180413,JTSJOL_20180508,JTSJOL_20180605,JTSJOL_20180710,JTSJOL_20180807,JTSJOL_20180911,JTSJOL_20181016,JTSJOL_20181106,JTSJOL_20181210,JTSJOL_20190108,JTSJOL_20190212,JTSJOL_20190315,JTSJOL_20190409,JTSJOL_20190507,JTSJOL_20190610,JTSJOL_20190709,JTSJOL_20190806,JTSJOL_20190910,JTSJOL_20191009,JTSJOL_20191105,JTSJOL_20191217,JTSJOL_20200117,JTSJOL_20200211,JTSJOL_20200317,JTSJOL_20200407,JTSJOL_20200515,JTSJOL_20200609,JTSJOL_20200707,JTSJOL_20200810
2017-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5626.0,5625.0,5625.0,5625.0,5625.0,5625.0,5625.0,5625.0,5625.0,5625.0,5625.0,5625.0,5444.0,5444.0,5444.0,5444.0,5444.0,5444.0,5442.0,5442.0,5442.0,5442.0,5442.0,5442.0,5624.0,5624.0,5624.0,5624.0,5624.0,5624.0,5624.0,5624.0,5624.0,5624.0,5624.0,5624.0,5607.0,5607.0,5607.0,5607.0,5607.0,5607.0
2017-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5743.0,5682.0,5682.0,5682.0,5682.0,5682.0,5682.0,5682.0,5682.0,5682.0,5682.0,5618.0,5618.0,5618.0,5618.0,5618.0,5618.0,5616.0,5616.0,5616.0,5616.0,5616.0,5616.0,5875.0,5875.0,5875.0,5875.0,5875.0,5875.0,5875.0,5875.0,5875.0,5875.0,5875.0,5875.0,5872.0,5872.0,5872.0,5872.0,5872.0,5872.0
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5743.0,5785.0,5785.0,5785.0,5785.0,5785.0,5785.0,5785.0,5785.0,5785.0,5607.0,5607.0,5607.0,5607.0,5607.0,5607.0,5607.0,5607.0,5607.0,5607.0,5607.0,5607.0,5848.0,5848.0,5848.0,5848.0,5848.0,5848.0,5848.0,5848.0,5848.0,5848.0,5848.0,5848.0,5816.0,5816.0,5816.0,5816.0,5816.0,5816.0
2017-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6044.0,5967.0,5967.0,5967.0,5967.0,5967.0,5967.0,5967.0,5967.0,6108.0,6108.0,6108.0,6108.0,6108.0,6108.0,6101.0,6101.0,6101.0,6101.0,6101.0,6101.0,6157.0,6157.0,6157.0,6157.0,6157.0,6157.0,6157.0,6157.0,6157.0,6157.0,6157.0,6157.0,6142.0,6142.0,6142.0,6142.0,6142.0,6142.0
2017-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5666.0,5702.0,5702.0,5702.0,5702.0,5702.0,5702.0,5702.0,5688.0,5688.0,5688.0,5688.0,5688.0,5688.0,5689.0,5689.0,5689.0,5689.0,5689.0,5689.0,5821.0,5821.0,5821.0,5821.0,5821.0,5821.0,5821.0,5821.0,5821.0,5821.0,5821.0,5821.0,5851.0,5851.0,5851.0,5851.0,5851.0,5851.0
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6163.0,6116.0,6116.0,6116.0,6116.0,6116.0,6116.0,6125.0,6125.0,6125.0,6125.0,6125.0,6125.0,6125.0,6125.0,6125.0,6125.0,6125.0,6125.0,6371.0,6371.0,6371.0,6371.0,6371.0,6371.0,6371.0,6371.0,6371.0,6371.0,6371.0,6371.0,6351.0,6351.0,6351.0,6351.0,6351.0,6351.0
2017-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6170.0,6140.0,6140.0,6140.0,6140.0,6140.0,6200.0,6200.0,6200.0,6200.0,6200.0,6200.0,6202.0,6202.0,6202.0,6202.0,6202.0,6202.0,6349.0,6349.0,6349.0,6349.0,6349.0,6349.0,6349.0,6349.0,6349.0,6349.0,6349.0,6349.0,6354.0,6354.0,6354.0,6354.0,6354.0,6354.0
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6082.0,6090.0,6090.0,6090.0,6090.0,6046.0,6046.0,6046.0,6046.0,6046.0,6046.0,6044.0,6044.0,6044.0,6044.0,6044.0,6044.0,6352.0,6352.0,6352.0,6352.0,6352.0,6352.0,6352.0,6352.0,6352.0,6352.0,6352.0,6352.0,6335.0,6335.0,6335.0,6335.0,6335.0,6335.0
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6093.0,6177.0,6177.0,6177.0,6231.0,6231.0,6231.0,6231.0,6231.0,6231.0,6229.0,6229.0,6229.0,6229.0,6229.0,6229.0,6256.0,6256.0,6256.0,6256.0,6256.0,6256.0,6256.0,6256.0,6256.0,6256.0,6256.0,6256.0,6239.0,6239.0,6239.0,6239.0,6239.0,6239.0
2017-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5996.0,5925.0,5925.0,6061.0,6061.0,6061.0,6061.0,6061.0,6061.0,6059.0,6059.0,6059.0,6059.0,6059.0,6059.0,6405.0,6405.0,6405.0,6405.0,6405.0,6405.0,6405.0,6405.0,6405.0,6405.0,6405.0,6405.0,6383.0,6383.0,6383.0,6383.0,6383.0,6383.0
2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5879.0,5978.0,5933.0,5933.0,5933.0,5933.0,5933.0,5933.0,5931.0,5931.0,5931.0,5931.0,5931.0,5931.0,6163.0,6163.0,6163.0,6163.0,6163.0,6163.0,6163.0,6163.0,6163.0,6163.0,6163.0,6163.0,6204.0,6204.0,6204.0,6204.0,6204.0,6204.0
2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5811.0,5667.0,5667.0,5667.0,5667.0,5667.0,5667.0,5669.0,5669.0,5669.0,5669.0,5669.0,5669.0,6204.0,6204.0,6204.0,6204.0,6204.0,6204.0,6204.0,6204.0,6204.0,6204.0,6204.0,6204.0,6235.0,6235.0,6235.0,6235.0,6235.0,6235.0
2018-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6312.0,6228.0,6228.0,6228.0,6228.0,6228.0,6230.0,6230.0,6230.0,6230.0,6230.0,6230.0,6591.0,6591.0,6591.0,6591.0,6591.0,6591.0,6591.0,6591.0,6591.0,6591.0,6591.0,6591.0,6645.0,6645.0,6645.0,6645.0,6645.0,6645.0
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6052.0,6078.0,6078.0,6078.0,6078.0,6074.0,6074.0,6074.0,6074.0,6074.0,6074.0,6530.0,6530.0,6530.0,6530.0,6530.0,6530.0,6530.0,6530.0,6530.0,6530.0,6530.0,6530.0,6575.0,6575.0,6575.0,6575.0,6575.0,6575.0
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550.0,6633.0,6633.0,6633.0,6638.0,6638.0,6638.0,6638.0,6638.0,6638.0,6894.0,6894.0,6894.0,6894.0,6894.0,6894.0,6894.0,6894.0,6894.0,6894.0,6894.0,6894.0,6865.0,6865.0,6865.0,6865.0,6865.0,6865.0
2018-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6698.0,6840.0,6840.0,6840.0,6840.0,6840.0,6840.0,6840.0,6840.0,7106.0,7106.0,7106.0,7106.0,7106.0,7106.0,7106.0,7106.0,7106.0,7106.0,7106.0,7106.0,6985.0,6985.0,6985.0,6985.0,6985.0,6985.0
2018-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6638.0,6659.0,6659.0,6659.0,6659.0,6659.0,6659.0,6659.0,7126.0,7126.0,7126.0,7126.0,7126.0,7126.0,7126.0,7126.0,7126.0,7126.0,7126.0,7126.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0
2018-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6662.0,6822.0,6822.0,6822.0,6822.0,6822.0,6822.0,7393.0,7393.0,7393.0,7393.0,7393.0,7393.0,7393.0,7393.0,7393.0,7393.0,7393.0,7393.0,7280.0,7280.0,7280.0,7280.0,7280.0,7280.0
2018-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6939.0,7077.0,7077.0,7077.0,7077.0,7077.0,7442.0,7442.0,7442.0,7442.0,7442.0,7442.0,7442.0,7442.0,7442.0,7442.0,7442.0,7442.0,7326.0,7326.0,7326.0,7326.0,7326.0,7326.0
2018-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7136.0,7293.0,7293.0,7293.0,7293.0,7342.0,7342.0,7342.0,7342.0,7342.0,7342.0,7342.0,7342.0,7342.0,7342.0,7342.0,7342.0,7249.0,7249.0,7249.0,7249.0,7249.0,7249.0
2018-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7009.0,6960.0,6960.0,6960.0,7392.0,7392.0,7392.0,7392.0,7392.0,7392.0,7392.0,7392.0,7392.0,7392.0,7392.0,7392.0,7282.0,7282.0,7282.0,7282.0,7282.0,7282.0
2018-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7079.0,7131.0,7131.0,7593.0,7593.0,7593.0,7593.0,7593.0,7593.0,7593.0,7593.0,7593.0,7593.0,7593.0,7593.0,7237.0,7237.0,7237.0,7237.0,7237.0,7237.0
2018-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6888.0,7166.0,7626.0,7626.0,7626.0,7626.0,7626.0,7626.0,7626.0,7626.0,7626.0,7626.0,7626.0,7626.0,7509.0,7509.0,7509.0,7509.0,7509.0,7509.0
2018-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7335.0,7479.0,7479.0,7479.0,7479.0,7479.0,7479.0,7479.0,7479.0,7479.0,7479.0,7479.0,7479.0,7303.0,7303.0,7303.0,7303.0,7303.0,7303.0
2019-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7581.0,7625.0,7625.0,7625.0,7625.0,7625.0,7625.0,7625.0,7625.0,7625.0,7625.0,7625.0,7520.0,7520.0,7520.0,7520.0,7520.0,7520.0
2019-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7087.0,7142.0,7142.0,7142.0,7142.0,7142.0,7142.0,7142.0,7142.0,7142.0,7142.0,7048.0,7048.0,7048.0,7048.0,7048.0,7048.0
2019-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7488.0,7474.0,7474.0,7474.0,7474.0,7474.0,7474.0,7474.0,7474.0,7474.0,7364.0,7364.0,7364.0,7364.0,7364.0,7364.0
2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7449.0,7372.0,7372.0,7372.0,7372.0,7372.0,7372.0,7372.0,7372.0,7284.0,7284.0,7284.0,7284.0,7284.0,7284.0
2019-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7323.0,7384.0,7384.0,7384.0,7384.0,7384.0,7384.0,7384.0,7300.0,7300.0,7300.0,7300.0,7300.0,7300.0
2019-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7348.0,7248.0,7248.0,7248.0,7248.0,7248.0,7248.0,7185.0,7185.0,7185.0,7185.0,7185.0,7185.0
2019-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7217.0,7174.0,7174.0,7174.0,7174.0,7174.0,7236.0,7236.0,7236.0,7236.0,7236.0,7236.0
2019-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7051.0,7301.0,7301.0,7301.0,7301.0,7166.0,7166.0,7166.0,7166.0,7166.0,7166.0
2019-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7024.0,7032.0,7032.0,7032.0,7046.0,7046.0,7046.0,7046.0,7046.0,7046.0
2019-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7267.0,7361.0,7361.0,7309.0,7309.0,7309.0,7309.0,7309.0,7309.0
2019-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6800.0,6787.0,6793.0,6793.0,6793.0,6793.0,6793.0,6793.0
2019-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6423.0,6552.0,6552.0,6552.0,6552.0,6552.0,6552.0
2020-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6963.0,7012.0,7012.0,7012.0,7012.0,7012.0
2020-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6882.0,7004.0,7004.0,7004.0,7004.0
2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6191.0,6011.0,6011.0,6011.0
2020-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5046.0,4996.0,4996.0
2020-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5397.0,5371.0
2020-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5889.0
