observation_date,B075RC1Q027SBEA_20130228,B075RC1Q027SBEA_20130328,B075RC1Q027SBEA_20130530,B075RC1Q027SBEA_20130626,B075RC1Q027SBEA_20130731,B075RC1Q027SBEA_20130829,B075RC1Q027SBEA_20130926,B075RC1Q027SBEA_20131205,B075RC1Q027SBEA_20131220,B075RC1Q027SBEA_20140327,B075RC1Q027SBEA_20140529,B075RC1Q027SBEA_20140625,B075RC1Q027SBEA_20140730,B075RC1Q027SBEA_20140828,B075RC1Q027SBEA_20140926,B075RC1Q027SBEA_20141125,B075RC1Q027SBEA_20141223,B075RC1Q027SBEA_20150327,B075RC1Q027SBEA_20150529,B075RC1Q027SBEA_20150624,B075RC1Q027SBEA_20150730,B075RC1Q027SBEA_20150827,B075RC1Q027SBEA_20150925,B075RC1Q027SBEA_20151124,B075RC1Q027SBEA_20151222,B075RC1Q027SBEA_20160325,B075RC1Q027SBEA_20160527,B075RC1Q027SBEA_20160628,B075RC1Q027SBEA_20160729,B075RC1Q027SBEA_20160826,B075RC1Q027SBEA_20160929,B075RC1Q027SBEA_20161129,B075RC1Q027SBEA_20161222,B075RC1Q027SBEA_20170330,B075RC1Q027SBEA_20170526,B075RC1Q027SBEA_20170629,B075RC1Q027SBEA_20170728,B075RC1Q027SBEA_20170830,B075RC1Q027SBEA_20170928,B075RC1Q027SBEA_20171027,B075RC1Q027SBEA_20171129,B075RC1Q027SBEA_20171221,B075RC1Q027SBEA_20180328,B075RC1Q027SBEA_20180530,B075RC1Q027SBEA_20180628,B075RC1Q027SBEA_20180727,B075RC1Q027SBEA_20180829,B075RC1Q027SBEA_20180927,B075RC1Q027SBEA_20181128,B075RC1Q027SBEA_20181221,B075RC1Q027SBEA_20190328,B075RC1Q027SBEA_20190530,B075RC1Q027SBEA_20190627,B075RC1Q027SBEA_20190726,B075RC1Q027SBEA_20190829,B075RC1Q027SBEA_20190926,B075RC1Q027SBEA_20191127,B075RC1Q027SBEA_20191220,B075RC1Q027SBEA_20200326,B075RC1Q027SBEA_20200528,B075RC1Q027SBEA_20200625,B075RC1Q027SBEA_20200730,B075RC1Q027SBEA_20200827,B075RC1Q027SBEA_20200930,B075RC1Q027SBEA_20201125,B075RC1Q027SBEA_20201222
1960-01-01,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.644,23.644,23.644,23.644,23.644,23.644,22.704,22.704,22.704,22.704,22.704,22.704,22.704,22.704,22.704,22.704,22.704,22.704,22.704,22.704,22.704,22.704,22.704,22.704,22.704,22.704,22.704
1960-04-01,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.72,21.72,21.72,21.72,21.72,21.72,20.772,20.772,20.772,20.772,20.772,20.772,20.772,20.772,20.772,20.772,20.772,20.772,20.772,20.772,20.772,20.772,20.772,20.772,20.772,20.772,20.772
1960-07-01,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.736,20.736,20.736,20.736,20.736,20.736,19.844,19.844,19.844,19.844,19.844,19.844,19.844,19.844,19.844,19.844,19.844,19.844,19.844,19.844,19.844,19.844,19.844,19.844,19.844,19.844,19.844
1960-10-01,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.688,19.688,19.688,19.688,19.688,19.688,18.88,18.88,18.88,18.88,18.88,18.88,18.88,18.88,18.88,18.88,18.88,18.88,18.88,18.88,18.88,18.88,18.88,18.88,18.88,18.88,18.88
1961-01-01,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.396,19.396,19.396,19.396,19.396,19.396,18.696,18.696,18.696,18.696,18.696,18.696,18.696,18.696,18.696,18.696,18.696,18.696,18.696,18.696,18.696,18.696,18.696,18.696,18.696,18.696,18.696
1961-04-01,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.74,20.74,20.74,20.74,20.74,20.74,20.072,20.072,20.072,20.072,20.072,20.072,20.072,20.072,20.072,20.072,20.072,20.072,20.072,20.072,20.072,20.072,20.072,20.072,20.072,20.072,20.072
1961-07-01,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,21.964,21.964,21.964,21.964,21.964,21.964,21.288,21.288,21.288,21.288,21.288,21.288,21.288,21.288,21.288,21.288,21.288,21.288,21.288,21.288,21.288,21.288,21.288,21.288,21.288,21.288,21.288
1961-10-01,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.864,23.864,23.864,23.864,23.864,23.864,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16,23.16
1962-01-01,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.296,22.296,22.296,22.296,22.296,22.296,21.536,21.536,21.536,21.536,21.536,21.536,21.536,21.536,21.536,21.536,21.536,21.536,21.536,21.536,21.536,21.536,21.536,21.536,21.536,21.536,21.536
1962-04-01,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.068,22.068,22.068,22.068,22.068,22.068,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268,21.268
1962-07-01,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.724,22.724,22.724,22.724,22.724,22.724,21.912,21.912,21.912,21.912,21.912,21.912,21.912,21.912,21.912,21.912,21.912,21.912,21.912,21.912,21.912,21.912,21.912,21.912,21.912,21.912,21.912
1962-10-01,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.792,22.792,22.792,22.792,22.792,22.792,21.968,21.968,21.968,21.968,21.968,21.968,21.968,21.968,21.968,21.968,21.968,21.968,21.968,21.968,21.968,21.968,21.968,21.968,21.968,21.968,21.968
1963-01-01,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.884,22.884,22.884,22.884,22.884,22.884,22.048,22.048,22.048,22.048,22.048,22.048,22.048,22.048,22.048,22.048,22.048,22.048,22.048,22.048,22.048,22.048,22.048,22.048,22.048,22.048,22.048
1963-04-01,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.476,24.476,24.476,24.476,24.476,24.476,23.624,23.624,23.624,23.624,23.624,23.624,23.624,23.624,23.624,23.624,23.624,23.624,23.624,23.624,23.624,23.624,23.624,23.624,23.624,23.624,23.624
1963-07-01,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.176,25.176,25.176,25.176,25.176,25.176,24.288,24.288,24.288,24.288,24.288,24.288,24.288,24.288,24.288,24.288,24.288,24.288,24.288,24.288,24.288,24.288,24.288,24.288,24.288,24.288,24.288
1963-10-01,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.776,25.776,25.776,25.776,25.776,25.776,24.832,24.832,24.832,24.832,24.832,24.832,24.832,24.832,24.832,24.832,24.832,24.832,24.832,24.832,24.832,24.832,24.832,24.832,24.832,24.832,24.832
1964-01-01,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.916,25.916,25.916,25.916,25.916,25.916,24.408,24.408,24.408,24.408,24.408,24.408,24.408,24.408,24.408,24.408,24.408,24.408,24.408,24.408,24.408,24.408,24.408,24.408,24.408,24.408,24.408
1964-04-01,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,25.968,25.968,25.968,25.968,25.968,25.968,24.404,24.404,24.404,24.404,24.404,24.404,24.404,24.404,24.404,24.404,24.404,24.404,24.404,24.404,24.404,24.404,24.404,24.404,24.404,24.404,24.404
1964-07-01,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.544,26.544,26.544,26.544,26.544,26.544,24.94,24.94,24.94,24.94,24.94,24.94,24.94,24.94,24.94,24.94,24.94,24.94,24.94,24.94,24.94,24.94,24.94,24.94,24.94,24.94,24.94
1964-10-01,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.136,26.136,26.136,26.136,26.136,26.136,24.484,24.484,24.484,24.484,24.484,24.484,24.484,24.484,24.484,24.484,24.484,24.484,24.484,24.484,24.484,24.484,24.484,24.484,24.484,24.484,24.484
1965-01-01,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.496,27.496,27.496,27.496,27.496,27.496,26.284,26.284,26.284,26.284,26.284,26.284,26.284,26.284,26.284,26.284,26.284,26.284,26.284,26.284,26.284,26.284,26.284,26.284,26.284,26.284,26.284
1965-04-01,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.376,28.376,28.376,28.376,28.376,28.376,27.104,27.104,27.104,27.104,27.104,27.104,27.104,27.104,27.104,27.104,27.104,27.104,27.104,27.104,27.104,27.104,27.104,27.104,27.104,27.104,27.104
1965-07-01,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.92,28.92,28.92,28.92,28.92,28.92,27.596,27.596,27.596,27.596,27.596,27.596,27.596,27.596,27.596,27.596,27.596,27.596,27.596,27.596,27.596,27.596,27.596,27.596,27.596,27.596,27.596
1965-10-01,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.804,30.804,30.804,30.804,30.804,30.804,29.424,29.424,29.424,29.424,29.424,29.424,29.424,29.424,29.424,29.424,29.424,29.424,29.424,29.424,29.424,29.424,29.424,29.424,29.424,29.424,29.424
1966-01-01,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.704,31.704,31.704,31.704,31.704,31.704,30.244,30.244,30.244,30.244,30.244,30.244,30.244,30.244,30.244,30.244,30.244,30.244,30.244,30.244,30.244,30.244,30.244,30.244,30.244,30.244,30.244
1966-04-01,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.732,31.732,31.732,31.732,31.732,31.732,30.152,30.152,30.152,30.152,30.152,30.152,30.152,30.152,30.152,30.152,30.152,30.152,30.152,30.152,30.152,30.152,30.152,30.152,30.152,30.152,30.152
1966-07-01,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.416,31.416,31.416,31.416,31.416,31.416,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7
1966-10-01,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.86,30.86,30.86,30.86,30.86,30.86,29.02,29.02,29.02,29.02,29.02,29.02,29.02,29.02,29.02,29.02,29.02,29.02,29.02,29.02,29.02,29.02,29.02,29.02,29.02,29.02,29.02
1967-01-01,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.676,29.676,29.676,29.676,29.676,29.676,27.808,27.808,27.808,27.808,27.808,27.808,27.808,27.808,27.808,27.808,27.808,27.808,27.808,27.808,27.808,27.808,27.808,27.808,27.808,27.808,27.808
1967-04-01,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.38,29.38,29.38,29.38,29.38,29.38,27.52,27.52,27.52,27.52,27.52,27.52,27.52,27.52,27.52,27.52,27.52,27.52,27.52,27.52,27.52,27.52,27.52,27.52,27.52,27.52,27.52
1967-07-01,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.64,29.64,29.64,29.64,29.64,29.64,27.764,27.764,27.764,27.764,27.764,27.764,27.764,27.764,27.764,27.764,27.764,27.764,27.764,27.764,27.764,27.764,27.764,27.764,27.764,27.764,27.764
1967-10-01,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.408,31.408,31.408,31.408,31.408,31.408,29.384,29.384,29.384,29.384,29.384,29.384,29.384,29.384,29.384,29.384,29.384,29.384,29.384,29.384,29.384,29.384,29.384,29.384,29.384,29.384,29.384
1968-01-01,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.228,35.228,35.228,35.228,35.228,35.228,32.956,32.956,32.956,32.956,32.956,32.956,32.956,32.956,32.956,32.956,32.956,32.956,32.956,32.956,32.956,32.956,32.956,32.956,32.956,32.956,32.956
1968-04-01,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.936,35.936,35.936,35.936,35.936,35.936,33.504,33.504,33.504,33.504,33.504,33.504,33.504,33.504,33.504,33.504,33.504,33.504,33.504,33.504,33.504,33.504,33.504,33.504,33.504,33.504,33.504
1968-07-01,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.088,36.088,36.088,36.088,36.088,36.088,33.54,33.54,33.54,33.54,33.54,33.54,33.54,33.54,33.54,33.54,33.54,33.54,33.54,33.54,33.54,33.54,33.54,33.54,33.54,33.54,33.54
1968-10-01,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,36.968,36.968,36.968,36.968,36.968,36.968,34.364,34.364,34.364,34.364,34.364,34.364,34.364,34.364,34.364,34.364,34.364,34.364,34.364,34.364,34.364,34.364,34.364,34.364,34.364,34.364,34.364
1969-01-01,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.376,37.376,37.376,37.376,37.376,37.376,34.616,34.616,34.616,34.616,34.616,34.616,34.616,34.616,34.616,34.616,34.616,34.616,34.616,34.616,34.616,34.616,34.616,34.616,34.616,34.616,34.616
1969-04-01,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.468,36.468,36.468,36.468,36.468,36.468,33.508,33.508,33.508,33.508,33.508,33.508,33.508,33.508,33.508,33.508,33.508,33.508,33.508,33.508,33.508,33.508,33.508,33.508,33.508,33.508,33.508
1969-07-01,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.316,35.316,35.316,35.316,35.316,35.316,32.244,32.244,32.244,32.244,32.244,32.244,32.244,32.244,32.244,32.244,32.244,32.244,32.244,32.244,32.244,32.244,32.244,32.244,32.244,32.244,32.244
1969-10-01,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.096,35.096,35.096,35.096,35.096,35.096,31.812,31.812,31.812,31.812,31.812,31.812,31.812,31.812,31.812,31.812,31.812,31.812,31.812,31.812,31.812,31.812,31.812,31.812,31.812,31.812,31.812
1970-01-01,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.3,30.344,30.344,30.344,30.344,30.344,30.344,26.952,26.952,26.952,26.952,26.952,26.952,26.952,26.952,26.952,26.952,26.952,26.952,26.952,26.952,26.952,26.952,26.952,26.952,26.952,26.952,26.952
1970-04-01,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.52,30.52,30.52,30.52,30.52,30.52,27.024,27.024,27.024,27.024,27.024,27.024,27.024,27.024,27.024,27.024,27.024,27.024,27.024,27.024,27.024,27.024,27.024,27.024,27.024,27.024,27.024
1970-07-01,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.484,31.484,31.484,31.484,31.484,31.484,27.904,27.904,27.904,27.904,27.904,27.904,27.904,27.904,27.904,27.904,27.904,27.904,27.904,27.904,27.904,27.904,27.904,27.904,27.904,27.904,27.904
1970-10-01,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.116,30.116,30.116,30.116,30.116,30.116,26.608,26.608,26.608,26.608,26.608,26.608,26.608,26.608,26.608,26.608,26.608,26.608,26.608,26.608,26.608,26.608,26.608,26.608,26.608,26.608,26.608
1971-01-01,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.312,33.312,33.312,33.312,33.312,33.312,29.872,29.872,29.872,29.872,29.872,29.872,29.872,29.872,29.872,29.872,29.872,29.872,29.872,29.872,29.872,29.872,29.872,29.872,29.872,29.872,29.872
1971-04-01,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.932,33.932,33.932,33.932,33.932,33.932,30.68,30.68,30.68,30.68,30.68,30.68,30.68,30.68,30.68,30.68,30.68,30.68,30.68,30.68,30.68,30.68,30.68,30.68,30.68,30.68,30.68
1971-07-01,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.116,33.116,33.116,33.116,33.116,33.116,29.752,29.752,29.752,29.752,29.752,29.752,29.752,29.752,29.752,29.752,29.752,29.752,29.752,29.752,29.752,29.752,29.752,29.752,29.752,29.752,29.752
