observation_date,A957RC1Q027SBEA_20130228,A957RC1Q027SBEA_20130328,A957RC1Q027SBEA_20130426,A957RC1Q027SBEA_20130530,A957RC1Q027SBEA_20130626,A957RC1Q027SBEA_20130731,A957RC1Q027SBEA_20130829,A957RC1Q027SBEA_20130926,A957RC1Q027SBEA_20131107,A957RC1Q027SBEA_20131205,A957RC1Q027SBEA_20131220,A957RC1Q027SBEA_20140130,A957RC1Q027SBEA_20140228,A957RC1Q027SBEA_20140327,A957RC1Q027SBEA_20140430,A957RC1Q027SBEA_20140529,A957RC1Q027SBEA_20140730,A957RC1Q027SBEA_20140926,A957RC1Q027SBEA_20141030,A957RC1Q027SBEA_20141125,A957RC1Q027SBEA_20141223,A957RC1Q027SBEA_20150130,A957RC1Q027SBEA_20150227,A957RC1Q027SBEA_20150327,A957RC1Q027SBEA_20150429,A957RC1Q027SBEA_20150529,A957RC1Q027SBEA_20150624,A957RC1Q027SBEA_20150730,A957RC1Q027SBEA_20150827,A957RC1Q027SBEA_20150925,A957RC1Q027SBEA_20151029,A957RC1Q027SBEA_20151124,A957RC1Q027SBEA_20151222,A957RC1Q027SBEA_20160129,A957RC1Q027SBEA_20160226,A957RC1Q027SBEA_20160325,A957RC1Q027SBEA_20160428,A957RC1Q027SBEA_20160527,A957RC1Q027SBEA_20160628,A957RC1Q027SBEA_20160729,A957RC1Q027SBEA_20160826,A957RC1Q027SBEA_20160929,A957RC1Q027SBEA_20161028,A957RC1Q027SBEA_20161222,A957RC1Q027SBEA_20170127,A957RC1Q027SBEA_20170228,A957RC1Q027SBEA_20170330,A957RC1Q027SBEA_20170428,A957RC1Q027SBEA_20170526,A957RC1Q027SBEA_20170629,A957RC1Q027SBEA_20170728,A957RC1Q027SBEA_20170830,A957RC1Q027SBEA_20171027,A957RC1Q027SBEA_20171129,A957RC1Q027SBEA_20171221,A957RC1Q027SBEA_20180126,A957RC1Q027SBEA_20180228,A957RC1Q027SBEA_20180328,A957RC1Q027SBEA_20180427,A957RC1Q027SBEA_20180530,A957RC1Q027SBEA_20180628,A957RC1Q027SBEA_20180727,A957RC1Q027SBEA_20180829,A957RC1Q027SBEA_20180927,A957RC1Q027SBEA_20181026,A957RC1Q027SBEA_20181128,A957RC1Q027SBEA_20181221,A957RC1Q027SBEA_20190228,A957RC1Q027SBEA_20190328,A957RC1Q027SBEA_20190426,A957RC1Q027SBEA_20190530,A957RC1Q027SBEA_20190627,A957RC1Q027SBEA_20190726,A957RC1Q027SBEA_20190829,A957RC1Q027SBEA_20190926,A957RC1Q027SBEA_20191030,A957RC1Q027SBEA_20191127,A957RC1Q027SBEA_20191220,A957RC1Q027SBEA_20200130,A957RC1Q027SBEA_20200227,A957RC1Q027SBEA_20200326,A957RC1Q027SBEA_20200429,A957RC1Q027SBEA_20200528,A957RC1Q027SBEA_20200625,A957RC1Q027SBEA_20200730,A957RC1Q027SBEA_20200827,A957RC1Q027SBEA_20200930,A957RC1Q027SBEA_20201029,A957RC1Q027SBEA_20201125,A957RC1Q027SBEA_20201222,A957RC1Q027SBEA_20210128,A957RC1Q027SBEA_20210225
1984-10-01,319.0,319.0,319.0,319.0,319.0,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.1,299.148,299.148,299.148,299.148,299.148,299.148,299.148,299.148,299.148,308.376,308.376,308.376,308.376,308.376,308.376,308.376,308.376,308.376,308.376,308.376,308.376,308.376,308.376,308.376,308.376,308.376,308.376,308.376,308.376,308.376,308.376,308.376,308.376,308.376,308.376,308.376,308.376,308.376,308.376,308.376
1985-01-01,329.2,329.2,329.2,329.2,329.2,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.5,307.484,307.484,307.484,307.484,307.484,307.484,307.484,307.484,307.484,309.633,309.633,309.633,309.633,309.633,309.633,309.633,309.633,309.633,309.633,309.633,309.633,309.633,309.633,309.633,309.633,309.633,309.633,309.633,309.633,309.633,309.633,309.633,309.633,309.633,309.633,309.633,309.633,309.633,309.633,309.633
1985-04-01,334.4,334.4,334.4,334.4,334.4,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.8,312.78,312.78,312.78,312.78,312.78,312.78,312.78,312.78,312.78,316.553,316.553,316.553,316.553,316.553,316.553,316.553,316.553,316.553,316.553,316.553,316.553,316.553,316.553,316.553,316.553,316.553,316.553,316.553,316.553,316.553,316.553,316.553,316.553,316.553,316.553,316.553,316.553,316.553,316.553,316.553
1985-07-01,342.0,342.0,342.0,342.0,342.0,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.3,321.32,321.32,321.32,321.32,321.32,321.32,321.32,321.32,321.32,326.232,326.232,326.232,326.232,326.232,326.232,326.232,326.232,326.232,326.232,326.232,326.232,326.232,326.232,326.232,326.232,326.232,326.232,326.232,326.232,326.232,326.232,326.232,326.232,326.232,326.232,326.232,326.232,326.232,326.232,326.232
1985-10-01,347.7,347.7,347.7,347.7,347.7,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.42,325.42,325.42,325.42,325.42,325.42,325.42,325.42,325.42,329.101,329.101,329.101,329.101,329.101,329.101,329.101,329.101,329.101,329.101,329.101,329.101,329.101,329.101,329.101,329.101,329.101,329.101,329.101,329.101,329.101,329.101,329.101,329.101,329.101,329.101,329.101,329.101,329.101,329.101,329.101
1986-01-01,347.0,347.0,347.0,347.0,347.0,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.1,325.148,325.148,325.148,325.148,325.148,325.148,325.148,325.148,325.148,328.958,328.958,328.958,328.958,328.958,328.958,328.958,328.958,328.958,328.958,328.958,328.958,328.958,328.958,328.958,328.958,328.958,328.958,328.958,328.958,328.958,328.958,328.958,328.958,328.958,328.958,328.958,328.958,328.958,328.958,328.958
1986-04-01,356.9,356.9,356.9,356.9,356.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.94,335.94,335.94,335.94,335.94,335.94,335.94,335.94,335.94,339.45,339.45,339.45,339.45,339.45,339.45,339.45,339.45,339.45,339.45,339.45,339.45,339.45,339.45,339.45,339.45,339.45,339.45,339.45,339.45,339.45,339.45,339.45,339.45,339.45,339.45,339.45,339.45,339.45,339.45,339.45
1986-07-01,365.6,365.6,365.6,365.6,365.6,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.8,344.76,344.76,344.76,344.76,344.76,344.76,344.76,344.76,344.76,347.61,347.61,347.61,347.61,347.61,347.61,347.61,347.61,347.61,347.61,347.61,347.61,347.61,347.61,347.61,347.61,347.61,347.61,347.61,347.61,347.61,347.61,347.61,347.61,347.61,347.61,347.61,347.61,347.61,347.61,347.61
1986-10-01,362.6,362.6,362.6,362.6,362.6,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.1,340.124,340.124,340.124,340.124,340.124,340.124,340.124,340.124,340.124,343.065,343.065,343.065,343.065,343.065,343.065,343.065,343.065,343.065,343.065,343.065,343.065,343.065,343.065,343.065,343.065,343.065,343.065,343.065,343.065,343.065,343.065,343.065,343.065,343.065,343.065,343.065,343.065,343.065,343.065,343.065
1987-01-01,369.2,369.2,369.2,369.2,369.2,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,342.3,344.609,344.609,344.609,344.609,344.609,344.609,344.609,344.609,344.609,344.609,344.609,344.609,344.609,344.609,344.609,344.609,344.609,344.609,344.609,344.609,344.609,344.609,344.609,344.609,344.609,344.609,344.609,344.609,344.609,344.609,344.609
1987-04-01,371.8,371.8,371.8,371.8,371.8,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.04,346.04,346.04,346.04,346.04,346.04,346.04,346.04,346.04,348.296,348.296,348.296,348.296,348.296,348.296,348.296,348.296,348.296,348.296,348.296,348.296,348.296,348.296,348.296,348.296,348.296,348.296,348.296,348.296,348.296,348.296,348.296,348.296,348.296,348.296,348.296,348.296,348.296,348.296,348.296
1987-07-01,371.8,371.8,371.8,371.8,371.8,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.192,346.192,346.192,346.192,346.192,346.192,346.192,346.192,346.192,348.735,348.735,348.735,348.735,348.735,348.735,348.735,348.735,348.735,348.735,348.735,348.735,348.735,348.735,348.735,348.735,348.735,348.735,348.735,348.735,348.735,348.735,348.735,348.735,348.735,348.735,348.735,348.735,348.735,348.735,348.735
1987-10-01,382.0,382.0,382.0,382.0,382.0,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.556,356.556,356.556,356.556,356.556,356.556,356.556,356.556,356.556,359.727,359.727,359.727,359.727,359.727,359.727,359.727,359.727,359.727,359.727,359.727,359.727,359.727,359.727,359.727,359.727,359.727,359.727,359.727,359.727,359.727,359.727,359.727,359.727,359.727,359.727,359.727,359.727,359.727,359.727,359.727
1988-01-01,380.8,380.8,380.8,380.8,380.8,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.592,356.592,356.592,356.592,356.592,356.592,356.592,356.592,356.592,358.357,358.357,358.357,358.357,358.357,358.357,358.357,358.357,358.357,358.357,358.357,358.357,358.357,358.357,358.357,358.357,358.357,358.357,358.357,358.357,358.357,358.357,358.357,358.357,358.357,358.357,358.357,358.357,358.357,358.357,358.357
1988-04-01,379.2,379.2,379.2,379.2,379.2,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.6,357.568,357.568,357.568,357.568,357.568,357.568,357.568,357.568,357.568,359.379,359.379,359.379,359.379,359.379,359.379,359.379,359.379,359.379,359.379,359.379,359.379,359.379,359.379,359.379,359.379,359.379,359.379,359.379,359.379,359.379,359.379,359.379,359.379,359.379,359.379,359.379,359.379,359.379,359.379,359.379
1988-07-01,376.3,376.3,376.3,376.3,376.3,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.7,357.716,357.716,357.716,357.716,357.716,357.716,357.716,357.716,357.716,359.94,359.94,359.94,359.94,359.94,359.94,359.94,359.94,359.94,359.94,359.94,359.94,359.94,359.94,359.94,359.94,359.94,359.94,359.94,359.94,359.94,359.94,359.94,359.94,359.94,359.94,359.94,359.94,359.94,359.94,359.94
1988-10-01,390.7,390.7,390.7,390.7,390.7,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.5,371.468,371.468,371.468,371.468,371.468,371.468,371.468,371.468,371.468,376.126,376.126,376.126,376.126,376.126,376.126,376.126,376.126,376.126,376.126,376.126,376.126,376.126,376.126,376.126,376.126,376.126,376.126,376.126,376.126,376.126,376.126,376.126,376.126,376.126,376.126,376.126,376.126,376.126,376.126,376.126
1989-01-01,388.2,388.2,388.2,388.2,388.2,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.5,368.52,368.52,368.52,368.52,368.52,368.52,368.52,368.52,368.52,370.465,370.465,370.465,370.465,370.465,370.465,370.465,370.465,370.465,370.465,370.465,370.465,370.465,370.465,370.465,370.465,370.465,370.465,370.465,370.465,370.465,370.465,370.465,370.465,370.465,370.465,370.465,370.465,370.465,370.465,370.465
1989-04-01,399.7,399.7,399.7,399.7,399.7,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.2,382.152,382.152,382.152,382.152,382.152,382.152,382.152,382.152,382.152,384.941,384.941,384.941,384.941,384.941,384.941,384.941,384.941,384.941,384.941,384.941,384.941,384.941,384.941,384.941,384.941,384.941,384.941,384.941,384.941,384.941,384.941,384.941,384.941,384.941,384.941,384.941,384.941,384.941,384.941,384.941
1989-07-01,402.2,402.2,402.2,402.2,402.2,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.5,383.488,383.488,383.488,383.488,383.488,383.488,383.488,383.488,383.488,386.374,386.374,386.374,386.374,386.374,386.374,386.374,386.374,386.374,386.374,386.374,386.374,386.374,386.374,386.374,386.374,386.374,386.374,386.374,386.374,386.374,386.374,386.374,386.374,386.374,386.374,386.374,386.374,386.374,386.374,386.374
1989-10-01,403.7,403.7,403.7,403.7,403.7,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.5,386.492,386.492,386.492,386.492,386.492,386.492,386.492,386.492,386.492,389.758,389.758,389.758,389.758,389.758,389.758,389.758,389.758,389.758,389.758,389.758,389.758,389.758,389.758,389.758,389.758,389.758,389.758,389.758,389.758,389.758,389.758,389.758,389.758,389.758,389.758,389.758,389.758,389.758,389.758,389.758
1990-01-01,414.2,414.2,414.2,414.2,414.2,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.7,396.704,396.704,396.704,396.704,396.704,396.704,396.704,396.704,396.704,397.552,397.552,397.552,397.552,397.552,397.552,397.552,397.552,397.552,397.552,397.552,397.552,397.552,397.552,397.552,397.552,397.552,397.552,397.552,397.552,397.552,397.552,397.552,397.552,397.552,397.552,397.552,397.552,397.552,397.552,397.552
1990-04-01,417.3,417.3,417.3,417.3,417.3,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.008,401.008,401.008,401.008,401.008,401.008,401.008,401.008,401.008,405.557,405.557,405.557,405.557,405.557,405.557,405.557,405.557,405.557,405.557,405.557,405.557,405.557,405.557,405.557,405.557,405.557,405.557,405.557,405.557,405.557,405.557,405.557,405.557,405.557,405.557,405.557,405.557,405.557,405.557,405.557
1990-07-01,415.6,415.6,415.6,415.6,415.6,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.7,398.688,398.688,398.688,398.688,398.688,398.688,398.688,398.688,398.688,402.067,402.067,402.067,402.067,402.067,402.067,402.067,402.067,402.067,402.067,402.067,402.067,402.067,402.067,402.067,402.067,402.067,402.067,402.067,402.067,402.067,402.067,402.067,402.067,402.067,402.067,402.067,402.067,402.067,402.067,402.067
1990-10-01,428.8,428.8,428.8,428.8,428.8,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.9,410.86,410.86,410.86,410.86,410.86,410.86,410.86,410.86,410.86,411.504,411.504,411.504,411.504,411.504,411.504,411.504,411.504,411.504,411.504,411.504,411.504,411.504,411.504,411.504,411.504,411.504,411.504,411.504,411.504,411.504,411.504,411.504,411.504,411.504,411.504,411.504,411.504,411.504,411.504,411.504
1991-01-01,442.7,442.7,442.7,442.7,442.7,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.2,427.16,427.16,427.16,427.16,427.16,427.16,427.16,427.16,427.16,425.295,425.295,425.295,425.295,425.295,425.295,425.295,425.295,425.295,425.295,425.295,425.295,425.295,425.295,425.295,425.295,425.295,425.295,425.295,425.295,425.295,425.295,425.295,425.295,425.295,425.295,425.295,425.295,425.295,425.295,425.295
1991-04-01,441.0,441.0,441.0,441.0,441.0,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.2,426.196,426.196,426.196,426.196,426.196,426.196,426.196,426.196,426.196,426.464,426.464,426.464,426.464,426.464,426.464,426.464,426.464,426.464,426.464,426.464,426.464,426.464,426.464,426.464,426.464,426.464,426.464,426.464,426.464,426.464,426.464,426.464,426.464,426.464,426.464,426.464,426.464,426.464,426.464,426.464
1991-07-01,436.9,436.9,436.9,436.9,436.9,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.452,423.452,423.452,423.452,423.452,423.452,423.452,423.452,423.452,428.387,428.387,428.387,428.387,428.387,428.387,428.387,428.387,428.387,428.387,428.387,428.387,428.387,428.387,428.387,428.387,428.387,428.387,428.387,428.387,428.387,428.387,428.387,428.387,428.387,428.387,428.387,428.387,428.387,428.387,428.387
1991-10-01,432.6,432.6,432.6,432.6,432.6,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,418.956,418.956,418.956,418.956,418.956,418.956,418.956,418.956,418.956,424.403,424.403,424.403,424.403,424.403,424.403,424.403,424.403,424.403,424.403,424.403,424.403,424.403,424.403,424.403,424.403,424.403,424.403,424.403,424.403,424.403,424.403,424.403,424.403,424.403,424.403,424.403,424.403,424.403,424.403,424.403
1992-01-01,438.1,438.1,438.1,438.1,438.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.1,423.092,423.092,423.092,423.092,423.092,423.092,423.092,423.092,423.092,425.612,425.612,425.612,425.612,425.612,425.612,425.612,425.612,425.612,425.612,425.612,425.612,425.612,425.612,425.612,425.612,425.612,425.612,425.612,425.612,425.612,425.612,425.612,425.612,425.612,425.612,425.612,425.612,425.612,425.612,425.612
1992-04-01,440.1,440.1,440.1,440.1,440.1,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.5,425.54,425.54,425.54,425.54,425.54,425.54,425.54,425.54,425.54,424.867,424.867,424.867,424.867,424.867,424.867,424.867,424.867,424.867,424.867,424.867,424.867,424.867,424.867,424.867,424.867,424.867,424.867,424.867,424.867,424.867,424.867,424.867,424.867,424.867,424.867,424.867,424.867,424.867,424.867,424.867
1992-07-01,449.1,449.1,449.1,449.1,449.1,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.612,435.612,435.612,435.612,435.612,435.612,435.612,435.612,435.612,437.285,437.285,437.285,437.285,437.285,437.285,437.285,437.285,437.285,437.285,437.285,437.285,437.285,437.285,437.285,437.285,437.285,437.285,437.285,437.285,437.285,437.285,437.285,437.285,437.285,437.285,437.285,437.285,437.285,437.285,437.285
1992-10-01,449.3,449.3,449.3,449.3,449.3,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,436.6,440.473,440.473,440.473,440.473,440.473,440.473,440.473,440.473,440.473,440.473,440.473,440.473,440.473,440.473,440.473,440.473,440.473,440.473,440.473,440.473,440.473,440.473,440.473,440.473,440.473,440.473,440.473,440.473,440.473,440.473,440.473
