observation_date,W255RC1Q027SBEA_20130228,W255RC1Q027SBEA_20130328,W255RC1Q027SBEA_20130426,W255RC1Q027SBEA_20130530,W255RC1Q027SBEA_20130626,W255RC1Q027SBEA_20130731,W255RC1Q027SBEA_20130829,W255RC1Q027SBEA_20130926,W255RC1Q027SBEA_20131107,W255RC1Q027SBEA_20131205,W255RC1Q027SBEA_20131220,W255RC1Q027SBEA_20140130,W255RC1Q027SBEA_20140228,W255RC1Q027SBEA_20140327,W255RC1Q027SBEA_20140430,W255RC1Q027SBEA_20140529,W255RC1Q027SBEA_20140625,W255RC1Q027SBEA_20140730,W255RC1Q027SBEA_20140828,W255RC1Q027SBEA_20140926,W255RC1Q027SBEA_20141030,W255RC1Q027SBEA_20141125,W255RC1Q027SBEA_20141223,W255RC1Q027SBEA_20150130,W255RC1Q027SBEA_20150227,W255RC1Q027SBEA_20150327,W255RC1Q027SBEA_20150429,W255RC1Q027SBEA_20150529,W255RC1Q027SBEA_20150624,W255RC1Q027SBEA_20150730,W255RC1Q027SBEA_20150827,W255RC1Q027SBEA_20150925,W255RC1Q027SBEA_20151029,W255RC1Q027SBEA_20151124,W255RC1Q027SBEA_20151222,W255RC1Q027SBEA_20160129,W255RC1Q027SBEA_20160226,W255RC1Q027SBEA_20160325,W255RC1Q027SBEA_20160428,W255RC1Q027SBEA_20160527,W255RC1Q027SBEA_20160628,W255RC1Q027SBEA_20160729,W255RC1Q027SBEA_20160826,W255RC1Q027SBEA_20160929,W255RC1Q027SBEA_20161028,W255RC1Q027SBEA_20161129,W255RC1Q027SBEA_20161222,W255RC1Q027SBEA_20170127,W255RC1Q027SBEA_20170228,W255RC1Q027SBEA_20170330,W255RC1Q027SBEA_20170428,W255RC1Q027SBEA_20170526,W255RC1Q027SBEA_20170629,W255RC1Q027SBEA_20170728,W255RC1Q027SBEA_20170830,W255RC1Q027SBEA_20170928,W255RC1Q027SBEA_20171027,W255RC1Q027SBEA_20171129,W255RC1Q027SBEA_20171221,W255RC1Q027SBEA_20180126,W255RC1Q027SBEA_20180228,W255RC1Q027SBEA_20180328,W255RC1Q027SBEA_20180427,W255RC1Q027SBEA_20180530,W255RC1Q027SBEA_20180628,W255RC1Q027SBEA_20180727,W255RC1Q027SBEA_20180829,W255RC1Q027SBEA_20180927,W255RC1Q027SBEA_20181026,W255RC1Q027SBEA_20181128,W255RC1Q027SBEA_20181221,W255RC1Q027SBEA_20190228,W255RC1Q027SBEA_20190328,W255RC1Q027SBEA_20190426,W255RC1Q027SBEA_20190530,W255RC1Q027SBEA_20190627,W255RC1Q027SBEA_20190726,W255RC1Q027SBEA_20190829,W255RC1Q027SBEA_20190926,W255RC1Q027SBEA_20191030,W255RC1Q027SBEA_20191127,W255RC1Q027SBEA_20191220,W255RC1Q027SBEA_20200130,W255RC1Q027SBEA_20200227,W255RC1Q027SBEA_20200326,W255RC1Q027SBEA_20200429,W255RC1Q027SBEA_20200528,W255RC1Q027SBEA_20200625,W255RC1Q027SBEA_20200730,W255RC1Q027SBEA_20200827,W255RC1Q027SBEA_20200930,W255RC1Q027SBEA_20201029,W255RC1Q027SBEA_20201125,W255RC1Q027SBEA_20201222,W255RC1Q027SBEA_20210128,W255RC1Q027SBEA_20210225
1975-07-01,82.2,82.2,82.2,82.2,82.2,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.691,86.691,86.691,86.691,86.691,86.691,86.691,86.691,86.691,84.335,84.335,84.335,84.335,84.335,84.335,84.335,84.335,84.335,84.335,84.335,84.335,84.335,84.335,84.335,84.335,84.335,84.335,84.335,84.335,84.335,84.335,84.335,84.335,84.335,84.335,84.335,84.335,84.335,84.335,84.335
1975-10-01,82.8,82.8,82.8,82.8,82.8,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,84.668,84.668,84.668,84.668,84.668,84.668,84.668,84.668,84.668,84.668,84.668,84.668,84.668,84.668,84.668,84.668,84.668,84.668,84.668,84.668,84.668,84.668,84.668,84.668,84.668,84.668,84.668,84.668,84.668,84.668,84.668
1976-01-01,82.5,82.5,82.5,82.5,82.5,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.849,86.849,86.849,86.849,86.849,86.849,86.849,86.849,86.849,84.099,84.099,84.099,84.099,84.099,84.099,84.099,84.099,84.099,84.099,84.099,84.099,84.099,84.099,84.099,84.099,84.099,84.099,84.099,84.099,84.099,84.099,84.099,84.099,84.099,84.099,84.099,84.099,84.099,84.099,84.099
1976-04-01,85.2,85.2,85.2,85.2,85.2,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.307,89.307,89.307,89.307,89.307,89.307,89.307,89.307,89.307,86.616,86.616,86.616,86.616,86.616,86.616,86.616,86.616,86.616,86.616,86.616,86.616,86.616,86.616,86.616,86.616,86.616,86.616,86.616,86.616,86.616,86.616,86.616,86.616,86.616,86.616,86.616,86.616,86.616,86.616,86.616
1976-07-01,86.6,86.6,86.6,86.6,86.6,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.902,90.902,90.902,90.902,90.902,90.902,90.902,90.902,90.902,88.426,88.426,88.426,88.426,88.426,88.426,88.426,88.426,88.426,88.426,88.426,88.426,88.426,88.426,88.426,88.426,88.426,88.426,88.426,88.426,88.426,88.426,88.426,88.426,88.426,88.426,88.426,88.426,88.426,88.426,88.426
1976-10-01,87.9,87.9,87.9,87.9,87.9,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,92.56,90.449,90.449,90.449,90.449,90.449,90.449,90.449,90.449,90.449,90.449,90.449,90.449,90.449,90.449,90.449,90.449,90.449,90.449,90.449,90.449,90.449,90.449,90.449,90.449,90.449,90.449,90.449,90.449,90.449,90.449,90.449
1977-01-01,90.5,90.5,90.5,90.5,90.5,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.238,95.238,95.238,95.238,95.238,95.238,95.238,95.238,95.238,97.134,97.134,97.134,97.134,97.134,97.134,97.134,97.134,97.134,97.134,97.134,97.134,97.134,97.134,97.134,97.134,97.134,97.134,97.134,97.134,97.134,97.134,97.134,97.134,97.134,97.134,97.134,97.134,97.134,97.134,97.134
1977-04-01,98.6,98.6,98.6,98.6,98.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.63,103.63,103.63,103.63,103.63,103.63,103.63,103.63,103.63,100.997,100.997,100.997,100.997,100.997,100.997,100.997,100.997,100.997,100.997,100.997,100.997,100.997,100.997,100.997,100.997,100.997,100.997,100.997,100.997,100.997,100.997,100.997,100.997,100.997,100.997,100.997,100.997,100.997,100.997,100.997
1977-07-01,105.1,105.1,105.1,105.1,105.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.1,110.142,110.142,110.142,110.142,110.142,110.142,110.142,110.142,110.142,105.347,105.347,105.347,105.347,105.347,105.347,105.347,105.347,105.347,105.347,105.347,105.347,105.347,105.347,105.347,105.347,105.347,105.347,105.347,105.347,105.347,105.347,105.347,105.347,105.347,105.347,105.347,105.347,105.347,105.347,105.347
1977-10-01,110.1,110.1,110.1,110.1,110.1,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.544,114.544,114.544,114.544,114.544,114.544,114.544,114.544,114.544,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28,109.28
1978-01-01,111.3,111.3,111.3,111.3,111.3,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.7,115.652,115.652,115.652,115.652,115.652,115.652,115.652,115.652,115.652,110.821,110.821,110.821,110.821,110.821,110.821,110.821,110.821,110.821,110.821,110.821,110.821,110.821,110.821,110.821,110.821,110.821,110.821,110.821,110.821,110.821,110.821,110.821,110.821,110.821,110.821,110.821,110.821,110.821,110.821,110.821
1978-04-01,113.9,113.9,113.9,113.9,113.9,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.8,117.823,117.823,117.823,117.823,117.823,117.823,117.823,117.823,117.823,113.737,113.737,113.737,113.737,113.737,113.737,113.737,113.737,113.737,113.737,113.737,113.737,113.737,113.737,113.737,113.737,113.737,113.737,113.737,113.737,113.737,113.737,113.737,113.737,113.737,113.737,113.737,113.737,113.737,113.737,113.737
1978-07-01,115.3,115.3,115.3,115.3,115.3,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.892,118.892,118.892,118.892,118.892,118.892,118.892,118.892,118.892,115.444,115.444,115.444,115.444,115.444,115.444,115.444,115.444,115.444,115.444,115.444,115.444,115.444,115.444,115.444,115.444,115.444,115.444,115.444,115.444,115.444,115.444,115.444,115.444,115.444,115.444,115.444,115.444,115.444,115.444,115.444
1978-10-01,119.6,119.6,119.6,119.6,119.6,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.71,122.71,122.71,122.71,122.71,122.71,122.71,122.71,122.71,119.393,119.393,119.393,119.393,119.393,119.393,119.393,119.393,119.393,119.393,119.393,119.393,119.393,119.393,119.393,119.393,119.393,119.393,119.393,119.393,119.393,119.393,119.393,119.393,119.393,119.393,119.393,119.393,119.393,119.393,119.393
1979-01-01,126.6,126.6,126.6,126.6,126.6,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.696,128.696,128.696,128.696,128.696,128.696,128.696,128.696,128.696,124.986,124.986,124.986,124.986,124.986,124.986,124.986,124.986,124.986,124.986,124.986,124.986,124.986,124.986,124.986,124.986,124.986,124.986,124.986,124.986,124.986,124.986,124.986,124.986,124.986,124.986,124.986,124.986,124.986,124.986,124.986
1979-04-01,132.8,132.8,132.8,132.8,132.8,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.9,134.901,134.901,134.901,134.901,134.901,134.901,134.901,134.901,134.901,130.785,130.785,130.785,130.785,130.785,130.785,130.785,130.785,130.785,130.785,130.785,130.785,130.785,130.785,130.785,130.785,130.785,130.785,130.785,130.785,130.785,130.785,130.785,130.785,130.785,130.785,130.785,130.785,130.785,130.785,130.785
1979-07-01,140.8,140.8,140.8,140.8,140.8,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.153,143.153,143.153,143.153,143.153,143.153,143.153,143.153,143.153,138.918,138.918,138.918,138.918,138.918,138.918,138.918,138.918,138.918,138.918,138.918,138.918,138.918,138.918,138.918,138.918,138.918,138.918,138.918,138.918,138.918,138.918,138.918,138.918,138.918,138.918,138.918,138.918,138.918,138.918,138.918
1979-10-01,155.4,155.4,155.4,155.4,155.4,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.3,157.338,157.338,157.338,157.338,157.338,157.338,157.338,157.338,157.338,153.145,153.145,153.145,153.145,153.145,153.145,153.145,153.145,153.145,153.145,153.145,153.145,153.145,153.145,153.145,153.145,153.145,153.145,153.145,153.145,153.145,153.145,153.145,153.145,153.145,153.145,153.145,153.145,153.145,153.145,153.145
1980-01-01,171.3,171.3,171.3,171.3,171.3,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,172.994,172.994,172.994,172.994,172.994,172.994,172.994,172.994,172.994,168.635,168.635,168.635,168.635,168.635,168.635,168.635,168.635,168.635,168.635,168.635,168.635,168.635,168.635,168.635,168.635,168.635,168.635,168.635,168.635,168.635,168.635,168.635,168.635,168.635,168.635,168.635,168.635,168.635,168.635,168.635
1980-04-01,176.9,176.9,176.9,176.9,176.9,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.1,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,180.13,176.14,176.14,176.14,176.14,176.14,176.14,176.14,176.14,176.14,176.14,176.14,176.14,176.14,176.14,176.14,176.14,176.14,176.14,176.14,176.14,176.14,176.14,176.14,176.14,176.14,176.14,176.14,176.14,176.14,176.14,176.14
1980-07-01,180.1,180.1,180.1,180.1,180.1,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.598,186.598,186.598,186.598,186.598,186.598,186.598,186.598,186.598,182.869,182.869,182.869,182.869,182.869,182.869,182.869,182.869,182.869,182.869,182.869,182.869,182.869,182.869,182.869,182.869,182.869,182.869,182.869,182.869,182.869,182.869,182.869,182.869,182.869,182.869,182.869,182.869,182.869,182.869,182.869
1980-10-01,199.0,199.0,199.0,199.0,199.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.016,205.016,205.016,205.016,205.016,205.016,205.016,205.016,205.016,201.289,201.289,201.289,201.289,201.289,201.289,201.289,201.289,201.289,201.289,201.289,201.289,201.289,201.289,201.289,201.289,201.289,201.289,201.289,201.289,201.289,201.289,201.289,201.289,201.289,201.289,201.289,201.289,201.289,201.289,201.289
1981-01-01,201.9,201.9,201.9,201.9,201.9,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.572,208.572,208.572,208.572,208.572,208.572,208.572,208.572,208.572,203.754,203.754,203.754,203.754,203.754,203.754,203.754,203.754,203.754,203.754,203.754,203.754,203.754,203.754,203.754,203.754,203.754,203.754,203.754,203.754,203.754,203.754,203.754,203.754,203.754,203.754,203.754,203.754,203.754,203.754,203.754
1981-04-01,221.4,221.4,221.4,221.4,221.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.368,228.368,228.368,228.368,228.368,228.368,228.368,228.368,228.368,223.743,223.743,223.743,223.743,223.743,223.743,223.743,223.743,223.743,223.743,223.743,223.743,223.743,223.743,223.743,223.743,223.743,223.743,223.743,223.743,223.743,223.743,223.743,223.743,223.743,223.743,223.743,223.743,223.743,223.743,223.743
1981-07-01,251.0,251.0,251.0,251.0,251.0,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.6,255.621,255.621,255.621,255.621,255.621,255.621,255.621,255.621,255.621,252.264,252.264,252.264,252.264,252.264,252.264,252.264,252.264,252.264,252.264,252.264,252.264,252.264,252.264,252.264,252.264,252.264,252.264,252.264,252.264,252.264,252.264,252.264,252.264,252.264,252.264,252.264,252.264,252.264,252.264,252.264
1981-10-01,255.1,255.1,255.1,255.1,255.1,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.9,260.887,260.887,260.887,260.887,260.887,260.887,260.887,260.887,260.887,259.508,259.508,259.508,259.508,259.508,259.508,259.508,259.508,259.508,259.508,259.508,259.508,259.508,259.508,259.508,259.508,259.508,259.508,259.508,259.508,259.508,259.508,259.508,259.508,259.508,259.508,259.508,259.508,259.508,259.508,259.508
1982-01-01,266.4,266.4,266.4,266.4,266.4,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.7,272.667,272.667,272.667,272.667,272.667,272.667,272.667,272.667,272.667,272.232,272.232,272.232,272.232,272.232,272.232,272.232,272.232,272.232,272.232,272.232,272.232,272.232,272.232,272.232,272.232,272.232,272.232,272.232,272.232,272.232,272.232,272.232,272.232,272.232,272.232,272.232,272.232,272.232,272.232,272.232
1982-04-01,278.3,278.3,278.3,278.3,278.3,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.2,283.231,283.231,283.231,283.231,283.231,283.231,283.231,283.231,283.231,282.067,282.067,282.067,282.067,282.067,282.067,282.067,282.067,282.067,282.067,282.067,282.067,282.067,282.067,282.067,282.067,282.067,282.067,282.067,282.067,282.067,282.067,282.067,282.067,282.067,282.067,282.067,282.067,282.067,282.067,282.067
1982-07-01,271.4,271.4,271.4,271.4,271.4,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,277.973,277.973,277.973,277.973,277.973,277.973,277.973,277.973,277.973,274.638,274.638,274.638,274.638,274.638,274.638,274.638,274.638,274.638,274.638,274.638,274.638,274.638,274.638,274.638,274.638,274.638,274.638,274.638,274.638,274.638,274.638,274.638,274.638,274.638,274.638,274.638,274.638,274.638,274.638,274.638
1982-10-01,268.4,268.4,268.4,268.4,268.4,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.1,276.068,276.068,276.068,276.068,276.068,276.068,276.068,276.068,276.068,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.295,270.295
1983-01-01,274.8,274.8,274.8,274.8,274.8,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.139,281.139,281.139,281.139,281.139,281.139,281.139,281.139,281.139,275.125,275.125,275.125,275.125,275.125,275.125,275.125,275.125,275.125,275.125,275.125,275.125,275.125,275.125,275.125,275.125,275.125,275.125,275.125,275.125,275.125,275.125,275.125,275.125,275.125,275.125,275.125,275.125,275.125,275.125,275.125
