observation_date,COMPNFB_19970311,COMPNFB_19970507,COMPNFB_19970618,COMPNFB_19970812,COMPNFB_19970909,COMPNFB_19971113,COMPNFB_19971204,COMPNFB_19980210,COMPNFB_19980310,COMPNFB_19980507,COMPNFB_19980604,COMPNFB_19980811,COMPNFB_19980903,COMPNFB_19981110,COMPNFB_19990209,COMPNFB_19990511,COMPNFB_19990805,COMPNFB_19991112,COMPNFB_20000208,COMPNFB_20000307,COMPNFB_20000504,COMPNFB_20000808,COMPNFB_20001102,COMPNFB_20010207,COMPNFB_20010508,COMPNFB_20010807,COMPNFB_20010905,COMPNFB_20011107,COMPNFB_20011206,COMPNFB_20020206,COMPNFB_20020507,COMPNFB_20020531,COMPNFB_20020809,COMPNFB_20020905,COMPNFB_20021107,COMPNFB_20021204,COMPNFB_20030206,COMPNFB_20030501,COMPNFB_20030807,COMPNFB_20030904,COMPNFB_20031106,COMPNFB_20040205,COMPNFB_20040304,COMPNFB_20040506,COMPNFB_20040603,COMPNFB_20040810,COMPNFB_20040902,COMPNFB_20041013,COMPNFB_20041104,COMPNFB_20041207,COMPNFB_20050203,COMPNFB_20050303,COMPNFB_20050505,COMPNFB_20050602,COMPNFB_20050809,COMPNFB_20050907,COMPNFB_20051103,COMPNFB_20051206,COMPNFB_20060202,COMPNFB_20060307,COMPNFB_20060504,COMPNFB_20060601,COMPNFB_20060808,COMPNFB_20060906,COMPNFB_20061102,COMPNFB_20061205,COMPNFB_20070207,COMPNFB_20070306,COMPNFB_20070503,COMPNFB_20070606,COMPNFB_20070807,COMPNFB_20070906,COMPNFB_20071107,COMPNFB_20071205,COMPNFB_20080206,COMPNFB_20080305,COMPNFB_20080507,COMPNFB_20080604,COMPNFB_20080808,COMPNFB_20080904,COMPNFB_20081106,COMPNFB_20081203,COMPNFB_20090205,COMPNFB_20090305,COMPNFB_20090507,COMPNFB_20090604,COMPNFB_20090811,COMPNFB_20090902,COMPNFB_20091105,COMPNFB_20091203,COMPNFB_20100204,COMPNFB_20100304,COMPNFB_20100506,COMPNFB_20100603,COMPNFB_20100810,COMPNFB_20100902,COMPNFB_20101104,COMPNFB_20101201,COMPNFB_20110203,COMPNFB_20110303,COMPNFB_20110505,COMPNFB_20110602,COMPNFB_20110809,COMPNFB_20110901,COMPNFB_20111103,COMPNFB_20111130,COMPNFB_20120202,COMPNFB_20120307,COMPNFB_20120503,COMPNFB_20120606,COMPNFB_20120808,COMPNFB_20120905,COMPNFB_20121101,COMPNFB_20121205,COMPNFB_20130207,COMPNFB_20130307,COMPNFB_20130502,COMPNFB_20130605,COMPNFB_20130816,COMPNFB_20130905,COMPNFB_20131114,COMPNFB_20131216,COMPNFB_20140206,COMPNFB_20140306,COMPNFB_20140507,COMPNFB_20140604,COMPNFB_20140808,COMPNFB_20140904,COMPNFB_20141106,COMPNFB_20141203,COMPNFB_20150205,COMPNFB_20150305,COMPNFB_20150506,COMPNFB_20150604,COMPNFB_20150811,COMPNFB_20150902,COMPNFB_20151105,COMPNFB_20151202,COMPNFB_20160204,COMPNFB_20160303,COMPNFB_20160504,COMPNFB_20160607,COMPNFB_20160809,COMPNFB_20160901,COMPNFB_20161103,COMPNFB_20161206,COMPNFB_20170202,COMPNFB_20170308,COMPNFB_20170504,COMPNFB_20170605,COMPNFB_20170809,COMPNFB_20170907,COMPNFB_20171102,COMPNFB_20171206,COMPNFB_20180201,COMPNFB_20180307,COMPNFB_20180503,COMPNFB_20180606,COMPNFB_20180815,COMPNFB_20180906,COMPNFB_20181101,COMPNFB_20181206,COMPNFB_20190206,COMPNFB_20190307,COMPNFB_20190502,COMPNFB_20190606,COMPNFB_20190815,COMPNFB_20190905,COMPNFB_20191106,COMPNFB_20191210,COMPNFB_20200206,COMPNFB_20200305,COMPNFB_20200507
2007-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.771,179.248,179.248,180.084,177.826,177.806,177.806,177.806,177.806,177.765,177.765,177.765,178.478,178.478,178.478,178.478,178.478,178.792,178.792,178.792,109.674,109.674,109.674,109.674,109.674,109.656,109.656,109.656,109.654,109.654,109.654,109.654,109.654,109.66,109.66,109.66,109.66,109.66,109.66,109.66,109.66,109.619,109.619,109.619,97.22,97.22,97.22,97.22,97.22,97.247,97.247,97.247,97.247,97.247,97.247,97.247,97.247,97.247,97.247,97.247,97.247,97.247,97.247,97.247,97.247,97.259,97.259,97.259,97.323,97.323,97.323,97.323,97.323,97.239,97.239,97.239,97.239,97.239,97.239,97.239,97.239,97.245,97.245,97.245,91.105,91.105,91.105,91.105,91.105,91.105,91.105,91.105,91.01,91.01,91.01,91.01,91.01,91.0,91.0
2008-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.178,182.262,180.084,179.486,179.486,179.486,179.486,179.396,179.396,179.396,179.222,179.222,179.222,179.222,179.222,179.273,179.273,179.273,110.95,110.95,110.95,110.95,110.95,110.944,110.944,110.944,111.286,111.286,111.286,111.286,111.286,111.233,111.233,111.233,111.233,111.233,111.233,111.233,111.233,111.224,111.224,111.224,98.171,98.171,98.171,98.171,98.171,98.202,98.202,98.202,98.203,98.203,98.203,98.203,98.203,98.203,98.203,98.203,98.203,98.203,98.203,98.203,98.203,98.21,98.21,98.21,98.264,98.264,98.264,98.264,98.264,98.229,98.229,98.229,98.229,98.229,98.229,98.229,98.229,98.229,98.229,98.229,92.006,92.006,92.006,92.006,92.006,91.995,91.995,91.995,91.89,91.89,91.89,91.89,91.89,91.904,91.904
2008-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.676,181.131,181.05,179.894,179.894,180.15,180.15,180.15,179.813,179.813,179.813,179.813,179.813,179.746,179.746,179.746,110.898,110.898,110.898,110.898,110.898,110.937,110.937,110.937,110.9,110.9,110.9,110.9,110.9,110.925,110.925,110.925,110.924,110.924,110.924,110.924,110.924,110.902,110.902,110.902,98.242,98.242,98.242,98.242,98.242,98.275,98.275,98.275,98.276,98.276,98.276,98.276,98.276,98.273,98.273,98.273,98.273,98.273,98.273,98.273,98.273,98.282,98.282,98.282,98.326,98.326,98.326,98.326,98.326,98.31,98.31,98.31,98.31,98.31,98.31,98.31,98.31,98.318,98.318,98.318,92.085,92.085,92.085,92.085,92.085,92.09,92.09,92.09,92.047,92.047,92.047,92.047,92.047,92.048,92.048
2008-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.121,181.721,181.76,182.68,182.68,182.68,181.809,181.809,181.809,181.809,181.809,182.393,182.393,182.393,111.898,111.898,111.898,111.898,111.898,111.789,111.789,111.789,111.861,111.861,111.861,111.861,111.861,111.856,111.856,111.856,111.856,111.856,111.856,111.856,111.856,111.766,111.766,111.766,99.081,99.081,99.081,99.081,99.081,99.118,99.118,99.118,99.119,99.119,99.119,99.119,99.119,99.117,99.117,99.117,99.117,99.117,99.117,99.117,99.117,99.132,99.132,99.132,99.167,99.167,99.167,99.167,99.167,99.154,99.153,99.153,99.153,99.153,99.153,99.153,99.153,99.178,99.178,99.178,92.898,92.898,92.898,92.898,92.898,92.905,92.905,92.905,92.917,92.917,92.917,92.917,92.917,92.931,92.931
2008-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.994,185.042,184.99,184.704,183.107,183.107,183.107,183.107,183.107,184.401,184.401,184.401,112.202,112.202,112.202,112.202,112.202,112.146,112.146,112.146,112.45,112.45,112.45,112.45,112.45,112.446,112.446,112.446,112.446,112.446,112.446,112.446,112.446,112.351,112.351,112.351,100.182,100.182,100.182,100.182,100.182,100.199,100.199,100.199,100.199,100.199,100.199,100.199,100.199,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.208,100.208,100.208,100.233,100.233,100.233,100.233,100.233,100.23,100.23,100.23,100.23,100.23,100.23,100.23,100.23,100.232,100.232,100.232,93.883,93.883,93.883,93.883,93.883,93.885,93.885,93.885,93.875,93.875,93.875,93.875,93.875,93.865,93.865
2009-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.873,186.797,181.984,180.921,180.921,180.921,180.921,182.457,182.457,182.457,111.148,111.148,111.148,111.148,111.148,111.213,111.213,111.213,111.676,111.676,111.676,111.676,111.676,111.66,111.66,111.66,111.547,111.547,111.547,111.547,111.547,111.549,111.549,111.549,97.721,97.721,97.721,97.721,97.721,97.729,97.729,97.729,97.729,97.729,97.729,97.729,97.729,97.73,97.73,97.73,97.73,97.73,97.73,97.73,97.73,97.723,97.723,97.723,97.737,97.737,97.737,97.737,97.737,97.741,97.741,97.741,97.741,97.741,97.741,97.741,97.741,97.723,97.723,97.723,91.46,91.46,91.46,91.46,91.46,91.432,91.432,91.432,91.425,91.425,91.425,91.425,91.425,91.436,91.436
2009-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.077,181.053,181.073,183.949,183.949,185.862,185.862,185.862,113.587,113.587,113.587,113.587,113.587,113.814,113.814,113.814,113.509,113.509,113.509,113.509,113.509,113.595,113.595,113.595,113.357,113.357,113.357,113.357,113.357,113.276,113.276,113.276,100.134,100.134,100.134,100.134,100.134,100.115,100.115,100.115,100.115,100.115,100.115,100.115,100.115,100.113,100.113,100.113,100.113,100.113,100.113,100.113,100.113,100.119,100.119,100.119,100.124,100.124,100.124,100.124,100.124,100.125,100.125,100.125,100.125,100.125,100.125,100.125,100.125,100.139,100.139,100.139,93.707,93.707,93.707,93.707,93.707,93.709,93.709,93.709,93.705,93.705,93.705,93.705,93.705,93.72,93.72
2009-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.751,186.402,186.439,185.696,185.696,185.696,114.543,114.543,114.543,114.543,114.543,114.633,114.633,114.633,114.162,114.162,114.162,114.162,114.162,114.206,114.206,114.206,113.907,113.907,113.907,113.907,113.907,113.83,113.83,113.83,100.819,100.819,100.819,100.819,100.819,100.815,100.815,100.815,100.816,100.816,100.816,100.816,100.816,100.815,100.815,100.815,100.815,100.815,100.815,100.815,100.815,100.817,100.817,100.817,100.812,100.812,100.812,100.812,100.812,100.794,100.794,100.794,100.794,100.794,100.794,100.794,100.794,100.799,100.799,100.799,94.307,94.307,94.307,94.307,94.307,94.281,94.281,94.281,94.263,94.263,94.263,94.263,94.263,94.26,94.26
2009-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.148,185.963,185.875,184.79,114.983,114.983,114.983,114.983,114.983,115.274,115.274,115.274,114.502,114.502,114.502,114.502,114.502,114.487,114.487,114.487,114.166,114.166,114.166,114.166,114.166,114.046,114.046,114.046,101.407,101.407,101.407,101.407,101.407,101.421,101.421,101.421,101.422,101.422,101.422,101.422,101.422,101.423,101.423,101.423,101.423,101.423,101.423,101.423,101.423,101.423,101.423,101.423,101.407,101.407,101.407,101.407,101.407,101.417,101.417,101.417,101.417,101.417,101.417,101.417,101.417,101.417,101.417,101.417,94.846,94.846,94.846,94.846,94.846,94.825,94.825,94.825,94.837,94.837,94.837,94.837,94.837,94.838,94.838
2010-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.736,185.465,114.984,114.716,114.716,114.716,114.716,115.224,115.224,115.224,114.914,114.914,114.914,114.914,114.914,114.867,114.867,114.867,114.559,114.559,114.559,114.559,114.559,114.551,114.551,114.551,100.736,100.736,100.736,100.736,100.736,100.784,100.784,100.784,100.75,100.75,100.75,100.75,100.75,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.722,100.722,100.722,100.696,100.696,100.696,100.696,100.696,100.699,100.698,100.698,100.698,100.698,100.698,100.698,100.698,100.72,100.72,100.72,94.177,94.177,94.177,94.177,94.177,94.199,94.199,94.199,94.235,94.235,94.235,94.235,94.235,94.238,94.238
2010-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.769,114.514,114.545,115.545,115.545,116.104,116.104,116.104,115.642,115.642,115.642,115.642,115.642,115.62,115.62,115.62,115.331,115.331,115.331,115.331,115.331,115.346,115.346,115.346,101.971,101.971,101.971,101.971,101.971,101.959,101.959,101.959,101.862,101.862,101.862,101.862,101.862,101.899,101.899,101.899,101.9,101.9,101.9,101.9,101.9,101.905,101.905,101.905,101.87,101.87,101.87,101.87,101.87,101.864,101.862,101.862,101.862,101.862,101.862,101.862,101.862,101.88,101.88,101.88,95.258,95.258,95.258,95.258,95.258,95.252,95.252,95.252,95.231,95.231,95.231,95.231,95.231,95.236,95.236
2010-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.065,116.186,116.201,116.813,116.813,116.813,116.181,116.181,116.181,116.181,116.181,116.077,116.077,116.077,115.85,115.85,115.85,115.85,115.85,115.823,115.823,115.823,102.545,102.545,102.545,102.545,102.545,102.549,102.549,102.549,102.389,102.389,102.389,102.389,102.389,102.369,102.369,102.369,102.369,102.369,102.369,102.369,102.369,102.375,102.375,102.375,102.331,102.331,102.331,102.331,102.331,102.318,102.317,102.317,102.317,102.317,102.317,102.317,102.317,102.318,102.318,102.318,95.68,95.68,95.68,95.68,95.68,95.652,95.652,95.652,95.625,95.625,95.625,95.625,95.625,95.616,95.616
2010-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.759,117.39,117.361,116.831,116.341,116.341,116.341,116.341,116.341,116.102,116.102,116.102,115.987,115.987,115.987,115.987,115.987,115.914,115.914,115.914,103.059,103.059,103.059,103.059,103.059,103.022,103.022,103.022,102.806,102.806,102.806,102.806,102.806,102.821,102.821,102.821,102.819,102.819,102.819,102.819,102.819,102.83,102.83,102.83,102.777,102.777,102.777,102.777,102.777,102.777,102.777,102.777,102.777,102.777,102.777,102.777,102.777,102.792,102.792,102.792,96.117,96.117,96.117,96.117,96.117,96.123,96.123,96.123,96.133,96.133,96.133,96.133,96.133,96.13,96.13
2011-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.118,117.559,117.544,117.933,117.933,117.933,117.933,117.557,117.557,117.557,118.548,118.548,118.548,118.548,118.548,118.705,118.705,118.705,104.726,104.726,104.726,104.726,104.726,104.824,104.824,104.824,104.673,104.673,104.673,104.673,104.673,104.66,104.66,104.66,104.652,104.652,104.652,104.652,104.652,104.667,104.667,104.667,104.605,104.605,104.605,104.605,104.605,104.62,104.621,104.621,104.621,104.621,104.621,104.621,104.621,104.631,104.631,104.631,97.819,97.819,97.819,97.819,97.819,97.834,97.834,97.834,97.871,97.871,97.871,97.871,97.871,97.876,97.876
2011-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.104,118.707,118.718,117.87,117.87,117.422,117.422,117.422,118.494,118.494,118.494,118.494,118.494,118.46,118.46,118.46,104.443,104.443,104.443,104.443,104.443,104.456,104.456,104.456,104.072,104.072,104.072,104.072,104.072,104.124,104.124,104.124,104.118,104.118,104.118,104.118,104.118,104.078,104.078,104.078,104.008,104.008,104.008,104.008,104.008,104.037,104.038,104.038,104.038,104.038,104.038,104.038,104.038,104.044,104.044,104.044,97.263,97.263,97.263,97.263,97.263,97.261,97.261,97.261,97.229,97.229,97.229,97.229,97.229,97.23,97.23
2011-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.9,117.809,117.795,119.062,119.062,119.062,118.492,118.492,118.492,118.492,118.492,118.234,118.234,118.234,105.213,105.213,105.213,105.213,105.213,105.153,105.153,105.153,104.683,104.683,104.683,104.683,104.683,104.738,104.738,104.738,104.739,104.739,104.739,104.739,104.739,104.727,104.727,104.727,104.644,104.644,104.644,104.644,104.644,104.692,104.692,104.692,104.692,104.692,104.692,104.692,104.692,104.702,104.702,104.702,97.888,97.888,97.888,97.888,97.888,97.919,97.919,97.919,97.936,97.936,97.936,97.936,97.936,97.937,97.937
2011-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.353,120.156,120.219,118.953,118.294,118.294,118.294,118.294,118.294,117.888,117.888,117.888,103.984,103.984,103.984,103.984,103.984,104.009,104.009,104.009,103.403,103.403,103.403,103.403,103.403,103.409,103.409,103.409,103.422,103.422,103.422,103.422,103.422,103.435,103.435,103.435,103.341,103.341,103.341,103.341,103.341,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.323,103.323,103.323,96.618,96.618,96.618,96.618,96.618,96.624,96.624,96.624,96.634,96.634,96.634,96.634,96.634,96.623,96.623
2012-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.669,119.077,119.769,119.982,119.982,119.982,119.982,119.519,119.519,119.519,106.251,106.251,106.251,106.251,106.251,106.327,106.327,106.327,106.283,106.283,106.283,106.283,106.283,106.251,106.251,106.251,105.823,105.823,105.823,105.823,105.823,105.857,105.857,105.857,105.744,105.744,105.744,105.744,105.744,105.698,105.698,105.698,105.696,105.696,105.696,105.696,105.696,105.712,105.712,105.712,98.877,98.877,98.877,98.877,98.877,98.903,98.904,98.904,98.893,98.893,98.893,98.893,98.893,98.901,98.901
2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.753,121.083,121.041,120.375,120.375,119.873,119.873,119.873,106.756,106.756,106.756,106.756,106.756,106.8,106.8,106.8,106.458,106.458,106.458,106.458,106.458,106.48,106.48,106.48,106.454,106.454,106.454,106.454,106.454,106.446,106.446,106.446,106.324,106.324,106.324,106.324,106.324,106.286,106.285,106.285,106.284,106.284,106.284,106.284,106.284,106.287,106.287,106.287,99.425,99.425,99.425,99.425,99.425,99.436,99.436,99.436,99.436,99.436,99.436,99.436,99.436,99.427,99.427
2012-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.595,120.644,120.619,120.22,120.22,120.22,106.935,106.935,106.935,106.935,106.935,106.868,106.868,106.868,106.407,106.407,106.407,106.407,106.407,106.456,106.456,106.456,106.524,106.524,106.524,106.524,106.524,106.498,106.498,106.498,106.376,106.376,106.376,106.376,106.376,106.387,106.387,106.387,106.387,106.387,106.387,106.387,106.387,106.366,106.366,106.366,99.505,99.505,99.505,99.505,99.505,99.499,99.499,99.499,99.504,99.504,99.504,99.504,99.504,99.508,99.508
2012-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.323,120.996,121.014,123.094,109.482,109.482,109.482,109.482,109.482,109.486,109.486,109.486,109.077,109.077,109.077,109.077,109.077,109.055,109.055,109.055,109.256,109.256,109.256,109.256,109.256,109.283,109.283,109.283,109.173,109.173,109.173,109.173,109.173,109.243,109.243,109.243,109.245,109.245,109.245,109.245,109.245,109.247,109.247,109.247,102.179,102.179,102.179,102.179,102.179,102.147,102.147,102.147,102.153,102.153,102.153,102.153,102.153,102.151,102.151
2013-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.374,121.913,107.84,108.033,108.033,108.033,108.033,108.009,108.009,108.009,107.319,107.319,107.319,107.319,107.319,107.245,107.245,107.245,106.648,106.648,106.648,106.648,106.648,106.727,106.727,106.727,106.75,106.75,106.75,106.75,106.75,106.707,106.707,106.707,106.714,106.714,106.714,106.714,106.714,106.735,106.734,106.734,100.657,100.657,100.657,100.657,100.657,100.681,100.681,100.681,100.666,100.666,100.666,100.666,100.666,100.686,100.686
2013-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.449,108.654,108.644,109.053,109.053,109.018,109.018,109.018,108.3,108.3,108.3,108.3,108.3,108.344,108.344,108.344,108.289,108.289,108.289,108.289,108.289,108.279,108.279,108.279,108.246,108.246,108.246,108.246,108.246,108.214,108.216,108.216,108.222,108.222,108.222,108.222,108.222,108.259,108.258,108.258,101.441,101.441,101.441,101.441,101.441,101.436,101.436,101.436,101.407,101.407,101.407,101.407,101.407,101.415,101.415
2013-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.99,109.485,109.484,109.384,109.384,109.384,108.478,108.478,108.478,108.478,108.478,108.464,108.464,108.464,108.528,108.528,108.528,108.528,108.528,108.53,108.53,108.53,108.57,108.57,108.57,108.57,108.57,108.516,108.516,108.516,108.516,108.516,108.516,108.516,108.516,108.549,108.549,108.549,101.16,101.16,101.16,101.16,101.16,101.171,101.171,101.171,101.164,101.164,101.164,101.164,101.164,101.154,101.154
2013-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.89,109.833,109.89,109.841,108.996,108.996,108.996,108.996,108.996,108.911,108.911,108.911,109.14,109.14,109.14,109.14,109.14,109.196,109.196,109.196,109.137,109.137,109.137,109.137,109.137,109.185,109.185,109.185,109.172,109.172,109.172,109.172,109.172,109.125,109.125,109.125,101.912,101.912,101.912,101.912,101.912,101.886,101.886,101.886,101.898,101.898,101.898,101.898,101.898,101.889,101.889
2014-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.54,110.463,110.813,110.747,110.747,110.747,110.747,110.589,110.589,110.589,110.613,110.613,110.613,110.613,110.613,110.785,110.785,110.785,110.788,110.788,110.788,110.788,110.788,110.825,110.824,110.824,110.989,110.986,110.986,110.986,110.986,110.994,110.995,110.995,104.221,104.221,104.221,104.221,104.221,104.174,104.174,104.174,103.902,103.902,103.902,103.902,103.902,103.859,103.859
2014-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.667,111.371,111.38,110.487,110.487,110.336,110.336,110.336,110.4,110.4,110.4,110.4,110.4,110.431,110.431,110.431,110.316,110.316,110.316,110.316,110.316,110.247,110.246,110.246,110.26,110.297,110.297,110.297,110.297,110.352,110.353,110.353,103.376,103.376,103.376,103.376,103.376,103.393,103.392,103.392,103.395,103.395,103.395,103.395,103.395,103.397,103.397
2014-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.014,110.857,110.849,111.11,111.11,111.11,111.276,111.276,111.276,111.276,111.276,111.322,111.322,111.322,111.375,111.375,111.375,111.375,111.375,111.3,111.3,111.3,111.107,111.166,111.166,111.166,111.166,111.166,111.166,111.166,103.949,103.949,103.949,103.949,103.949,103.949,103.949,103.949,104.043,104.043,104.043,104.043,104.043,104.091,104.091
2014-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.103,111.63,111.644,112.039,112.199,112.199,112.199,112.199,112.199,112.39,112.39,112.39,112.355,112.355,112.355,112.355,112.355,112.324,112.325,112.325,112.531,112.563,112.563,112.563,112.563,112.495,112.493,112.493,105.019,105.019,105.019,105.019,105.019,105.011,105.012,105.012,105.171,105.171,105.171,105.171,105.171,105.183,105.183
2015-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.486,112.963,112.515,112.612,112.612,112.612,112.612,112.887,112.887,112.887,112.854,112.854,112.854,112.854,112.854,112.856,112.861,112.861,113.527,113.49,113.49,113.49,113.49,113.512,113.506,113.506,106.424,106.424,106.424,106.424,106.424,106.371,106.373,106.373,106.534,106.534,106.534,106.534,106.534,106.544,106.544
2015-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.023,113.116,113.087,114.149,114.149,114.315,114.315,114.315,114.181,114.181,114.181,114.181,114.181,114.138,114.145,114.145,114.483,114.485,114.485,114.485,114.485,114.526,114.521,114.521,107.353,107.353,107.353,107.353,107.353,107.34,107.341,107.341,107.357,107.357,107.357,107.357,107.357,107.392,107.391
