observation_date,COMPRNFB_19970311,COMPRNFB_19970507,COMPRNFB_19970618,COMPRNFB_19970812,COMPRNFB_19970909,COMPRNFB_19971113,COMPRNFB_19980210,COMPRNFB_19980310,COMPRNFB_19980507,COMPRNFB_19980604,COMPRNFB_19980811,COMPRNFB_19980903,COMPRNFB_19981110,COMPRNFB_19981203,COMPRNFB_19990209,COMPRNFB_19990309,COMPRNFB_19990511,COMPRNFB_19990805,COMPRNFB_19990902,COMPRNFB_19991112,COMPRNFB_20000208,COMPRNFB_20000307,COMPRNFB_20000504,COMPRNFB_20000808,COMPRNFB_20000906,COMPRNFB_20001102,COMPRNFB_20001206,COMPRNFB_20010207,COMPRNFB_20010306,COMPRNFB_20010508,COMPRNFB_20010807,COMPRNFB_20010905,COMPRNFB_20011107,COMPRNFB_20011206,COMPRNFB_20020206,COMPRNFB_20020307,COMPRNFB_20020507,COMPRNFB_20020531,COMPRNFB_20020809,COMPRNFB_20021107,COMPRNFB_20030206,COMPRNFB_20030306,COMPRNFB_20030501,COMPRNFB_20030807,COMPRNFB_20030904,COMPRNFB_20031106,COMPRNFB_20040205,COMPRNFB_20040304,COMPRNFB_20040506,COMPRNFB_20040603,COMPRNFB_20040810,COMPRNFB_20040902,COMPRNFB_20041013,COMPRNFB_20041104,COMPRNFB_20041207,COMPRNFB_20050203,COMPRNFB_20050303,COMPRNFB_20050505,COMPRNFB_20050602,COMPRNFB_20050809,COMPRNFB_20050907,COMPRNFB_20051103,COMPRNFB_20051206,COMPRNFB_20060202,COMPRNFB_20060307,COMPRNFB_20060504,COMPRNFB_20060601,COMPRNFB_20060808,COMPRNFB_20060906,COMPRNFB_20061102,COMPRNFB_20061205,COMPRNFB_20070207,COMPRNFB_20070306,COMPRNFB_20070503,COMPRNFB_20070606,COMPRNFB_20070807,COMPRNFB_20070906,COMPRNFB_20071107,COMPRNFB_20071205,COMPRNFB_20080206,COMPRNFB_20080305,COMPRNFB_20080507,COMPRNFB_20080604,COMPRNFB_20080808,COMPRNFB_20080904,COMPRNFB_20081106,COMPRNFB_20081203,COMPRNFB_20090205,COMPRNFB_20090305,COMPRNFB_20090507,COMPRNFB_20090604,COMPRNFB_20090811,COMPRNFB_20090902,COMPRNFB_20091105,COMPRNFB_20091203,COMPRNFB_20100204,COMPRNFB_20100304,COMPRNFB_20100506,COMPRNFB_20100603,COMPRNFB_20100810,COMPRNFB_20100902,COMPRNFB_20101104,COMPRNFB_20101201,COMPRNFB_20110203,COMPRNFB_20110303,COMPRNFB_20110505,COMPRNFB_20110602,COMPRNFB_20110809,COMPRNFB_20110901,COMPRNFB_20111103,COMPRNFB_20111130,COMPRNFB_20120202,COMPRNFB_20120307,COMPRNFB_20120503,COMPRNFB_20120606,COMPRNFB_20120808,COMPRNFB_20120905,COMPRNFB_20121101,COMPRNFB_20121205,COMPRNFB_20130207,COMPRNFB_20130307,COMPRNFB_20130502,COMPRNFB_20130605,COMPRNFB_20130816,COMPRNFB_20130905,COMPRNFB_20131114,COMPRNFB_20131216,COMPRNFB_20140206,COMPRNFB_20140306,COMPRNFB_20140507,COMPRNFB_20140604,COMPRNFB_20140808,COMPRNFB_20140904,COMPRNFB_20141106,COMPRNFB_20141203,COMPRNFB_20150205,COMPRNFB_20150305,COMPRNFB_20150506,COMPRNFB_20150604,COMPRNFB_20150811,COMPRNFB_20150902,COMPRNFB_20151105,COMPRNFB_20151202,COMPRNFB_20160204,COMPRNFB_20160303,COMPRNFB_20160504,COMPRNFB_20160607,COMPRNFB_20160809,COMPRNFB_20160901,COMPRNFB_20161103,COMPRNFB_20161206,COMPRNFB_20170202,COMPRNFB_20170308,COMPRNFB_20170504,COMPRNFB_20170605,COMPRNFB_20170809,COMPRNFB_20170907,COMPRNFB_20171102,COMPRNFB_20171206,COMPRNFB_20180201,COMPRNFB_20180307,COMPRNFB_20180503,COMPRNFB_20180606,COMPRNFB_20180815,COMPRNFB_20180906,COMPRNFB_20181101,COMPRNFB_20181206,COMPRNFB_20190206,COMPRNFB_20190307,COMPRNFB_20190502,COMPRNFB_20190606,COMPRNFB_20190815,COMPRNFB_20190905,COMPRNFB_20191106,COMPRNFB_20191210,COMPRNFB_20200206,COMPRNFB_20200305,COMPRNFB_20200507,COMPRNFB_20200604
1977-10-01,96.7,96.7,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,89.3,89.3,89.3,89.1,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,88.7,88.7,88.7,88.7,88.7,88.7,88.7,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.445,88.445,88.434,88.434,88.434,88.434,88.434,88.434,88.434,88.434,88.434,89.197,89.197,89.197,89.197,89.197,89.197,89.197,89.198,89.198,89.198,89.198,89.198,89.198,89.198,89.198,89.198,89.198,89.198,89.358,89.358,89.358,89.358,89.358,89.358,89.358,89.358,74.929,74.929,74.929,74.929,74.929,74.929,74.929,74.929,74.933,74.933,74.933,74.933,74.933,74.933,74.933,74.933,74.933,74.933,74.933,74.933,74.933,74.955,74.955,74.955,72.364,72.364,72.364,72.364,72.364,72.453,72.453,72.453,72.453,72.453,72.453,72.453,72.453,72.453,72.499,72.499,72.499,72.499,72.499,72.499,72.499,72.52,72.52,72.52,72.573,72.573,72.573,72.573,72.573,72.663,72.663,72.663,72.663,72.663,72.663,72.663,72.663,72.668,72.668,72.668,72.809,72.809,72.809,72.809,72.809,72.755,72.755,72.755,72.675,72.675,72.675,72.675,72.675,72.662,72.662,72.662
1978-01-01,97.7,97.7,97.6,97.6,97.6,97.6,97.6,97.6,97.6,97.6,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,90.5,90.5,90.5,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.1,90.1,90.1,90.1,90.1,90.1,90.1,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.5,89.5,89.5,89.3,89.3,89.3,89.3,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.609,89.609,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,89.598,90.372,90.372,90.372,90.372,90.372,90.372,90.372,90.372,90.372,90.372,90.372,90.372,90.372,90.372,90.372,90.372,90.372,90.372,91.114,91.114,91.114,91.114,91.114,91.114,91.114,91.114,76.401,76.401,76.401,76.401,76.401,76.401,76.401,76.401,76.405,76.405,76.405,76.405,76.405,76.405,76.405,76.405,76.405,76.405,76.405,76.405,76.405,76.427,76.427,76.427,73.67,73.67,73.67,73.67,73.67,73.761,73.761,73.761,73.761,73.761,73.761,73.761,73.761,73.761,73.808,73.808,73.808,73.808,73.808,73.808,73.808,73.83,73.83,73.83,73.875,73.875,73.875,73.875,73.875,73.966,73.966,73.966,73.966,73.966,73.966,73.966,73.966,73.971,73.971,73.971,73.602,73.602,73.602,73.602,73.602,73.552,73.552,73.552,73.471,73.471,73.471,73.471,73.471,73.458,73.458,73.458
1978-04-01,97.2,97.2,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.1,97.1,90.1,90.1,90.1,89.9,89.8,89.8,89.8,89.8,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.1,89.1,89.1,88.9,88.9,88.9,88.9,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.3,89.3,89.3,89.3,89.253,89.253,89.241,89.241,89.241,89.241,89.241,89.241,89.241,89.241,89.241,89.954,89.954,89.954,89.954,89.954,89.954,89.954,89.955,89.955,89.955,89.955,89.955,89.955,89.955,89.955,89.955,89.955,89.955,90.133,90.133,90.133,90.133,90.133,90.133,90.133,90.133,75.578,75.578,75.578,75.578,75.578,75.578,75.578,75.578,75.582,75.582,75.582,75.582,75.582,75.582,75.582,75.582,75.582,75.582,75.582,75.582,75.582,75.604,75.604,75.604,72.866,72.866,72.866,72.866,72.866,72.957,72.957,72.957,72.957,72.957,72.957,72.957,72.957,72.956,73.026,73.026,73.026,73.026,73.026,73.026,73.026,73.048,73.048,73.048,73.1,73.1,73.1,73.1,73.1,73.19,73.19,73.19,73.19,73.19,73.19,73.19,73.19,73.195,73.195,73.195,73.272,73.272,73.272,73.272,73.272,73.221,73.221,73.221,73.14,73.14,73.14,73.14,73.14,73.127,73.127,73.127
1978-07-01,97.1,97.1,96.9,96.9,96.9,96.9,96.9,96.9,96.9,96.9,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,90.4,90.4,90.4,90.2,90.1,90.1,90.1,90.1,90.1,90.1,90.0,90.0,90.0,90.0,90.0,90.0,90.0,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.2,89.2,89.2,89.1,89.1,89.1,89.1,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.355,89.355,89.343,89.343,89.343,89.343,89.343,89.343,89.343,89.343,89.343,90.057,90.057,90.057,90.057,90.057,90.057,90.057,90.058,90.058,90.058,90.058,90.058,90.058,90.058,90.058,90.058,90.058,90.058,89.922,89.922,89.922,89.922,89.922,89.922,89.922,89.922,75.401,75.401,75.401,75.401,75.401,75.401,75.401,75.401,75.406,75.406,75.406,75.406,75.406,75.406,75.406,75.406,75.406,75.406,75.406,75.406,75.406,75.427,75.427,75.427,72.682,72.682,72.682,72.682,72.682,72.772,72.772,72.772,72.772,72.772,72.772,72.772,72.772,72.772,72.818,72.818,72.818,72.818,72.818,72.818,72.818,72.84,72.84,72.84,72.897,72.897,72.897,72.897,72.897,72.987,72.987,72.987,72.987,72.987,72.987,72.987,72.987,72.992,72.992,72.992,73.349,73.349,73.349,73.349,73.349,73.297,73.297,73.297,73.216,73.216,73.216,73.216,73.216,73.203,73.203,73.203
1978-10-01,97.1,97.1,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,90.8,90.8,90.8,90.6,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.4,90.4,90.4,90.2,90.2,90.2,90.2,90.2,90.2,90.2,89.6,89.6,89.6,89.5,89.5,89.5,89.5,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.765,89.765,89.755,89.755,89.755,89.755,89.755,89.755,89.755,89.755,89.755,90.417,90.417,90.417,90.417,90.417,90.417,90.417,90.417,90.417,90.417,90.417,90.417,90.417,90.417,90.417,90.417,90.417,90.417,90.197,90.197,90.197,90.197,90.197,90.197,90.197,90.197,75.632,75.632,75.632,75.632,75.632,75.632,75.632,75.632,75.636,75.636,75.636,75.636,75.636,75.636,75.636,75.636,75.636,75.636,75.636,75.636,75.636,75.658,75.658,75.658,72.935,72.935,72.935,72.935,72.935,73.025,73.025,73.025,73.025,73.025,73.025,73.025,73.025,73.025,73.094,73.094,73.094,73.094,73.094,73.094,73.094,73.116,73.116,73.116,73.174,73.174,73.174,73.174,73.174,73.264,73.264,73.264,73.264,73.264,73.264,73.264,73.264,73.269,73.269,73.269,73.729,73.729,73.729,73.729,73.729,73.676,73.676,73.676,73.595,73.595,73.595,73.595,73.595,73.582,73.582,73.582
1979-01-01,97.1,97.1,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,91.0,91.0,91.0,90.8,90.7,90.7,90.7,90.7,90.7,90.7,90.6,90.6,90.6,90.6,90.6,90.6,90.6,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.0,90.0,90.0,89.9,89.9,89.9,89.9,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.18,90.18,90.167,90.167,90.167,90.167,90.167,90.167,90.167,90.167,90.167,90.836,90.836,90.836,90.836,90.836,90.836,90.836,90.836,90.836,90.836,90.836,90.836,90.836,90.836,90.836,90.836,90.836,90.836,90.757,90.757,90.757,90.757,90.757,90.757,90.757,90.757,76.102,76.102,76.102,76.102,76.102,76.102,76.102,76.102,76.106,76.106,76.106,76.106,76.106,76.106,76.106,76.106,76.106,76.106,76.106,76.106,76.106,76.128,76.128,76.128,73.439,73.439,73.439,73.439,73.439,73.53,73.53,73.53,73.531,73.531,73.531,73.531,73.531,73.53,73.577,73.577,73.577,73.577,73.577,73.577,73.577,73.598,73.598,73.598,73.654,73.654,73.654,73.654,73.654,73.745,73.767,73.767,73.767,73.767,73.767,73.767,73.767,73.772,73.772,73.772,73.929,73.929,73.929,73.929,73.929,73.875,73.875,73.875,73.794,73.794,73.794,73.794,73.794,73.781,73.781,73.781
1979-04-01,96.1,96.1,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.0,96.0,90.7,90.7,90.7,90.5,90.4,90.4,90.4,90.4,90.4,90.4,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.1,90.1,90.0,90.0,90.0,90.0,90.0,89.6,89.6,89.6,89.4,89.4,89.4,89.4,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.734,89.734,89.722,89.722,89.722,89.722,89.722,89.722,89.722,89.722,89.722,90.363,90.363,90.363,90.363,90.363,90.363,90.363,90.364,90.364,90.364,90.364,90.364,90.364,90.364,90.364,90.364,90.364,90.364,90.36,90.36,90.36,90.36,90.36,90.36,90.36,90.36,75.769,75.769,75.769,75.769,75.769,75.769,75.769,75.769,75.773,75.773,75.773,75.773,75.773,75.773,75.773,75.773,75.773,75.773,75.773,75.773,75.773,75.795,75.795,75.795,73.129,73.129,73.129,73.129,73.129,73.22,73.22,73.22,73.22,73.22,73.22,73.22,73.22,73.22,73.266,73.266,73.266,73.266,73.266,73.266,73.266,73.288,73.288,73.288,73.341,73.341,73.341,73.341,73.341,73.432,73.41,73.41,73.41,73.41,73.41,73.41,73.41,73.414,73.414,73.414,73.564,73.564,73.564,73.564,73.564,73.585,73.585,73.585,73.504,73.504,73.504,73.504,73.504,73.491,73.491,73.491
1979-07-01,95.2,95.2,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.1,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,90.3,90.3,90.3,90.2,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.2,89.2,89.2,89.1,89.1,89.1,89.1,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.411,89.411,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.964,89.964,89.964,89.964,89.964,89.964,89.964,89.964,89.964,89.964,89.964,89.964,89.964,89.964,89.964,89.964,89.964,89.964,90.004,90.004,90.004,90.004,90.004,90.004,90.004,90.004,75.471,75.471,75.471,75.471,75.471,75.471,75.471,75.471,75.475,75.475,75.475,75.475,75.475,75.475,75.475,75.475,75.475,75.475,75.475,75.475,75.475,75.496,75.496,75.496,72.866,72.866,72.866,72.866,72.866,72.956,72.956,72.956,72.956,72.956,72.956,72.956,72.956,72.956,73.024,73.024,73.024,73.024,73.024,73.024,73.024,73.045,73.045,73.045,73.097,73.097,73.097,73.097,73.097,73.187,73.166,73.166,73.166,73.166,73.166,73.166,73.166,73.171,73.171,73.171,73.313,73.313,73.313,73.313,73.313,73.268,73.268,73.268,73.187,73.187,73.187,73.187,73.187,73.175,73.175,73.175
1979-10-01,94.7,94.7,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,90.3,90.3,90.3,90.2,90.1,90.1,90.1,90.1,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.2,89.2,89.2,89.1,89.1,89.1,89.1,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.435,89.435,89.424,89.424,89.424,89.424,89.424,89.424,89.424,89.424,89.424,89.968,89.968,89.968,89.968,89.968,89.968,89.968,89.969,89.969,89.969,89.969,89.969,89.969,89.969,89.969,89.969,89.969,89.969,89.996,89.996,89.996,89.996,89.996,89.996,89.996,89.996,75.464,75.464,75.464,75.464,75.464,75.464,75.464,75.464,75.468,75.468,75.468,75.468,75.468,75.468,75.468,75.468,75.468,75.468,75.468,75.468,75.468,75.489,75.489,75.489,72.897,72.897,72.897,72.897,72.897,72.986,72.986,72.986,72.987,72.987,72.987,72.987,72.987,72.986,73.032,73.032,73.032,73.032,73.032,73.032,73.032,73.054,73.054,73.054,73.106,73.106,73.106,73.106,73.106,73.196,73.216,73.216,73.216,73.216,73.216,73.216,73.216,73.221,73.221,73.221,73.353,73.353,73.353,73.353,73.353,73.296,73.296,73.296,73.215,73.215,73.215,73.215,73.215,73.202,73.202,73.202
1980-01-01,93.6,93.6,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,90.0,90.0,90.0,89.9,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.0,89.0,89.0,88.9,88.9,88.9,88.9,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.224,89.224,89.212,89.212,89.212,89.212,89.212,89.212,89.212,89.212,89.212,89.762,89.762,89.762,89.762,89.762,89.762,89.762,89.763,89.763,89.763,89.763,89.763,89.763,89.763,89.763,89.763,89.763,89.763,89.729,89.729,89.729,89.729,89.729,89.729,89.729,89.729,75.24,75.24,75.24,75.24,75.24,75.24,75.24,75.24,75.244,75.244,75.244,75.244,75.244,75.244,75.244,75.244,75.244,75.244,75.244,75.244,75.244,75.266,75.266,75.266,72.69,72.69,72.69,72.69,72.69,72.779,72.779,72.779,72.779,72.779,72.779,72.779,72.779,72.779,72.825,72.825,72.825,72.825,72.825,72.825,72.825,72.847,72.847,72.847,72.899,72.899,72.899,72.899,72.899,72.989,72.989,72.989,72.989,72.989,72.989,72.989,72.989,72.994,72.994,72.994,73.089,73.089,73.089,73.089,73.089,73.043,73.043,73.043,72.962,72.962,72.962,72.962,72.962,72.949,72.949,72.949
1980-04-01,93.1,93.1,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.1,93.1,93.1,93.1,93.1,93.1,93.1,93.0,93.0,90.4,90.4,90.4,90.3,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,90.1,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.3,89.3,89.3,89.2,89.2,89.2,89.2,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.412,89.412,89.401,89.401,89.401,89.401,89.401,89.401,89.401,89.401,89.401,89.91,89.91,89.91,89.91,89.91,89.91,89.91,89.91,89.91,89.91,89.91,89.91,89.91,89.91,89.91,89.91,89.91,89.91,89.836,89.836,89.836,89.836,89.836,89.836,89.836,89.836,75.33,75.33,75.33,75.33,75.33,75.33,75.33,75.33,75.334,75.334,75.334,75.334,75.334,75.334,75.334,75.334,75.334,75.334,75.334,75.334,75.334,75.355,75.355,75.355,72.782,72.782,72.782,72.782,72.782,72.87,72.87,72.87,72.87,72.87,72.87,72.87,72.87,72.87,72.955,72.955,72.955,72.955,72.955,72.955,72.955,72.976,72.976,72.976,73.029,73.029,73.029,73.029,73.029,73.119,73.081,73.081,73.081,73.081,73.081,73.081,73.081,73.086,73.086,73.086,73.21,73.21,73.21,73.21,73.21,73.234,73.234,73.234,73.154,73.154,73.154,73.154,73.154,73.141,73.141,73.141
1980-07-01,93.8,93.8,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,90.6,90.6,90.6,90.4,90.3,90.3,90.3,90.3,90.3,90.3,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.0,90.0,90.0,90.0,90.0,90.0,90.0,89.6,89.6,89.6,89.5,89.5,89.5,89.5,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.6,89.63,89.63,89.618,89.618,89.618,89.618,89.618,89.618,89.618,89.618,89.618,90.11,90.11,90.11,90.11,90.11,90.11,90.11,90.111,90.111,90.111,90.111,90.111,90.111,90.111,90.111,90.111,90.111,90.111,89.986,89.986,89.986,89.986,89.986,89.986,89.986,89.986,75.455,75.455,75.455,75.455,75.455,75.455,75.455,75.455,75.459,75.459,75.459,75.459,75.459,75.459,75.459,75.459,75.459,75.459,75.459,75.459,75.459,75.481,75.481,75.481,72.839,72.839,72.839,72.839,72.839,72.927,72.927,72.927,72.928,72.928,72.928,72.928,72.928,72.927,72.973,72.973,72.973,72.973,72.973,72.973,72.973,72.995,72.995,72.995,73.049,73.049,73.049,73.049,73.049,73.139,73.119,73.119,73.119,73.119,73.119,73.119,73.119,73.124,73.124,73.124,73.302,73.302,73.302,73.302,73.302,73.331,73.331,73.331,73.25,73.25,73.25,73.25,73.25,73.237,73.237,73.237
1980-10-01,93.5,93.5,93.3,93.3,93.3,93.3,93.3,93.3,93.3,93.3,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,90.6,90.6,90.6,90.5,90.3,90.3,90.3,90.3,90.3,90.3,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.0,90.0,90.0,90.0,90.0,90.0,90.0,89.6,89.6,89.6,89.5,89.5,89.5,89.5,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.917,89.917,89.906,89.906,89.906,89.906,89.906,89.906,89.906,89.906,89.906,90.361,90.361,90.361,90.361,90.361,90.361,90.361,90.362,90.362,90.362,90.362,90.362,90.362,90.362,90.362,90.362,90.362,90.362,90.204,90.204,90.204,90.204,90.204,90.204,90.204,90.204,75.638,75.638,75.638,75.638,75.638,75.638,75.638,75.638,75.643,75.643,75.643,75.643,75.643,75.643,75.643,75.643,75.643,75.643,75.643,75.643,75.643,75.664,75.664,75.664,73.107,73.107,73.107,73.107,73.107,73.195,73.195,73.195,73.195,73.195,73.195,73.195,73.195,73.195,73.259,73.259,73.259,73.259,73.259,73.259,73.259,73.281,73.281,73.281,73.335,73.335,73.335,73.335,73.335,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.425,73.43,73.43,73.43,73.609,73.609,73.609,73.609,73.609,73.544,73.544,73.544,73.463,73.463,73.463,73.463,73.463,73.45,73.45,73.45
1981-01-01,93.2,93.2,93.1,93.1,93.1,93.1,93.1,93.1,93.1,93.1,93.1,93.1,93.1,93.1,93.1,93.1,93.1,93.1,93.1,90.3,90.3,90.3,90.2,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.814,89.814,89.804,89.804,89.804,89.804,89.804,89.804,89.804,89.804,89.804,90.244,90.244,90.244,90.244,90.244,90.244,90.244,90.245,90.245,90.245,90.245,90.245,90.245,90.245,90.245,90.245,90.245,90.245,90.056,90.056,90.056,90.056,90.056,90.056,90.056,90.056,75.514,75.514,75.514,75.514,75.514,75.514,75.514,75.514,75.519,75.519,75.519,75.519,75.519,75.519,75.519,75.519,75.519,75.519,75.519,75.519,75.519,75.54,75.54,75.54,72.971,72.971,72.971,72.971,72.971,73.059,73.059,73.059,73.06,73.06,73.06,73.06,73.06,73.059,73.123,73.123,73.123,73.123,73.123,73.123,73.123,73.145,73.145,73.145,73.198,73.198,73.198,73.198,73.198,73.288,73.306,73.306,73.306,73.306,73.306,73.306,73.306,73.311,73.311,73.311,73.428,73.428,73.428,73.428,73.428,73.35,73.35,73.35,73.269,73.269,73.269,73.269,73.269,73.256,73.256,73.256
1981-04-01,93.2,93.2,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.1,93.1,93.1,93.1,93.1,93.1,93.1,93.1,93.1,90.5,90.5,90.5,90.4,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.2,90.0,90.0,90.0,90.0,90.0,90.0,90.0,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.78,89.78,89.769,89.769,89.769,89.769,89.769,89.769,89.769,89.769,89.769,90.193,90.193,90.193,90.193,90.193,90.193,90.193,90.193,90.193,90.193,90.193,90.193,90.193,90.193,90.193,90.193,90.193,90.193,90.002,90.002,90.002,90.002,90.002,90.002,90.002,90.002,75.468,75.468,75.468,75.468,75.468,75.468,75.468,75.468,75.473,75.473,75.473,75.473,75.473,75.473,75.473,75.473,75.473,75.473,75.473,75.473,75.473,75.494,75.494,75.494,72.928,72.928,72.928,72.928,72.928,73.016,73.016,73.016,73.016,73.016,73.016,73.016,73.016,73.015,73.062,73.062,73.062,73.062,73.062,73.062,73.062,73.083,73.083,73.083,73.137,73.137,73.137,73.137,73.137,73.227,73.209,73.209,73.209,73.209,73.209,73.209,73.209,73.214,73.214,73.214,73.357,73.357,73.357,73.357,73.357,73.245,73.245,73.245,73.165,73.165,73.165,73.165,73.165,73.152,73.152,73.152
1981-07-01,92.7,92.7,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,90.8,90.8,90.8,90.7,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.3,90.3,90.3,90.3,90.3,90.3,90.3,89.6,89.6,89.6,89.6,89.6,89.6,89.6,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,89.986,89.986,89.974,89.974,89.974,89.974,89.974,89.974,89.974,89.974,89.974,90.385,90.385,90.385,90.385,90.385,90.385,90.385,90.386,90.386,90.386,90.386,90.386,90.386,90.386,90.386,90.386,90.386,90.386,90.193,90.193,90.193,90.193,90.193,90.193,90.193,90.193,75.629,75.629,75.629,75.629,75.629,75.629,75.629,75.629,75.633,75.633,75.633,75.633,75.633,75.633,75.633,75.633,75.633,75.633,75.633,75.633,75.633,75.655,75.655,75.655,73.042,73.042,73.042,73.042,73.042,73.131,73.131,73.131,73.131,73.131,73.131,73.131,73.131,73.13,73.177,73.177,73.177,73.177,73.177,73.177,73.177,73.198,73.198,73.198,73.252,73.252,73.252,73.252,73.252,73.342,73.307,73.307,73.307,73.307,73.307,73.307,73.307,73.312,73.312,73.312,73.474,73.474,73.474,73.474,73.474,73.401,73.401,73.401,73.32,73.32,73.32,73.32,73.32,73.307,73.307,73.307
