observation_date,W780RC1Q027SBEA_20130228,W780RC1Q027SBEA_20130426,W780RC1Q027SBEA_20130530,W780RC1Q027SBEA_20130626,W780RC1Q027SBEA_20130731,W780RC1Q027SBEA_20130829,W780RC1Q027SBEA_20131107,W780RC1Q027SBEA_20131205,W780RC1Q027SBEA_20131220,W780RC1Q027SBEA_20140130,W780RC1Q027SBEA_20140228,W780RC1Q027SBEA_20140430,W780RC1Q027SBEA_20140529,W780RC1Q027SBEA_20140625,W780RC1Q027SBEA_20140730,W780RC1Q027SBEA_20140828,W780RC1Q027SBEA_20140926,W780RC1Q027SBEA_20141030,W780RC1Q027SBEA_20141125,W780RC1Q027SBEA_20141223,W780RC1Q027SBEA_20150130,W780RC1Q027SBEA_20150227,W780RC1Q027SBEA_20150327,W780RC1Q027SBEA_20150429,W780RC1Q027SBEA_20150529,W780RC1Q027SBEA_20150730,W780RC1Q027SBEA_20150827,W780RC1Q027SBEA_20151029,W780RC1Q027SBEA_20151124,W780RC1Q027SBEA_20151222,W780RC1Q027SBEA_20160129,W780RC1Q027SBEA_20160226,W780RC1Q027SBEA_20160325,W780RC1Q027SBEA_20160428,W780RC1Q027SBEA_20160527,W780RC1Q027SBEA_20160628,W780RC1Q027SBEA_20160729,W780RC1Q027SBEA_20160826,W780RC1Q027SBEA_20160929,W780RC1Q027SBEA_20161028,W780RC1Q027SBEA_20161129,W780RC1Q027SBEA_20161222,W780RC1Q027SBEA_20170127,W780RC1Q027SBEA_20170228,W780RC1Q027SBEA_20170330,W780RC1Q027SBEA_20170428,W780RC1Q027SBEA_20170526,W780RC1Q027SBEA_20170629,W780RC1Q027SBEA_20170728,W780RC1Q027SBEA_20170830,W780RC1Q027SBEA_20170928,W780RC1Q027SBEA_20171027,W780RC1Q027SBEA_20171129,W780RC1Q027SBEA_20171221,W780RC1Q027SBEA_20180126,W780RC1Q027SBEA_20180228,W780RC1Q027SBEA_20180328,W780RC1Q027SBEA_20180427,W780RC1Q027SBEA_20180530,W780RC1Q027SBEA_20180628,W780RC1Q027SBEA_20180727,W780RC1Q027SBEA_20180829,W780RC1Q027SBEA_20180927,W780RC1Q027SBEA_20181026,W780RC1Q027SBEA_20181128,W780RC1Q027SBEA_20181221,W780RC1Q027SBEA_20190228,W780RC1Q027SBEA_20190328,W780RC1Q027SBEA_20190426,W780RC1Q027SBEA_20190530,W780RC1Q027SBEA_20190627,W780RC1Q027SBEA_20190726,W780RC1Q027SBEA_20190829,W780RC1Q027SBEA_20190926,W780RC1Q027SBEA_20191030,W780RC1Q027SBEA_20191127,W780RC1Q027SBEA_20191220,W780RC1Q027SBEA_20200130,W780RC1Q027SBEA_20200227,W780RC1Q027SBEA_20200326,W780RC1Q027SBEA_20200429,W780RC1Q027SBEA_20200528,W780RC1Q027SBEA_20200625,W780RC1Q027SBEA_20200730,W780RC1Q027SBEA_20200827,W780RC1Q027SBEA_20200930,W780RC1Q027SBEA_20201029,W780RC1Q027SBEA_20201125,W780RC1Q027SBEA_20201222,W780RC1Q027SBEA_20210128,W780RC1Q027SBEA_20210225
2001-04-01,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.3,724.332,724.332,724.332,724.332,724.332,724.332,724.332,724.332,724.332,723.429,723.429,723.429,723.429,723.429,723.429,723.429,723.429,723.429,723.429,723.429,723.429,723.429,723.429,723.429,723.429,723.429,723.429,723.429,723.429,723.429,723.429,723.429,723.429,723.429,723.429,723.429,723.429,723.429,723.429,723.429
2001-07-01,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.192,721.192,721.192,721.192,721.192,721.192,721.192,721.192,721.192,722.041,722.041,722.041,722.041,722.041,722.041,722.041,722.041,722.041,722.041,722.041,722.041,722.041,722.041,722.041,722.041,722.041,722.041,722.041,722.041,722.041,722.041,722.041,722.041,722.041,722.041,722.041,722.041,722.041,722.041,722.041
2001-10-01,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.9,720.94,720.94,720.94,720.94,720.94,720.94,720.94,720.94,720.94,724.165,724.165,724.165,724.165,724.165,724.165,724.165,724.165,724.165,724.165,724.165,724.165,724.165,724.165,724.165,724.165,724.165,724.165,724.165,724.165,724.165,724.165,724.165,724.165,724.165,724.165,724.165,724.165,724.165,724.165,724.165
2002-01-01,735.5,735.5,735.5,735.5,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.2,734.228,734.228,734.228,734.228,734.228,734.228,734.228,734.228,734.228,731.957,731.957,731.957,731.957,731.957,731.957,731.957,731.957,731.957,731.957,731.957,731.957,731.957,731.957,731.957,731.957,731.957,731.957,731.957,731.957,731.957,731.957,731.957,731.957,731.957,731.957,731.957,731.957,731.957,731.957,731.957
2002-04-01,740.6,740.6,740.6,740.6,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.5,740.52,740.52,740.52,740.52,740.52,740.52,740.52,740.52,740.52,739.888,739.888,739.888,739.888,739.888,739.888,739.888,739.888,739.888,739.888,739.888,739.888,739.888,739.888,739.888,739.888,739.888,739.888,739.888,739.888,739.888,739.888,739.888,739.888,739.888,739.888,739.888,739.888,739.888,739.888,739.888
2002-07-01,740.2,740.2,740.2,740.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.2,741.152,741.152,741.152,741.152,741.152,741.152,741.152,741.152,741.152,742.024,742.024,742.024,742.024,742.024,742.024,742.024,742.024,742.024,742.024,742.024,742.024,742.024,742.024,742.024,742.024,742.024,742.024,742.024,742.024,742.024,742.024,742.024,742.024,742.024,742.024,742.024,742.024,742.024,742.024,742.024
2002-10-01,740.8,740.8,740.8,740.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.8,741.784,741.784,741.784,741.784,741.784,741.784,741.784,741.784,741.784,743.831,743.831,743.831,743.831,743.831,743.831,743.831,743.831,743.831,743.831,743.831,743.831,743.831,743.831,743.831,743.831,743.831,743.831,743.831,743.831,743.831,743.831,743.831,743.831,743.831,743.831,743.831,743.831,743.831,743.831,743.831
2003-01-01,752.2,752.2,752.2,752.2,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.1,750.132,750.132,750.132,750.132,750.132,750.132,750.132,750.132,750.132,749.106,749.106,749.106,749.106,749.106,749.106,749.106,749.106,749.106,749.106,749.106,749.106,749.106,749.106,749.106,749.106,749.106,749.106,749.106,749.106,749.106,749.106,749.106,749.106,749.106,749.106,749.106,749.106,749.106,749.106,749.106
2003-04-01,759.3,759.3,759.3,759.3,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.8,758.84,758.84,758.84,758.84,758.84,758.84,758.84,758.84,758.84,758.601,758.601,758.601,758.601,758.601,758.601,758.601,758.601,758.601,758.601,758.601,758.601,758.601,758.601,758.601,758.601,758.601,758.601,758.601,758.601,758.601,758.601,758.601,758.601,758.601,758.601,758.601,758.601,758.601,758.601,758.601
2003-07-01,765.1,765.1,765.1,765.1,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.9,766.864,766.864,766.864,766.864,766.864,766.864,766.864,766.864,766.864,767.21,767.21,767.21,767.21,767.21,767.21,767.21,767.21,767.21,767.21,767.21,767.21,767.21,767.21,767.21,767.21,767.21,767.21,767.21,767.21,767.21,767.21,767.21,767.21,767.21,767.21,767.21,767.21,767.21,767.21,767.21
2003-10-01,774.6,774.6,774.6,774.6,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.1,777.136,777.136,777.136,777.136,777.136,777.136,777.136,777.136,777.136,778.187,778.187,778.187,778.187,778.187,778.187,778.187,778.187,778.187,778.187,778.187,778.187,778.187,778.187,778.187,778.187,778.187,778.187,778.187,778.187,778.187,778.187,778.187,778.187,778.187,778.187,778.187,778.187,778.187,778.187,778.187
2004-01-01,793.5,793.5,793.5,793.5,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.2,791.168,791.168,791.168,791.168,791.168,791.168,791.168,791.168,791.168,790.009,790.009,790.009,790.009,790.009,790.009,790.009,790.009,790.009,790.009,790.009,790.009,790.009,790.009,790.009,790.009,790.009,790.009,790.009,790.009,790.009,790.009,790.009,790.009,790.009,790.009,790.009,790.009,790.009,790.009,790.009
2004-04-01,802.0,802.0,802.0,802.0,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.7,803.744,803.744,803.744,803.744,803.744,803.744,803.744,803.744,803.744,803.473,803.473,803.473,803.473,803.473,803.473,803.473,803.473,803.473,803.473,803.473,803.473,803.473,803.473,803.473,803.473,803.473,803.473,803.473,803.473,803.473,803.473,803.473,803.473,803.473,803.473,803.473,803.473,803.473,803.473,803.473
2004-07-01,813.0,813.0,813.0,813.0,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.9,817.928,817.928,817.928,817.928,817.928,817.928,817.928,817.928,817.928,818.441,818.441,818.441,818.441,818.441,818.441,818.441,818.441,818.441,818.441,818.441,818.441,818.441,818.441,818.441,818.441,818.441,818.441,818.441,818.441,818.441,818.441,818.441,818.441,818.441,818.441,818.441,818.441,818.441,818.441,818.441
2004-10-01,822.0,822.0,822.0,822.0,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,822.8,823.993,823.993,823.993,823.993,823.993,823.993,823.993,823.993,823.993,823.993,823.993,823.993,823.993,823.993,823.993,823.993,823.993,823.993,823.993,823.993,823.993,823.993,823.993,823.993,823.993,823.993,823.993,823.993,823.993,823.993,823.993
