observation_date,PRS85006023_20110303,PRS85006023_20110505,PRS85006023_20110602,PRS85006023_20110809,PRS85006023_20110901,PRS85006023_20111103,PRS85006023_20111130,PRS85006023_20120202,PRS85006023_20120307,PRS85006023_20120503,PRS85006023_20120606,PRS85006023_20120808,PRS85006023_20120905,PRS85006023_20121101,PRS85006023_20121205,PRS85006023_20130207,PRS85006023_20130307,PRS85006023_20130502,PRS85006023_20130605,PRS85006023_20130816,PRS85006023_20130905,PRS85006023_20131114,PRS85006023_20131216,PRS85006023_20140206,PRS85006023_20140306,PRS85006023_20140507,PRS85006023_20140604,PRS85006023_20140808,PRS85006023_20140904,PRS85006023_20141106,PRS85006023_20141203,PRS85006023_20150205,PRS85006023_20150305,PRS85006023_20150506,PRS85006023_20150604,PRS85006023_20150811,PRS85006023_20150902,PRS85006023_20151105,PRS85006023_20151202,PRS85006023_20160204,PRS85006023_20160303,PRS85006023_20160504,PRS85006023_20160607,PRS85006023_20160809,PRS85006023_20160901,PRS85006023_20161103,PRS85006023_20161206,PRS85006023_20170202,PRS85006023_20170308,PRS85006023_20170504,PRS85006023_20170605,PRS85006023_20170809,PRS85006023_20170907,PRS85006023_20171102,PRS85006023_20171206,PRS85006023_20180201,PRS85006023_20180307,PRS85006023_20180503,PRS85006023_20180606,PRS85006023_20180815,PRS85006023_20180906,PRS85006023_20181101,PRS85006023_20181206,PRS85006023_20190206,PRS85006023_20190307,PRS85006023_20190502,PRS85006023_20190606,PRS85006023_20190815,PRS85006023_20190905,PRS85006023_20191106,PRS85006023_20191210,PRS85006023_20200206,PRS85006023_20200305
1982-01-01,102.088,102.088,102.088,102.087,102.087,102.087,102.087,102.087,102.087,102.087,102.087,102.087,102.087,102.087,102.087,102.087,102.101,102.101,102.101,104.27,104.27,104.27,104.27,104.27,104.283,104.283,104.283,104.283,104.283,104.283,104.283,104.283,104.284,104.284,104.284,104.284,104.284,104.284,104.284,104.284,104.284,104.284,104.284,104.286,104.286,104.286,104.286,104.286,104.169,104.169,104.169,104.169,104.169,104.169,104.169,104.169,104.164,104.164,104.164,102.306,102.306,102.306,102.306,102.306,102.229,102.229,102.229,102.332,102.332,102.332,102.332,102.332,102.333
1982-04-01,102.703,102.703,102.703,102.702,102.702,102.702,102.702,102.702,102.702,102.702,102.702,102.702,102.702,102.702,102.702,102.702,102.716,102.716,102.716,104.899,104.899,104.899,104.899,104.899,104.911,104.911,104.911,104.911,104.911,104.911,104.911,104.911,104.911,104.911,104.911,104.911,104.911,104.911,104.911,104.911,104.911,104.911,104.911,104.913,104.913,104.913,104.913,104.913,104.796,104.796,104.796,104.796,104.796,104.796,104.796,104.796,104.791,104.791,104.791,102.922,102.922,102.922,102.922,102.922,102.928,102.928,102.928,103.032,103.032,103.032,103.032,103.032,103.033
1982-07-01,102.711,102.711,102.711,102.71,102.71,102.71,102.71,102.71,102.71,102.71,102.71,102.71,102.71,102.71,102.71,102.71,102.725,102.725,102.725,104.907,104.907,104.907,104.907,104.907,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.921,104.921,104.921,104.921,104.921,104.921,104.921,104.921,104.921,104.921,104.921,104.923,104.923,104.923,104.923,104.923,104.805,104.805,104.805,104.805,104.805,104.805,104.805,104.805,104.8,104.8,104.8,102.931,102.931,102.931,102.931,102.931,102.919,102.919,102.919,103.024,103.024,103.024,103.024,103.024,103.024
1982-10-01,102.649,102.649,102.649,102.649,102.649,102.649,102.649,102.649,102.649,102.649,102.649,102.649,102.649,102.649,102.649,102.649,102.663,102.663,102.663,104.844,104.844,104.844,104.844,104.844,104.857,104.857,104.857,104.857,104.857,104.857,104.857,104.857,104.858,104.858,104.858,104.858,104.858,104.858,104.858,104.858,104.858,104.858,104.858,104.858,104.858,104.858,104.858,104.858,104.741,104.741,104.741,104.741,104.741,104.741,104.741,104.741,104.736,104.736,104.736,102.868,102.868,102.868,102.868,102.868,102.817,102.817,102.817,102.921,102.921,102.921,102.921,102.921,102.922
1983-01-01,102.981,102.981,102.981,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.994,102.994,102.994,105.182,105.182,105.182,105.182,105.182,105.194,105.194,105.194,105.194,105.194,105.194,105.194,105.194,105.194,105.194,105.194,105.194,105.194,105.194,105.194,105.194,105.195,105.195,105.195,105.198,105.198,105.198,105.198,105.198,105.08,105.08,105.08,105.08,105.08,105.08,105.08,105.08,105.074,105.074,105.074,103.201,103.201,103.201,103.201,103.201,103.196,103.196,103.196,103.3,103.3,103.3,103.3,103.3,103.301
1983-04-01,103.165,103.165,103.165,103.165,103.165,103.165,103.165,103.165,103.165,103.165,103.165,103.165,103.165,103.165,103.165,103.165,103.179,103.179,103.179,105.371,105.371,105.371,105.371,105.371,105.383,105.383,105.383,105.383,105.383,105.383,105.383,105.383,105.384,105.384,105.384,105.384,105.384,105.384,105.384,105.384,105.384,105.384,105.384,105.387,105.387,105.387,105.387,105.387,105.269,105.269,105.269,105.269,105.269,105.269,105.269,105.269,105.264,105.264,105.264,103.387,103.387,103.387,103.387,103.387,103.433,103.433,103.433,103.538,103.538,103.538,103.538,103.538,103.538
1983-07-01,103.869,103.869,103.869,103.868,103.868,103.868,103.868,103.868,103.868,103.868,103.868,103.868,103.868,103.868,103.868,103.868,103.883,103.883,103.883,106.089,106.089,106.089,106.089,106.089,106.103,106.103,106.103,106.103,106.103,106.103,106.103,106.103,106.104,106.104,106.104,106.104,106.104,106.104,106.104,106.104,106.104,106.104,106.104,106.106,106.106,106.106,106.106,106.106,105.987,105.987,105.987,105.987,105.987,105.987,105.987,105.987,105.982,105.982,105.982,104.092,104.092,104.092,104.092,104.092,104.187,104.187,104.187,104.292,104.292,104.292,104.292,104.292,104.293
1983-10-01,103.925,103.925,103.925,103.925,103.925,103.925,103.925,103.925,103.925,103.925,103.925,103.925,103.925,103.925,103.925,103.925,103.939,103.939,103.939,106.147,106.147,106.147,106.147,106.147,106.16,106.16,106.16,106.16,106.16,106.16,106.16,106.16,106.161,106.161,106.161,106.161,106.161,106.161,106.161,106.161,106.161,106.161,106.161,106.163,106.163,106.163,106.163,106.163,106.045,106.045,106.045,106.045,106.045,106.045,106.045,106.045,106.039,106.039,106.039,104.148,104.148,104.148,104.148,104.148,104.246,104.246,104.246,104.351,104.351,104.351,104.351,104.351,104.352
1984-01-01,104.27,104.27,104.27,104.269,104.269,104.269,104.269,104.269,104.269,104.269,104.269,104.269,104.269,104.269,104.269,104.269,104.284,104.284,104.284,106.499,106.499,106.499,106.499,106.499,106.512,106.512,106.512,106.512,106.512,106.512,106.512,106.512,106.512,106.512,106.512,106.512,106.512,106.512,106.512,106.512,106.512,106.512,106.512,106.515,106.515,106.515,106.515,106.515,106.396,106.396,106.396,106.396,106.396,106.396,106.396,106.396,106.39,106.39,106.39,104.493,104.493,104.493,104.493,104.493,104.599,104.599,104.599,104.705,104.705,104.705,104.705,104.705,104.706
1984-04-01,104.454,104.454,104.454,104.453,104.453,104.453,104.453,104.453,104.453,104.453,104.453,104.453,104.453,104.453,104.453,104.453,104.468,104.468,104.468,106.687,106.687,106.687,106.687,106.687,106.699,106.699,106.699,106.699,106.699,106.699,106.699,106.699,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.702,106.702,106.702,106.702,106.702,106.583,106.583,106.583,106.583,106.583,106.583,106.583,106.583,106.577,106.577,106.577,104.677,104.677,104.677,104.677,104.677,104.755,104.755,104.755,104.861,104.861,104.861,104.861,104.861,104.862
1984-07-01,104.092,104.092,104.092,104.091,104.091,104.091,104.091,104.091,104.091,104.091,104.091,104.091,104.091,104.091,104.091,104.091,104.106,104.106,104.106,106.317,106.317,106.317,106.317,106.317,106.33,106.33,106.33,106.33,106.33,106.33,106.33,106.33,106.331,106.331,106.331,106.331,106.331,106.331,106.331,106.331,106.331,106.331,106.331,106.333,106.333,106.333,106.333,106.333,106.214,106.214,106.214,106.214,106.214,106.214,106.214,106.214,106.209,106.209,106.209,104.315,104.315,104.315,104.315,104.315,104.361,104.361,104.361,104.466,104.466,104.466,104.466,104.466,104.467
1984-10-01,103.998,103.998,103.998,103.997,103.997,103.997,103.997,103.997,103.997,103.997,103.997,103.997,103.997,103.997,103.997,103.997,104.012,104.012,104.012,106.221,106.221,106.221,106.221,106.221,106.233,106.233,106.233,106.233,106.233,106.233,106.233,106.233,106.233,106.233,106.233,106.233,106.233,106.233,106.233,106.233,106.233,106.233,106.233,106.237,106.237,106.237,106.237,106.237,106.118,106.118,106.118,106.118,106.118,106.118,106.118,106.118,106.112,106.112,106.112,104.22,104.22,104.22,104.22,104.22,104.241,104.241,104.241,104.346,104.346,104.346,104.346,104.346,104.347
1985-01-01,104.068,104.068,104.068,104.067,104.067,104.067,104.067,104.067,104.067,104.067,104.067,104.067,104.067,104.067,104.067,104.067,104.082,104.082,104.082,106.293,106.293,106.293,106.293,106.293,106.306,106.306,106.306,106.306,106.306,106.306,106.306,106.306,106.306,106.306,106.306,106.306,106.306,106.306,106.306,106.306,106.307,106.307,106.307,106.308,106.308,106.308,106.308,106.308,106.189,106.189,106.189,106.189,106.189,106.189,106.189,106.189,106.184,106.184,106.184,104.29,104.29,104.29,104.29,104.29,104.288,104.288,104.288,104.394,104.394,104.394,104.394,104.394,104.394
1985-04-01,104.155,104.155,104.155,104.154,104.154,104.154,104.154,104.154,104.154,104.154,104.154,104.154,104.154,104.154,104.154,104.154,104.169,104.169,104.169,106.382,106.382,106.382,106.382,106.382,106.393,106.393,106.393,106.393,106.393,106.393,106.393,106.393,106.394,106.394,106.394,106.394,106.394,106.394,106.394,106.394,106.394,106.394,106.394,106.396,106.396,106.396,106.396,106.396,106.277,106.277,106.277,106.277,106.277,106.277,106.277,106.277,106.271,106.271,106.271,104.376,104.376,104.376,104.376,104.376,104.401,104.401,104.401,104.507,104.507,104.507,104.507,104.507,104.508
1985-07-01,103.938,103.938,103.938,103.937,103.937,103.937,103.937,103.937,103.937,103.937,103.937,103.937,103.937,103.937,103.937,103.937,103.952,103.952,103.952,106.161,106.161,106.161,106.161,106.161,106.172,106.172,106.172,106.172,106.172,106.172,106.172,106.172,106.173,106.173,106.173,106.173,106.173,106.173,106.173,106.173,106.173,106.173,106.173,106.175,106.175,106.175,106.175,106.175,106.056,106.056,106.056,106.056,106.056,106.056,106.056,106.056,106.051,106.051,106.051,104.16,104.16,104.16,104.16,104.16,104.194,104.194,104.194,104.299,104.299,104.299,104.299,104.299,104.3
1985-10-01,103.741,103.741,103.741,103.74,103.74,103.74,103.74,103.74,103.74,103.74,103.74,103.74,103.74,103.74,103.74,103.74,103.755,103.755,103.755,105.959,105.959,105.959,105.959,105.959,105.972,105.972,105.972,105.972,105.972,105.972,105.972,105.972,105.972,105.972,105.972,105.972,105.972,105.972,105.972,105.972,105.973,105.973,105.973,105.974,105.974,105.974,105.974,105.974,105.856,105.856,105.856,105.856,105.856,105.856,105.856,105.856,105.85,105.85,105.85,103.963,103.963,103.963,103.963,103.963,104.027,104.027,104.027,104.132,104.132,104.132,104.132,104.132,104.133
1986-01-01,103.51,103.51,103.51,103.509,103.509,103.509,103.509,103.509,103.509,103.509,103.509,103.509,103.509,103.509,103.509,103.509,103.524,103.524,103.524,105.723,105.723,105.723,105.723,105.723,105.734,105.734,105.734,105.734,105.734,105.734,105.734,105.734,105.735,105.735,105.735,105.735,105.735,105.735,105.735,105.735,105.735,105.735,105.735,105.737,105.737,105.737,105.737,105.737,105.618,105.618,105.618,105.618,105.618,105.618,105.618,105.618,105.613,105.613,105.613,103.73,103.73,103.73,103.73,103.73,103.776,103.776,103.776,103.881,103.881,103.881,103.881,103.881,103.881
1986-04-01,102.934,102.934,102.934,102.934,102.934,102.934,102.934,102.934,102.934,102.934,102.934,102.934,102.934,102.934,102.934,102.934,102.948,102.948,102.948,105.135,105.135,105.135,105.135,105.135,105.146,105.146,105.146,105.146,105.146,105.146,105.146,105.146,105.147,105.147,105.147,105.147,105.147,105.147,105.147,105.147,105.147,105.147,105.147,105.149,105.149,105.149,105.149,105.149,105.032,105.032,105.032,105.032,105.032,105.032,105.032,105.032,105.026,105.026,105.026,103.153,103.153,103.153,103.153,103.153,103.17,103.17,103.17,103.274,103.274,103.274,103.274,103.274,103.275
1986-07-01,102.645,102.645,102.645,102.644,102.644,102.644,102.644,102.644,102.644,102.644,102.644,102.644,102.644,102.644,102.644,102.644,102.658,102.658,102.658,104.839,104.839,104.839,104.839,104.839,104.852,104.852,104.852,104.852,104.852,104.852,104.852,104.852,104.852,104.852,104.852,104.852,104.852,104.852,104.852,104.852,104.852,104.852,104.852,104.855,104.855,104.855,104.855,104.855,104.737,104.737,104.737,104.737,104.737,104.737,104.737,104.737,104.732,104.732,104.732,102.864,102.864,102.864,102.864,102.864,102.881,102.881,102.881,102.985,102.985,102.985,102.985,102.985,102.985
1986-10-01,102.779,102.779,102.779,102.778,102.778,102.778,102.778,102.778,102.778,102.778,102.778,102.778,102.778,102.778,102.778,102.778,102.793,102.793,102.793,104.976,104.976,104.976,104.976,104.976,104.988,104.988,104.988,104.988,104.988,104.988,104.988,104.988,104.989,104.989,104.989,104.989,104.989,104.989,104.989,104.989,104.989,104.989,104.989,104.991,104.991,104.991,104.991,104.991,104.873,104.873,104.873,104.873,104.873,104.873,104.873,104.873,104.868,104.868,104.868,102.998,102.998,102.998,102.998,102.998,103.007,103.007,103.007,103.112,103.112,103.112,103.112,103.112,103.112
1987-01-01,103.286,103.286,103.286,103.285,103.285,103.285,103.285,103.285,103.285,103.285,103.285,103.285,103.285,103.285,103.285,103.285,103.3,103.3,103.3,105.494,105.494,105.494,105.494,105.494,105.507,105.507,105.507,105.507,105.507,105.507,105.507,105.507,105.507,105.507,105.507,105.507,105.507,105.507,105.507,105.507,105.507,105.507,105.507,105.509,105.509,105.509,105.509,105.509,105.391,105.391,105.391,105.391,105.391,105.391,105.391,105.391,105.385,105.385,105.385,103.506,103.506,103.506,103.506,103.506,103.562,103.562,103.562,103.667,103.667,103.667,103.667,103.667,103.668
1987-04-01,103.142,103.142,103.142,103.141,103.141,103.141,103.141,103.141,103.141,103.141,103.141,103.141,103.141,103.141,103.141,103.141,103.156,103.156,103.156,105.348,105.348,105.348,105.348,105.348,105.359,105.359,105.359,105.359,105.359,105.359,105.359,105.359,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.362,105.362,105.362,105.362,105.362,105.244,105.244,105.244,105.244,105.244,105.244,105.244,105.244,105.238,105.238,105.238,103.362,103.362,103.362,103.362,103.362,103.396,103.396,103.396,103.501,103.501,103.501,103.501,103.501,103.501
1987-07-01,103.098,103.098,103.098,103.097,103.097,103.097,103.097,103.097,103.097,103.097,103.097,103.097,103.097,103.097,103.097,103.097,103.112,103.112,103.112,105.302,105.302,105.302,105.302,105.302,105.314,105.314,105.314,105.314,105.314,105.314,105.314,105.314,105.315,105.315,105.315,105.315,105.315,105.315,105.315,105.315,105.315,105.315,105.315,105.317,105.317,105.317,105.317,105.317,105.199,105.199,105.199,105.199,105.199,105.199,105.199,105.199,105.194,105.194,105.194,103.318,103.318,103.318,103.318,103.318,103.343,103.343,103.343,103.448,103.448,103.448,103.448,103.448,103.448
1987-10-01,103.288,103.288,103.288,103.287,103.287,103.287,103.287,103.287,103.287,103.287,103.287,103.287,103.287,103.287,103.287,103.287,103.302,103.302,103.302,105.497,105.497,105.497,105.497,105.497,105.509,105.509,105.509,105.509,105.509,105.509,105.509,105.509,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.51,105.512,105.512,105.512,105.512,105.512,105.394,105.394,105.394,105.394,105.394,105.394,105.394,105.394,105.389,105.389,105.389,103.509,103.509,103.509,103.509,103.509,103.55,103.55,103.55,103.655,103.655,103.655,103.655,103.655,103.655
1988-01-01,102.67,102.67,102.67,102.669,102.669,102.669,102.669,102.669,102.669,102.669,102.669,102.669,102.669,102.669,102.669,102.669,102.683,102.683,102.683,104.865,104.865,104.865,104.865,104.865,104.876,104.876,104.876,104.876,104.876,104.876,104.876,104.876,104.877,104.877,104.877,104.877,104.877,104.877,104.877,104.877,104.877,104.877,104.877,104.879,104.879,104.879,104.879,104.879,104.762,104.762,104.762,104.762,104.762,104.762,104.762,104.762,104.756,104.756,104.756,102.888,102.888,102.888,102.888,102.888,102.938,102.938,102.938,103.042,103.042,103.042,103.042,103.042,103.043
1988-04-01,102.944,102.944,102.944,102.943,102.943,102.943,102.943,102.943,102.943,102.943,102.943,102.943,102.943,102.943,102.943,102.943,102.957,102.957,102.957,105.145,105.145,105.145,105.145,105.145,105.155,105.155,105.155,105.155,105.155,105.155,105.155,105.155,105.156,105.156,105.156,105.156,105.156,105.156,105.156,105.156,105.156,105.156,105.156,105.158,105.158,105.158,105.158,105.158,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.035,105.035,105.035,103.162,103.162,103.162,103.162,103.162,103.202,103.202,103.202,103.307,103.307,103.307,103.307,103.307,103.307
1988-07-01,102.776,102.776,102.776,102.775,102.775,102.775,102.775,102.775,102.775,102.775,102.775,102.775,102.775,102.775,102.775,102.775,102.79,102.79,102.79,104.973,104.973,104.973,104.973,104.973,104.986,104.986,104.986,104.986,104.986,104.986,104.986,104.986,104.986,104.986,104.986,104.986,104.986,104.986,104.986,104.986,104.986,104.986,104.986,104.989,104.989,104.989,104.989,104.989,104.871,104.871,104.871,104.871,104.871,104.871,104.871,104.871,104.866,104.866,104.866,102.996,102.996,102.996,102.996,102.996,103.014,103.014,103.014,103.119,103.119,103.119,103.119,103.119,103.119
1988-10-01,103.156,103.156,103.156,103.155,103.155,103.155,103.155,103.155,103.155,103.155,103.155,103.155,103.155,103.155,103.155,103.155,103.17,103.17,103.17,105.361,105.361,105.361,105.361,105.361,105.373,105.373,105.373,105.373,105.373,105.373,105.373,105.373,105.373,105.373,105.373,105.373,105.373,105.373,105.373,105.373,105.373,105.373,105.373,105.376,105.376,105.376,105.376,105.376,105.258,105.258,105.258,105.258,105.258,105.258,105.258,105.258,105.252,105.252,105.252,103.375,103.375,103.375,103.375,103.375,103.416,103.416,103.416,103.52,103.52,103.52,103.52,103.52,103.521
1989-01-01,103.325,103.325,103.325,103.324,103.324,103.324,103.324,103.324,103.324,103.324,103.324,103.324,103.324,103.324,103.324,103.324,103.339,103.339,103.339,105.534,105.534,105.534,105.534,105.534,105.545,105.545,105.545,105.545,105.545,105.545,105.545,105.545,105.546,105.546,105.546,105.546,105.546,105.546,105.546,105.546,105.546,105.546,105.546,105.548,105.548,105.548,105.548,105.548,105.418,105.418,105.418,105.418,105.418,105.418,105.418,105.418,105.413,105.413,105.413,103.533,103.533,103.533,103.533,103.533,103.594,103.594,103.594,103.699,103.699,103.699,103.699,103.699,103.699
1989-04-01,103.429,103.429,103.429,103.428,103.428,103.428,103.428,103.428,103.428,103.428,103.428,103.428,103.428,103.428,103.428,103.428,103.443,103.443,103.443,105.64,105.64,105.64,105.64,105.64,105.651,105.651,105.651,105.651,105.651,105.651,105.651,105.651,105.652,105.652,105.652,105.652,105.652,105.652,105.652,105.652,105.652,105.652,105.652,105.654,105.654,105.654,105.654,105.654,105.526,105.526,105.526,105.526,105.526,105.526,105.526,105.526,105.521,105.521,105.521,103.639,103.639,103.639,103.639,103.639,103.675,103.675,103.675,103.78,103.78,103.78,103.78,103.78,103.781
1989-07-01,103.597,103.597,103.597,103.596,103.596,103.596,103.596,103.596,103.596,103.596,103.596,103.596,103.596,103.596,103.596,103.596,103.611,103.611,103.611,105.812,105.812,105.812,105.812,105.812,105.824,105.824,105.824,105.824,105.824,105.824,105.824,105.824,105.825,105.825,105.825,105.825,105.825,105.825,105.825,105.825,105.825,105.825,105.825,105.827,105.827,105.827,105.827,105.827,105.711,105.711,105.711,105.711,105.711,105.711,105.711,105.711,105.706,105.706,105.706,103.821,103.821,103.821,103.821,103.821,103.837,103.837,103.837,103.942,103.942,103.942,103.942,103.942,103.943
1989-10-01,103.202,103.202,103.202,103.202,103.202,103.202,103.202,103.202,103.202,103.202,103.202,103.202,103.202,103.202,103.202,103.202,103.216,103.216,103.216,105.409,105.409,105.409,105.409,105.409,105.42,105.42,105.42,105.42,105.42,105.42,105.42,105.42,105.421,105.421,105.421,105.421,105.421,105.421,105.421,105.421,105.421,105.421,105.421,105.423,105.423,105.423,105.423,105.423,105.328,105.328,105.328,105.328,105.328,105.328,105.328,105.328,105.323,105.323,105.323,103.445,103.445,103.445,103.445,103.445,103.434,103.434,103.434,103.538,103.538,103.538,103.538,103.538,103.539
1990-01-01,102.875,102.875,102.875,102.874,102.874,102.874,102.874,102.874,102.874,102.874,102.874,102.874,102.874,102.874,102.874,102.874,102.899,102.899,102.899,105.085,105.085,105.085,105.085,105.085,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.099,105.099,105.099,105.099,105.099,105.099,105.099,105.099,105.094,105.094,105.094,105.096,105.096,105.096,105.096,105.096,105.023,105.024,105.024,105.024,105.024,105.024,105.024,105.024,105.017,105.017,105.017,103.145,103.145,103.145,103.145,103.145,103.164,103.164,103.164,103.268,103.268,103.268,103.268,103.268,103.265
1990-04-01,102.324,102.324,102.324,102.323,102.323,102.323,102.323,102.323,102.323,102.323,102.323,102.323,102.323,102.323,102.323,102.323,102.311,102.311,102.311,104.484,104.484,104.484,104.484,104.484,104.492,104.492,104.492,104.492,104.492,104.492,104.492,104.492,104.493,104.493,104.493,104.493,104.493,104.493,104.493,104.493,104.49,104.49,104.49,104.492,104.492,104.492,104.492,104.492,104.567,104.567,104.567,104.567,104.567,104.567,104.567,104.567,104.562,104.562,104.562,102.697,102.697,102.697,102.697,102.697,102.691,102.691,102.691,102.795,102.795,102.795,102.795,102.795,102.796
1990-07-01,101.895,101.895,101.895,101.894,101.894,101.894,101.894,101.894,101.894,101.894,101.894,101.894,101.894,101.894,101.894,101.894,101.918,101.918,101.918,104.083,104.083,104.083,104.083,104.083,104.089,104.089,104.089,104.089,104.089,104.089,104.089,104.089,104.089,104.089,104.089,104.089,104.089,104.089,104.089,104.089,104.095,104.095,104.095,104.097,104.097,104.097,104.097,104.097,104.286,104.287,104.287,104.287,104.287,104.287,104.287,104.287,104.28,104.28,104.28,102.42,102.42,102.42,102.42,102.42,102.408,102.408,102.408,102.511,102.511,102.511,102.511,102.511,102.511
1990-10-01,101.821,101.821,101.821,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.82,101.826,101.826,101.826,103.99,103.99,103.99,103.99,103.99,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.002,104.002,104.002,104.002,104.002,104.002,104.002,104.002,104.002,104.002,104.002,104.004,104.004,104.004,104.004,104.004,104.263,104.265,104.265,104.265,104.265,104.265,104.265,104.265,104.255,104.255,104.255,102.396,102.396,102.396,102.396,102.396,102.391,102.391,102.391,102.495,102.495,102.495,102.495,102.495,102.505
1991-01-01,101.478,101.478,101.478,101.478,101.478,101.478,101.478,101.478,101.478,101.478,101.478,101.478,101.478,101.478,101.478,101.478,101.495,101.495,101.495,103.651,103.651,103.651,103.651,103.651,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.662,103.662,103.662,103.662,103.662,103.662,103.662,103.662,103.658,103.658,103.658,103.661,103.661,103.661,103.661,103.661,103.967,103.969,103.969,103.969,103.969,103.969,103.969,103.969,103.964,103.964,103.964,102.11,102.11,102.11,102.11,102.11,102.13,102.13,102.13,102.234,102.234,102.234,102.234,102.234,102.228
1991-04-01,101.321,101.321,101.321,101.321,101.321,101.321,101.321,101.321,101.321,101.321,101.321,101.321,101.321,101.321,101.321,101.321,101.339,101.339,101.339,103.492,103.492,103.492,103.492,103.492,103.502,103.502,103.502,103.502,103.502,103.502,103.502,103.502,103.502,103.502,103.502,103.502,103.502,103.502,103.502,103.502,103.508,103.508,103.508,103.51,103.51,103.51,103.51,103.51,103.826,103.828,103.828,103.828,103.828,103.828,103.828,103.828,103.818,103.818,103.818,101.967,101.967,101.967,101.967,101.967,101.964,101.964,101.964,102.067,102.067,102.067,102.067,102.067,102.072
1991-07-01,101.462,101.462,101.462,101.461,101.461,101.461,101.461,101.461,101.461,101.461,101.461,101.461,101.461,101.461,101.461,101.461,101.48,101.48,101.48,103.637,103.637,103.637,103.637,103.637,103.645,103.645,103.645,103.645,103.645,103.645,103.645,103.645,103.647,103.647,103.647,103.647,103.647,103.647,103.647,103.647,103.651,103.651,103.651,103.653,103.653,103.653,103.653,103.653,103.958,103.96,103.96,103.96,103.96,103.96,103.96,103.96,103.953,103.953,103.953,102.1,102.1,102.1,102.1,102.1,102.107,102.107,102.107,102.21,102.21,102.21,102.21,102.21,102.209
1991-10-01,101.474,101.474,101.474,101.473,101.473,101.473,101.473,101.473,101.473,101.473,101.473,101.473,101.473,101.473,101.473,101.473,101.487,101.487,101.487,103.644,103.644,103.644,103.644,103.644,103.656,103.656,103.656,103.656,103.656,103.656,103.656,103.656,103.656,103.656,103.656,103.656,103.656,103.656,103.656,103.656,103.656,103.656,103.656,103.658,103.658,103.658,103.658,103.658,103.922,103.924,103.924,103.924,103.924,103.924,103.924,103.924,103.915,103.915,103.915,102.062,102.062,102.062,102.062,102.062,102.063,102.063,102.063,102.167,102.167,102.167,102.167,102.167,102.17
1992-01-01,101.521,101.521,101.521,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.489,101.489,101.489,103.645,103.645,103.645,103.645,103.645,103.658,103.658,103.658,103.658,103.658,103.658,103.658,103.658,103.661,103.661,103.661,103.661,103.661,103.661,103.661,103.661,103.661,103.661,103.661,103.663,103.663,103.663,103.663,103.663,103.858,103.86,103.86,103.86,103.86,103.86,103.86,103.86,103.854,103.854,103.854,102.002,102.002,102.002,102.002,102.002,101.998,101.998,101.998,102.101,102.101,102.101,102.101,102.101,102.089
1992-04-01,101.791,101.791,101.791,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.787,101.787,101.787,103.95,103.95,103.95,103.95,103.95,103.966,103.966,103.966,103.966,103.966,103.966,103.966,103.966,103.968,103.968,103.968,103.968,103.968,103.968,103.968,103.968,103.957,103.957,103.957,103.959,103.959,103.959,103.959,103.959,104.107,104.109,104.109,104.109,104.109,104.109,104.109,104.109,104.104,104.104,104.104,102.248,102.248,102.248,102.248,102.248,102.252,102.252,102.252,102.356,102.356,102.356,102.356,102.356,102.345
1992-07-01,101.748,101.748,101.748,101.747,101.747,101.747,101.747,101.747,101.747,101.747,101.747,101.747,101.747,101.747,101.747,101.747,101.752,101.752,101.752,103.915,103.915,103.915,103.915,103.915,103.929,103.929,103.929,103.929,103.929,103.929,103.929,103.929,103.932,103.932,103.932,103.932,103.932,103.932,103.932,103.932,103.932,103.932,103.932,103.934,103.934,103.934,103.934,103.934,104.041,104.043,104.043,104.043,104.043,104.043,104.043,104.043,104.038,104.038,104.038,102.183,102.183,102.183,102.183,102.183,102.173,102.173,102.173,102.277,102.277,102.277,102.277,102.277,102.276
1992-10-01,101.954,101.954,101.954,101.953,101.953,101.953,101.953,101.953,101.953,101.953,101.953,101.953,101.953,101.953,101.953,101.953,101.961,101.961,101.961,104.128,104.128,104.128,104.128,104.128,104.137,104.137,104.137,104.137,104.137,104.137,104.137,104.137,104.136,104.136,104.136,104.136,104.136,104.136,104.136,104.136,104.134,104.134,104.134,104.136,104.136,104.136,104.136,104.136,104.217,104.219,104.219,104.219,104.219,104.219,104.219,104.219,104.213,104.213,104.213,102.354,102.354,102.354,102.354,102.354,102.34,102.34,102.34,102.443,102.443,102.443,102.443,102.443,102.44
