observation_date,DDURRD3Q086SBEA_20130228,DDURRD3Q086SBEA_20130426,DDURRD3Q086SBEA_20130731,DDURRD3Q086SBEA_20140110,DDURRD3Q086SBEA_20140130,DDURRD3Q086SBEA_20140228,DDURRD3Q086SBEA_20140430,DDURRD3Q086SBEA_20140529,DDURRD3Q086SBEA_20140625,DDURRD3Q086SBEA_20140730,DDURRD3Q086SBEA_20140828,DDURRD3Q086SBEA_20140926,DDURRD3Q086SBEA_20141030,DDURRD3Q086SBEA_20141125,DDURRD3Q086SBEA_20141223,DDURRD3Q086SBEA_20150130,DDURRD3Q086SBEA_20150227,DDURRD3Q086SBEA_20150327,DDURRD3Q086SBEA_20150429,DDURRD3Q086SBEA_20150529,DDURRD3Q086SBEA_20150624,DDURRD3Q086SBEA_20150730,DDURRD3Q086SBEA_20150827,DDURRD3Q086SBEA_20150925,DDURRD3Q086SBEA_20151029,DDURRD3Q086SBEA_20151124,DDURRD3Q086SBEA_20151222,DDURRD3Q086SBEA_20160129,DDURRD3Q086SBEA_20160226,DDURRD3Q086SBEA_20160325,DDURRD3Q086SBEA_20160428,DDURRD3Q086SBEA_20160527,DDURRD3Q086SBEA_20160628,DDURRD3Q086SBEA_20160729,DDURRD3Q086SBEA_20160826,DDURRD3Q086SBEA_20160929,DDURRD3Q086SBEA_20161028,DDURRD3Q086SBEA_20161129,DDURRD3Q086SBEA_20161222,DDURRD3Q086SBEA_20170127,DDURRD3Q086SBEA_20170228,DDURRD3Q086SBEA_20170330,DDURRD3Q086SBEA_20170428,DDURRD3Q086SBEA_20170526,DDURRD3Q086SBEA_20170629,DDURRD3Q086SBEA_20170728,DDURRD3Q086SBEA_20170830,DDURRD3Q086SBEA_20170928,DDURRD3Q086SBEA_20171027,DDURRD3Q086SBEA_20171129,DDURRD3Q086SBEA_20171221,DDURRD3Q086SBEA_20180126,DDURRD3Q086SBEA_20180228,DDURRD3Q086SBEA_20180328,DDURRD3Q086SBEA_20180427,DDURRD3Q086SBEA_20180530,DDURRD3Q086SBEA_20180628,DDURRD3Q086SBEA_20180727,DDURRD3Q086SBEA_20180829,DDURRD3Q086SBEA_20180927,DDURRD3Q086SBEA_20181026,DDURRD3Q086SBEA_20181128,DDURRD3Q086SBEA_20181221,DDURRD3Q086SBEA_20190228,DDURRD3Q086SBEA_20190328,DDURRD3Q086SBEA_20190426,DDURRD3Q086SBEA_20190530,DDURRD3Q086SBEA_20190627,DDURRD3Q086SBEA_20190726,DDURRD3Q086SBEA_20190829,DDURRD3Q086SBEA_20190926,DDURRD3Q086SBEA_20191030,DDURRD3Q086SBEA_20191127,DDURRD3Q086SBEA_20200130,DDURRD3Q086SBEA_20200227,DDURRD3Q086SBEA_20200326,DDURRD3Q086SBEA_20200429,DDURRD3Q086SBEA_20200528,DDURRD3Q086SBEA_20200625,DDURRD3Q086SBEA_20200730
1998-07-01,116.778,116.778,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,125.479,131.086,131.086,131.086,131.086,131.086,131.086,131.086,131.086,131.086,131.086,131.086,131.086,131.086,131.086,131.086,131.086,131.086,131.086,131.086,131.086,131.086,131.086,131.086
1998-10-01,115.901,115.901,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,124.54,130.105,130.105,130.105,130.105,130.105,130.105,130.105,130.105,130.105,130.105,130.105,130.105,130.105,130.105,130.105,130.105,130.105,130.105,130.105,130.105,130.105,130.105,130.105
1999-01-01,114.911,114.911,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,123.481,128.999,128.999,128.999,128.999,128.999,128.999,128.999,128.999,128.999,128.999,128.999,128.999,128.999,128.999,128.999,128.999,128.999,128.999,128.999,128.999,128.999,128.999,128.999
1999-04-01,114.325,114.325,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,122.856,128.346,128.346,128.346,128.346,128.346,128.346,128.346,128.346,128.346,128.346,128.346,128.346,128.346,128.346,128.346,128.346,128.346,128.346,128.346,128.346,128.346,128.346,128.346
1999-07-01,113.78,113.78,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,122.28,127.744,127.744,127.744,127.744,127.744,127.744,127.744,127.744,127.744,127.744,127.744,127.744,127.744,127.744,127.744,127.744,127.744,127.744,127.744,127.744,127.744,127.744,127.744
1999-10-01,113.085,113.085,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,121.545,126.977,126.977,126.977,126.977,126.977,126.977,126.977,126.977,126.977,126.977,126.977,126.977,126.977,126.977,126.977,126.977,126.977,126.977,126.977,126.977,126.977,126.977,126.977
2000-01-01,112.544,112.544,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,120.973,126.379,126.379,126.379,126.379,126.379,126.379,126.379,126.379,126.379,126.379,126.379,126.379,126.379,126.379,126.379,126.379,126.379,126.379,126.379,126.379,126.379,126.379,126.379
2000-04-01,112.307,112.307,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,120.715,126.11,126.11,126.11,126.11,126.11,126.11,126.11,126.11,126.11,126.11,126.11,126.11,126.11,126.11,126.11,126.11,126.11,126.11,126.11,126.11,126.11,126.11,126.11
2000-07-01,111.622,111.622,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,119.979,125.341,125.341,125.341,125.341,125.341,125.341,125.341,125.341,125.341,125.341,125.341,125.341,125.341,125.341,125.341,125.341,125.341,125.341,125.341,125.341,125.341,125.341,125.341
2000-10-01,111.348,111.348,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,119.699,125.048,125.048,125.048,125.048,125.048,125.048,125.048,125.048,125.048,125.048,125.048,125.048,125.048,125.048,125.048,125.048,125.048,125.048,125.048,125.048,125.048,125.048,125.048
2001-01-01,110.851,110.851,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,119.175,124.501,124.501,124.501,124.501,124.501,124.501,124.501,124.501,124.501,124.501,124.501,124.501,124.501,124.501,124.501,124.501,124.501,124.501,124.501,124.501,124.501,124.501,124.501
2001-04-01,110.068,110.068,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,118.335,123.623,123.623,123.623,123.623,123.623,123.623,123.623,123.623,123.623,123.623,123.623,123.623,123.623,123.623,123.623,123.623,123.623,123.623,123.623,123.623,123.623,123.623,123.623
2001-07-01,109.335,109.335,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,117.553,122.806,122.806,122.806,122.806,122.806,122.806,122.806,122.806,122.806,122.806,122.806,122.806,122.806,122.806,122.806,122.806,122.806,122.806,122.806,122.806,122.806,122.806,122.806
2001-10-01,108.775,108.775,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,116.966,122.192,122.192,122.192,122.192,122.192,122.192,122.192,122.192,122.192,122.192,122.192,122.192,122.192,122.192,122.192,122.192,122.192,122.192,122.192,122.192,122.192,122.192,122.192
2002-01-01,107.793,107.793,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,115.931,121.106,121.106,121.106,121.106,121.106,121.106,121.106,121.106,121.106,121.106,121.106,121.106,121.106,121.106,121.106,121.106,121.106,121.106,121.106,121.106,121.106,121.106,121.106
2002-04-01,107.23,107.23,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,115.36,120.492,120.492,120.492,120.492,120.492,120.492,120.492,120.492,120.492,120.492,120.492,120.492,120.492,120.492,120.492,120.492,120.492,120.492,120.492,120.492,120.492,120.492,120.492
2002-07-01,106.707,106.707,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,114.805,119.896,119.896,119.896,119.896,119.896,119.896,119.896,119.896,119.896,119.896,119.896,119.896,119.896,119.896,119.896,119.896,119.896,119.896,119.896,119.896,119.896,119.896,119.896
2002-10-01,105.98,105.98,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,114.07,119.113,119.113,119.113,119.113,119.113,119.113,119.113,119.113,119.113,119.113,119.113,119.113,119.113,119.113,119.113,119.113,119.113,119.113,119.113,119.113,119.113,119.113,119.113
2003-01-01,104.715,104.715,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,112.644,117.607,117.607,117.607,117.607,117.607,117.607,117.607,117.607,117.607,117.607,117.607,117.607,117.607,117.607,117.607,117.607,117.607,117.607,117.607,117.607,117.607,117.607,117.607
2003-04-01,103.631,103.631,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,111.442,116.34,116.34,116.34,116.34,116.34,116.34,116.34,116.34,116.34,116.34,116.34,116.34,116.34,116.34,116.34,116.34,116.34,116.34,116.34,116.34,116.34,116.34,116.34
2003-07-01,102.6,102.6,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,110.328,115.164,115.164,115.164,115.164,115.164,115.164,115.164,115.164,115.164,115.164,115.164,115.164,115.164,115.164,115.164,115.164,115.164,115.164,115.164,115.164,115.164,115.164,115.164
2003-10-01,101.665,101.665,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,109.321,114.101,114.101,114.101,114.101,114.101,114.101,114.101,114.101,114.101,114.101,114.101,114.101,114.101,114.101,114.101,114.101,114.101,114.101,114.101,114.101,114.101,114.101,114.101
2004-01-01,101.592,101.592,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,109.212,113.98,113.98,113.98,113.98,113.98,113.98,113.98,113.98,113.98,113.98,113.98,113.98,113.98,113.98,113.98,113.98,113.98,113.98,113.98,113.98,113.98,113.98,113.98
2004-04-01,101.478,101.478,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,109.111,113.869,113.869,113.869,113.869,113.869,113.869,113.869,113.869,113.869,113.869,113.869,113.869,113.869,113.869,113.869,113.869,113.869,113.869,113.869,113.869,113.869,113.869,113.869
2004-07-01,100.716,100.716,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,108.279,112.991,112.991,112.991,112.991,112.991,112.991,112.991,112.991,112.991,112.991,112.991,112.991,112.991,112.991,112.991,112.991,112.991,112.991,112.991,112.991,112.991,112.991,112.991
2004-10-01,100.736,100.736,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,108.429,113.143,113.143,113.143,113.143,113.143,113.143,113.143,113.143,113.143,113.143,113.143,113.143,113.143,113.143,113.143,113.143,113.143,113.143,113.143,113.143,113.143,113.143,113.143
2005-01-01,100.595,100.595,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,108.211,112.903,112.903,112.903,112.903,112.903,112.903,112.903,112.903,112.903,112.903,112.903,112.903,112.903,112.903,112.903,112.903,112.903,112.903,112.903,112.903,112.903,112.903,112.903
2005-04-01,100.367,100.367,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,108.076,112.745,112.745,112.745,112.745,112.745,112.745,112.745,112.745,112.745,112.745,112.745,112.745,112.745,112.745,112.745,112.745,112.745,112.745,112.745,112.745,112.745,112.745,112.745
2005-07-01,99.62,99.62,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,107.315,111.933,111.933,111.933,111.933,111.933,111.933,111.933,111.933,111.933,111.933,111.933,111.933,111.933,111.933,111.933,111.933,111.933,111.933,111.933,111.933,111.933,111.933,111.933
2005-10-01,99.434,99.434,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,107.082,111.673,111.673,111.673,111.673,111.673,111.673,111.673,111.673,111.673,111.673,111.673,111.673,111.673,111.673,111.673,111.673,111.673,111.673,111.673,111.673,111.673,111.673,111.673
2006-01-01,99.108,99.108,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,106.657,111.203,111.203,111.203,111.203,111.203,111.203,111.203,111.203,111.203,111.203,111.203,111.203,111.203,111.203,111.203,111.203,111.203,111.203,111.203,111.203,111.203,111.203,111.203
2006-04-01,98.625,98.625,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,110.687,110.687,110.687,110.687,110.687,110.687,110.687,110.687,110.687,110.687,110.687,110.687,110.687,110.687,110.687,110.687,110.687,110.687,110.687,110.687,110.687,110.687,110.687
2006-07-01,98.129,98.129,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,105.743,110.195,110.195,110.195,110.195,110.195,110.195,110.195,110.195,110.195,110.195,110.195,110.195,110.195,110.195,110.195,110.195,110.195,110.195,110.195,110.195,110.195,110.195,110.195
2006-10-01,97.608,97.608,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,105.096,109.495,109.495,109.495,109.495,109.495,109.495,109.495,109.495,109.495,109.495,109.495,109.495,109.495,109.495,109.495,109.495,109.495,109.495,109.495,109.495,109.495,109.495,109.495
2007-01-01,97.147,97.147,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,104.573,108.929,108.929,108.929,108.929,108.929,108.929,108.929,108.929,108.929,108.929,108.929,108.929,108.929,108.929,108.929,108.929,108.929,108.929,108.929,108.929,108.929,108.929,108.929
2007-04-01,96.735,96.735,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,104.102,108.408,108.408,108.408,108.408,108.408,108.408,108.408,108.408,108.408,108.408,108.408,108.408,108.408,108.408,108.408,108.408,108.408,108.408,108.408,108.408,108.408,108.408,108.408
2007-07-01,96.115,96.115,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,103.414,107.654,107.654,107.654,107.654,107.654,107.654,107.654,107.654,107.654,107.654,107.654,107.654,107.654,107.654,107.654,107.654,107.654,107.654,107.654,107.654,107.654,107.654,107.654
2007-10-01,95.75,95.75,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,102.994,107.19,107.19,107.19,107.19,107.19,107.19,107.19,107.19,107.19,107.19,107.19,107.19,107.19,107.19,107.19,107.19,107.19,107.19,107.19,107.19,107.19,107.19,107.19
