observation_date,HOANBS_19990805,HOANBS_19991112,HOANBS_20000208,HOANBS_20000504,HOANBS_20000808,HOANBS_20000906,HOANBS_20001102,HOANBS_20010207,HOANBS_20010306,HOANBS_20010508,HOANBS_20010605,HOANBS_20010807,HOANBS_20010905,HOANBS_20011107,HOANBS_20011206,HOANBS_20020206,HOANBS_20020507,HOANBS_20020531,HOANBS_20020809,HOANBS_20021107,HOANBS_20030206,HOANBS_20030501,HOANBS_20030807,HOANBS_20031106,HOANBS_20031203,HOANBS_20040205,HOANBS_20040304,HOANBS_20040506,HOANBS_20040603,HOANBS_20040810,HOANBS_20041104,HOANBS_20050203,HOANBS_20050303,HOANBS_20050505,HOANBS_20050602,HOANBS_20050809,HOANBS_20050907,HOANBS_20051103,HOANBS_20051206,HOANBS_20060202,HOANBS_20060307,HOANBS_20060504,HOANBS_20060601,HOANBS_20060808,HOANBS_20060906,HOANBS_20061102,HOANBS_20061205,HOANBS_20070207,HOANBS_20070306,HOANBS_20070503,HOANBS_20070606,HOANBS_20070807,HOANBS_20070906,HOANBS_20071107,HOANBS_20071205,HOANBS_20080206,HOANBS_20080305,HOANBS_20080507,HOANBS_20080604,HOANBS_20080808,HOANBS_20080904,HOANBS_20081106,HOANBS_20081203,HOANBS_20090205,HOANBS_20090305,HOANBS_20090507,HOANBS_20090604,HOANBS_20090811,HOANBS_20090902,HOANBS_20091105,HOANBS_20091203,HOANBS_20100204,HOANBS_20100304,HOANBS_20100506,HOANBS_20100603,HOANBS_20100810,HOANBS_20100902,HOANBS_20101104,HOANBS_20101201,HOANBS_20110203,HOANBS_20110303,HOANBS_20110505,HOANBS_20110602,HOANBS_20110809,HOANBS_20110901,HOANBS_20111103,HOANBS_20111130,HOANBS_20120202,HOANBS_20120307,HOANBS_20120503,HOANBS_20120606,HOANBS_20120808,HOANBS_20120905,HOANBS_20121101,HOANBS_20121205,HOANBS_20130207,HOANBS_20130307,HOANBS_20130502,HOANBS_20130605,HOANBS_20130816,HOANBS_20130905,HOANBS_20131114,HOANBS_20131216,HOANBS_20140206,HOANBS_20140306,HOANBS_20140507,HOANBS_20140604,HOANBS_20140808,HOANBS_20140904,HOANBS_20141106,HOANBS_20141203,HOANBS_20150205,HOANBS_20150305,HOANBS_20150506,HOANBS_20150604,HOANBS_20150811,HOANBS_20150902,HOANBS_20151105,HOANBS_20151202,HOANBS_20160204,HOANBS_20160303,HOANBS_20160504,HOANBS_20160607,HOANBS_20160809,HOANBS_20160901,HOANBS_20161103,HOANBS_20161206,HOANBS_20170202,HOANBS_20170308,HOANBS_20170504,HOANBS_20170605,HOANBS_20170809,HOANBS_20170907,HOANBS_20171102,HOANBS_20171206,HOANBS_20180201,HOANBS_20180307,HOANBS_20180503,HOANBS_20180606,HOANBS_20180815,HOANBS_20180906,HOANBS_20181101,HOANBS_20181206,HOANBS_20190206,HOANBS_20190307,HOANBS_20190502,HOANBS_20190606,HOANBS_20190815,HOANBS_20190905,HOANBS_20191106,HOANBS_20191210,HOANBS_20200206,HOANBS_20200305,HOANBS_20200507,HOANBS_20200604,HOANBS_20200814
1977-01-01,77.4,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.8,77.8,77.8,78.0,78.0,78.0,78.0,77.8,77.8,77.8,77.8,77.8,77.8,77.8,77.8,77.8,77.782,77.782,77.778,77.778,77.778,77.778,77.778,77.778,77.778,77.778,77.778,77.778,77.778,77.778,77.778,77.778,77.778,77.778,77.777,77.777,77.777,77.777,77.777,77.777,77.777,77.777,77.777,77.777,77.777,77.777,77.777,77.777,77.777,77.777,77.777,77.777,77.777,65.323,65.323,65.323,65.323,65.323,65.323,65.323,65.323,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.303,65.303,65.303,69.617,69.617,69.617,69.617,69.617,69.539,69.539,69.539,69.539,69.539,69.539,69.539,69.539,69.539,69.539,69.539,69.539,69.539,69.539,69.539,69.539,69.521,69.521,69.521,69.474,69.474,69.474,69.474,69.474,69.397,69.397,69.397,69.397,69.397,69.397,69.397,69.397,69.392,69.392,69.392,66.604,66.604,66.604,66.604,66.604,66.643,66.643,66.643,66.711,66.711,66.711,66.711,66.711,66.721,66.721,66.721,66.721
1977-04-01,78.9,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.3,79.3,79.3,79.5,79.5,79.5,79.5,79.3,79.3,79.3,79.3,79.3,79.3,79.3,79.3,79.3,79.269,79.269,79.262,79.262,79.262,79.262,79.262,79.262,79.262,79.262,79.262,79.262,79.262,79.262,79.262,79.262,79.262,79.262,79.261,79.261,79.261,79.261,79.261,79.261,79.261,79.261,79.261,79.261,79.261,79.261,79.261,79.261,79.261,79.261,79.261,79.261,79.261,66.569,66.569,66.569,66.569,66.569,66.569,66.569,66.569,66.566,66.566,66.566,66.566,66.566,66.566,66.566,66.566,66.566,66.566,66.566,66.566,66.566,66.549,66.549,66.549,70.945,70.945,70.945,70.945,70.945,70.865,70.865,70.865,70.865,70.865,70.865,70.865,70.865,70.866,70.866,70.866,70.866,70.866,70.866,70.866,70.866,70.847,70.847,70.847,70.8,70.8,70.8,70.8,70.8,70.72,70.72,70.72,70.72,70.72,70.72,70.72,70.72,70.716,70.716,70.716,67.874,67.874,67.874,67.874,67.874,67.916,67.916,67.916,67.985,67.985,67.985,67.985,67.985,67.996,67.996,67.996,67.996
1977-07-01,79.8,79.8,79.8,79.8,79.8,79.8,79.8,79.8,79.8,79.8,79.8,79.8,79.8,79.8,79.8,79.8,79.8,79.8,79.8,79.8,79.8,79.8,80.1,80.1,80.1,80.4,80.4,80.4,80.4,80.2,80.2,80.2,80.2,80.2,80.1,80.1,80.1,80.1,80.115,80.115,80.11,80.11,80.11,80.11,80.11,80.11,80.11,80.11,80.11,80.11,80.11,80.11,80.11,80.11,80.11,80.11,80.109,80.109,80.109,80.109,80.109,80.109,80.109,80.109,80.109,80.109,80.109,80.109,80.109,80.109,80.109,80.109,80.109,80.109,80.109,67.282,67.282,67.282,67.282,67.282,67.282,67.282,67.282,67.278,67.278,67.278,67.278,67.278,67.278,67.278,67.278,67.278,67.278,67.278,67.278,67.278,67.261,67.261,67.261,71.705,71.705,71.705,71.705,71.705,71.624,71.624,71.624,71.624,71.624,71.624,71.624,71.624,71.624,71.624,71.624,71.624,71.624,71.624,71.624,71.624,71.605,71.605,71.605,71.557,71.557,71.557,71.557,71.557,71.477,71.477,71.477,71.477,71.477,71.477,71.477,71.477,71.473,71.473,71.473,68.601,68.601,68.601,68.601,68.601,68.644,68.644,68.644,68.713,68.713,68.713,68.713,68.713,68.724,68.724,68.724,68.724
1977-10-01,80.4,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.5,80.9,80.9,80.9,81.2,81.2,81.2,81.2,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.9,80.893,80.893,80.893,80.893,80.893,80.893,80.893,80.893,80.893,80.893,80.893,80.893,80.893,80.893,80.893,80.893,80.892,80.892,80.892,80.892,80.892,80.892,80.892,80.892,80.892,80.892,80.892,80.892,80.892,80.892,80.892,80.892,80.892,80.892,80.892,67.939,67.939,67.939,67.939,67.939,67.939,67.939,67.939,67.936,67.936,67.936,67.936,67.936,67.936,67.936,67.936,67.936,67.936,67.936,67.936,67.936,67.918,67.918,67.918,72.405,72.405,72.405,72.405,72.405,72.324,72.324,72.324,72.324,72.324,72.324,72.324,72.324,72.324,72.324,72.324,72.324,72.324,72.324,72.324,72.324,72.305,72.305,72.305,72.257,72.257,72.257,72.257,72.257,72.176,72.176,72.176,72.176,72.176,72.176,72.176,72.176,72.171,72.171,72.171,69.271,69.271,69.271,69.271,69.271,69.317,69.317,69.317,69.387,69.387,69.387,69.387,69.387,69.399,69.399,69.399,69.399
1978-01-01,80.9,80.9,80.9,80.9,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.2,81.2,81.2,81.5,81.5,81.5,81.5,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.276,81.276,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.265,81.265,81.265,81.265,81.265,81.265,81.265,81.265,81.265,81.265,81.265,81.265,81.265,81.265,81.265,81.265,81.265,81.265,81.265,68.253,68.253,68.253,68.253,68.253,68.253,68.253,68.253,68.249,68.249,68.249,68.249,68.249,68.249,68.249,68.249,68.249,68.249,68.249,68.249,68.249,68.232,68.232,68.232,72.739,72.739,72.739,72.739,72.739,72.657,72.657,72.657,72.657,72.657,72.657,72.657,72.657,72.658,72.658,72.658,72.658,72.658,72.658,72.658,72.658,72.638,72.638,72.638,72.598,72.598,72.598,72.598,72.598,72.517,72.517,72.517,72.517,72.517,72.517,72.517,72.517,72.512,72.512,72.512,69.598,69.598,69.598,69.598,69.598,69.641,69.641,69.641,69.711,69.711,69.711,69.711,69.711,69.722,69.722,69.722,69.722
1978-04-01,83.2,83.3,83.3,83.3,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.6,83.6,83.6,83.9,83.9,83.9,83.9,83.7,83.7,83.7,83.7,83.7,83.6,83.6,83.6,83.6,83.649,83.649,83.643,83.643,83.643,83.643,83.643,83.643,83.643,83.643,83.643,83.643,83.643,83.643,83.643,83.643,83.643,83.643,83.642,83.642,83.642,83.642,83.642,83.642,83.642,83.642,83.642,83.642,83.642,83.642,83.642,83.642,83.642,83.642,83.642,83.642,83.642,70.249,70.249,70.249,70.249,70.249,70.249,70.249,70.249,70.245,70.245,70.245,70.245,70.245,70.245,70.245,70.245,70.245,70.245,70.245,70.245,70.245,70.227,70.227,70.227,74.867,74.867,74.867,74.867,74.867,74.782,74.782,74.782,74.782,74.782,74.782,74.782,74.782,74.783,74.783,74.783,74.783,74.783,74.783,74.783,74.783,74.763,74.763,74.763,74.714,74.714,74.714,74.714,74.714,74.63,74.63,74.63,74.63,74.63,74.63,74.63,74.63,74.625,74.625,74.625,71.627,71.627,71.627,71.627,71.627,71.671,71.671,71.671,71.744,71.744,71.744,71.744,71.744,71.755,71.755,71.755,71.755
1978-07-01,83.7,83.8,83.8,83.8,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,84.3,84.3,84.3,84.6,84.6,84.6,84.6,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.354,84.354,84.347,84.347,84.347,84.347,84.347,84.347,84.347,84.347,84.347,84.347,84.347,84.347,84.347,84.347,84.347,84.347,84.346,84.346,84.346,84.346,84.346,84.346,84.346,84.346,84.346,84.346,84.346,84.346,84.346,84.346,84.346,84.346,84.346,84.346,84.346,70.84,70.84,70.84,70.84,70.84,70.84,70.84,70.84,70.837,70.837,70.837,70.837,70.837,70.837,70.837,70.837,70.837,70.837,70.837,70.837,70.837,70.818,70.818,70.818,75.497,75.497,75.497,75.497,75.497,75.412,75.412,75.412,75.412,75.412,75.412,75.412,75.412,75.412,75.412,75.412,75.412,75.412,75.412,75.412,75.412,75.392,75.392,75.392,75.338,75.338,75.338,75.338,75.338,75.254,75.254,75.254,75.254,75.254,75.254,75.254,75.254,75.249,75.249,75.249,72.225,72.225,72.225,72.225,72.225,72.272,72.272,72.272,72.345,72.345,72.345,72.345,72.345,72.357,72.357,72.357,72.357
1978-10-01,84.7,84.8,84.8,84.8,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,85.3,85.3,85.3,85.6,85.6,85.6,85.6,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.378,85.378,85.369,85.369,85.369,85.369,85.369,85.369,85.369,85.369,85.369,85.369,85.369,85.369,85.369,85.369,85.369,85.369,85.369,85.369,85.369,85.369,85.369,85.369,85.369,85.369,85.369,85.369,85.369,85.369,85.369,85.369,85.369,85.369,85.369,85.369,85.369,71.699,71.699,71.699,71.699,71.699,71.699,71.699,71.699,71.695,71.695,71.695,71.695,71.695,71.695,71.695,71.695,71.695,71.695,71.695,71.695,71.695,71.677,71.677,71.677,76.412,76.412,76.412,76.412,76.412,76.326,76.326,76.326,76.326,76.326,76.326,76.326,76.326,76.326,76.326,76.326,76.326,76.326,76.326,76.326,76.326,76.306,76.306,76.306,76.251,76.251,76.251,76.251,76.251,76.165,76.165,76.165,76.165,76.165,76.165,76.165,76.165,76.161,76.161,76.161,73.1,73.1,73.1,73.1,73.1,73.148,73.148,73.148,73.222,73.222,73.222,73.222,73.222,73.234,73.234,73.234,73.234
1979-01-01,85.5,85.6,85.6,85.6,85.7,85.7,85.7,85.7,85.7,85.7,85.7,85.7,85.7,85.7,85.7,85.7,85.7,85.7,85.7,85.7,85.7,85.7,85.9,85.9,85.9,86.2,86.2,86.2,86.2,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,85.983,85.983,85.976,85.976,85.976,85.976,85.976,85.976,85.976,85.976,85.976,85.976,85.976,85.976,85.976,85.976,85.976,85.976,85.975,85.975,85.975,85.975,85.975,85.975,85.975,85.975,85.975,85.975,85.975,85.975,85.975,85.975,85.975,85.975,85.975,85.975,85.975,72.208,72.208,72.208,72.208,72.208,72.208,72.208,72.208,72.205,72.205,72.205,72.205,72.205,72.205,72.205,72.205,72.205,72.205,72.205,72.205,72.205,72.186,72.186,72.186,76.955,76.955,76.955,76.955,76.955,76.868,76.868,76.868,76.868,76.868,76.868,76.868,76.868,76.869,76.869,76.869,76.869,76.869,76.869,76.869,76.869,76.848,76.848,76.848,76.795,76.795,76.795,76.795,76.795,76.709,76.709,76.709,76.709,76.709,76.709,76.709,76.709,76.704,76.704,76.704,73.622,73.622,73.622,73.622,73.622,73.67,73.67,73.67,73.745,73.745,73.745,73.745,73.745,73.757,73.757,73.757,73.757
1979-04-01,85.8,85.8,85.8,85.8,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,86.3,86.3,86.3,86.6,86.6,86.6,86.6,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.327,86.327,86.324,86.324,86.324,86.324,86.324,86.324,86.324,86.324,86.324,86.324,86.324,86.324,86.324,86.324,86.324,86.324,86.324,86.324,86.324,86.324,86.324,86.324,86.324,86.324,86.324,86.324,86.324,86.324,86.324,86.324,86.324,86.324,86.324,86.324,86.324,72.501,72.501,72.501,72.501,72.501,72.501,72.501,72.501,72.497,72.497,72.497,72.497,72.497,72.497,72.497,72.497,72.497,72.497,72.497,72.497,72.497,72.479,72.479,72.479,77.267,77.267,77.267,77.267,77.267,77.18,77.18,77.18,77.18,77.18,77.18,77.18,77.18,77.18,77.18,77.18,77.18,77.18,77.18,77.18,77.18,77.16,77.16,77.16,77.108,77.108,77.108,77.108,77.108,77.022,77.022,77.022,77.022,77.022,77.022,77.022,77.022,77.017,77.017,77.017,73.922,73.922,73.922,73.922,73.922,73.903,73.903,73.903,73.978,73.978,73.978,73.978,73.978,73.99,73.99,73.99,73.99
1979-07-01,86.5,86.6,86.6,86.6,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,87.0,87.0,87.0,87.3,87.3,87.3,87.3,87.0,87.0,87.0,87.0,87.0,87.1,87.1,87.1,87.1,87.052,87.052,87.048,87.048,87.048,87.048,87.048,87.048,87.048,87.048,87.048,87.048,87.048,87.048,87.048,87.048,87.048,87.048,87.047,87.047,87.047,87.047,87.047,87.047,87.047,87.047,87.047,87.047,87.047,87.047,87.047,87.047,87.047,87.047,87.047,87.047,87.047,73.109,73.109,73.109,73.109,73.109,73.109,73.109,73.109,73.105,73.105,73.105,73.105,73.105,73.105,73.105,73.105,73.105,73.105,73.105,73.105,73.105,73.086,73.086,73.086,77.914,77.914,77.914,77.914,77.914,77.827,77.827,77.827,77.827,77.827,77.827,77.827,77.827,77.828,77.828,77.828,77.828,77.828,77.828,77.828,77.828,77.807,77.807,77.807,77.756,77.756,77.756,77.756,77.756,77.669,77.669,77.669,77.669,77.669,77.669,77.669,77.669,77.664,77.664,77.664,74.544,74.544,74.544,74.544,74.544,74.584,74.584,74.584,74.66,74.66,74.66,74.66,74.66,74.672,74.672,74.672,74.672
1979-10-01,86.7,86.7,86.7,86.7,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,87.2,87.2,87.2,87.5,87.5,87.5,87.5,87.2,87.2,87.2,87.2,87.2,87.2,87.2,87.2,87.2,87.229,87.229,87.218,87.218,87.218,87.218,87.218,87.218,87.218,87.218,87.218,87.218,87.218,87.218,87.218,87.218,87.218,87.218,87.217,87.217,87.217,87.217,87.217,87.217,87.217,87.217,87.217,87.217,87.217,87.217,87.217,87.217,87.217,87.217,87.217,87.217,87.217,73.252,73.252,73.252,73.252,73.252,73.252,73.252,73.252,73.248,73.248,73.248,73.248,73.248,73.248,73.248,73.248,73.248,73.248,73.248,73.248,73.248,73.229,73.229,73.229,78.067,78.067,78.067,78.067,78.067,77.98,77.98,77.98,77.98,77.98,77.98,77.98,77.98,77.98,77.98,77.98,77.98,77.98,77.98,77.98,77.98,77.96,77.96,77.96,77.909,77.909,77.909,77.909,77.909,77.822,77.822,77.822,77.822,77.822,77.822,77.822,77.822,77.817,77.817,77.817,74.69,74.69,74.69,74.69,74.69,74.741,74.741,74.741,74.817,74.817,74.817,74.817,74.817,74.829,74.829,74.829,74.829
1980-01-01,86.6,86.6,86.6,86.6,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,87.0,87.0,87.0,87.3,87.3,87.3,87.3,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.02,87.02,87.01,87.01,87.01,87.01,87.01,87.01,87.01,87.01,87.01,87.01,87.01,87.01,87.01,87.01,87.01,87.01,87.01,87.01,87.01,87.01,87.01,87.01,87.01,87.01,87.01,87.01,87.01,87.01,87.01,87.01,87.01,87.01,87.01,87.01,87.01,73.077,73.077,73.077,73.077,73.077,73.077,73.077,73.077,73.073,73.073,73.073,73.073,73.073,73.073,73.073,73.073,73.073,73.073,73.073,73.073,73.073,73.055,73.055,73.055,77.881,77.881,77.881,77.881,77.881,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.773,77.773,77.773,77.722,77.722,77.722,77.722,77.722,77.635,77.635,77.635,77.635,77.635,77.635,77.635,77.635,77.63,77.63,77.63,74.511,74.511,74.511,74.511,74.511,74.553,74.553,74.553,74.629,74.629,74.629,74.629,74.629,74.641,74.641,74.641,74.641
1980-04-01,84.9,84.9,84.9,84.9,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.4,85.4,85.4,85.7,85.7,85.7,85.7,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.499,85.499,85.492,85.492,85.492,85.492,85.492,85.492,85.492,85.492,85.492,85.492,85.492,85.492,85.492,85.492,85.492,85.492,85.492,85.492,85.492,85.492,85.492,85.492,85.492,85.492,85.492,85.492,85.492,85.492,85.492,85.492,85.492,85.492,85.492,85.492,85.492,71.802,71.802,71.802,71.802,71.802,71.802,71.802,71.802,71.798,71.798,71.798,71.798,71.798,71.798,71.798,71.798,71.798,71.798,71.798,71.798,71.798,71.78,71.78,71.78,76.522,76.522,76.522,76.522,76.522,76.438,76.438,76.438,76.438,76.438,76.438,76.438,76.438,76.438,76.438,76.438,76.438,76.438,76.438,76.438,76.438,76.418,76.418,76.418,76.367,76.367,76.367,76.367,76.367,76.281,76.281,76.281,76.281,76.281,76.281,76.281,76.281,76.277,76.277,76.277,73.212,73.212,73.212,73.212,73.212,73.19,73.19,73.19,73.264,73.264,73.264,73.264,73.264,73.276,73.276,73.276,73.276
1980-07-01,84.5,84.5,84.5,84.5,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,85.0,85.0,85.0,85.3,85.3,85.3,85.3,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.111,85.111,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,71.473,71.473,71.473,71.473,71.473,71.473,71.473,71.473,71.469,71.469,71.469,71.469,71.469,71.469,71.469,71.469,71.469,71.469,71.469,71.469,71.469,71.451,71.451,71.451,76.171,76.171,76.171,76.171,76.171,76.087,76.087,76.087,76.087,76.087,76.087,76.087,76.087,76.088,76.088,76.088,76.088,76.088,76.088,76.088,76.088,76.067,76.067,76.067,76.016,76.016,76.016,76.016,76.016,75.931,75.931,75.931,75.931,75.931,75.931,75.931,75.931,75.926,75.926,75.926,72.875,72.875,72.875,72.875,72.875,72.849,72.849,72.849,72.923,72.923,72.923,72.923,72.923,72.935,72.935,72.935,72.935
1980-10-01,85.7,85.8,85.8,85.8,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,86.2,86.2,86.2,86.5,86.5,86.5,86.5,86.1,86.1,86.1,86.1,86.1,86.2,86.2,86.2,86.2,86.157,86.157,86.151,86.151,86.151,86.151,86.151,86.151,86.151,86.151,86.151,86.151,86.151,86.151,86.151,86.151,86.151,86.151,86.15,86.15,86.15,86.15,86.15,86.15,86.15,86.15,86.15,86.15,86.15,86.15,86.15,86.15,86.15,86.15,86.15,86.15,86.15,72.355,72.355,72.355,72.355,72.355,72.355,72.355,72.355,72.351,72.351,72.351,72.351,72.351,72.351,72.351,72.351,72.351,72.351,72.351,72.351,72.351,72.333,72.333,72.333,77.112,77.112,77.112,77.112,77.112,77.027,77.027,77.027,77.027,77.027,77.027,77.027,77.027,77.027,77.027,77.027,77.027,77.027,77.027,77.027,77.027,77.007,77.007,77.007,76.955,76.955,76.955,76.955,76.955,76.869,76.869,76.869,76.869,76.869,76.869,76.869,76.869,76.864,76.864,76.864,73.775,73.775,73.775,73.775,73.775,73.834,73.834,73.834,73.909,73.909,73.909,73.909,73.909,73.92,73.92,73.92,73.92
1981-01-01,86.3,86.4,86.4,86.4,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.7,86.7,86.7,87.0,87.0,87.0,87.0,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.631,86.631,86.626,86.626,86.626,86.626,86.626,86.626,86.626,86.626,86.626,86.626,86.626,86.626,86.626,86.626,86.626,86.626,86.625,86.625,86.625,86.625,86.625,86.625,86.625,86.625,86.625,86.625,86.625,86.625,86.625,86.625,86.625,86.625,86.625,86.625,86.625,72.754,72.754,72.754,72.754,72.754,72.754,72.754,72.754,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.732,72.732,72.732,77.537,77.537,77.537,77.537,77.537,77.452,77.452,77.452,77.452,77.452,77.452,77.452,77.452,77.452,77.452,77.452,77.452,77.452,77.452,77.452,77.452,77.431,77.431,77.431,77.38,77.38,77.38,77.38,77.38,77.293,77.293,77.293,77.293,77.293,77.293,77.293,77.293,77.289,77.289,77.289,74.183,74.183,74.183,74.183,74.183,74.253,74.253,74.253,74.328,74.328,74.328,74.328,74.328,74.34,74.34,74.34,74.34
1981-04-01,86.1,86.2,86.2,86.2,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.7,86.7,86.7,87.0,87.0,87.0,87.0,86.6,86.6,86.6,86.6,86.6,86.7,86.7,86.7,86.7,86.663,86.663,86.656,86.656,86.656,86.656,86.656,86.656,86.656,86.656,86.656,86.656,86.656,86.656,86.656,86.656,86.656,86.656,86.656,86.656,86.656,86.656,86.656,86.656,86.656,86.656,86.656,86.656,86.656,86.656,86.656,86.656,86.656,86.656,86.656,86.656,86.656,72.78,72.78,72.78,72.78,72.78,72.78,72.78,72.78,72.776,72.776,72.776,72.776,72.776,72.776,72.776,72.776,72.776,72.776,72.776,72.776,72.776,72.757,72.757,72.757,77.564,77.564,77.564,77.564,77.564,77.479,77.479,77.479,77.479,77.479,77.479,77.479,77.479,77.479,77.479,77.479,77.479,77.479,77.479,77.479,77.479,77.459,77.459,77.459,77.407,77.407,77.407,77.407,77.407,77.321,77.321,77.321,77.321,77.321,77.321,77.321,77.321,77.316,77.316,77.316,74.209,74.209,74.209,74.209,74.209,74.31,74.31,74.31,74.385,74.385,74.385,74.385,74.385,74.397,74.397,74.397,74.397
1981-07-01,86.0,86.1,86.1,86.1,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.7,86.7,86.7,87.0,87.0,87.0,87.0,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.635,86.635,86.627,86.627,86.627,86.627,86.627,86.627,86.627,86.627,86.627,86.627,86.627,86.627,86.627,86.627,86.627,86.627,86.626,86.626,86.626,86.626,86.626,86.626,86.626,86.626,86.626,86.626,86.626,86.626,86.626,86.626,86.626,86.626,86.626,86.626,86.626,72.755,72.755,72.755,72.755,72.755,72.755,72.755,72.755,72.751,72.751,72.751,72.751,72.751,72.751,72.751,72.751,72.751,72.751,72.751,72.751,72.751,72.733,72.733,72.733,77.538,77.538,77.538,77.538,77.538,77.453,77.453,77.453,77.453,77.453,77.453,77.453,77.453,77.453,77.453,77.453,77.453,77.453,77.453,77.453,77.453,77.432,77.432,77.432,77.381,77.381,77.381,77.381,77.381,77.294,77.294,77.294,77.294,77.294,77.294,77.294,77.294,77.29,77.29,77.29,74.184,74.184,74.184,74.184,74.184,74.25,74.25,74.25,74.325,74.325,74.325,74.325,74.325,74.337,74.337,74.337,74.337
