observation_date,DNDGRD3Q086SBEA_20130228,DNDGRD3Q086SBEA_20130328,DNDGRD3Q086SBEA_20130426,DNDGRD3Q086SBEA_20130530,DNDGRD3Q086SBEA_20130626,DNDGRD3Q086SBEA_20130731,DNDGRD3Q086SBEA_20140110,DNDGRD3Q086SBEA_20140130,DNDGRD3Q086SBEA_20140228,DNDGRD3Q086SBEA_20140327,DNDGRD3Q086SBEA_20140430,DNDGRD3Q086SBEA_20140529,DNDGRD3Q086SBEA_20140730,DNDGRD3Q086SBEA_20140828,DNDGRD3Q086SBEA_20140926,DNDGRD3Q086SBEA_20141030,DNDGRD3Q086SBEA_20141223,DNDGRD3Q086SBEA_20150130,DNDGRD3Q086SBEA_20150227,DNDGRD3Q086SBEA_20150327,DNDGRD3Q086SBEA_20150429,DNDGRD3Q086SBEA_20150529,DNDGRD3Q086SBEA_20150624,DNDGRD3Q086SBEA_20150730,DNDGRD3Q086SBEA_20150827,DNDGRD3Q086SBEA_20151029,DNDGRD3Q086SBEA_20151222,DNDGRD3Q086SBEA_20160129,DNDGRD3Q086SBEA_20160226,DNDGRD3Q086SBEA_20160325,DNDGRD3Q086SBEA_20160428,DNDGRD3Q086SBEA_20160527,DNDGRD3Q086SBEA_20160628,DNDGRD3Q086SBEA_20160729,DNDGRD3Q086SBEA_20160826,DNDGRD3Q086SBEA_20161028,DNDGRD3Q086SBEA_20161129,DNDGRD3Q086SBEA_20161222,DNDGRD3Q086SBEA_20170127,DNDGRD3Q086SBEA_20170228,DNDGRD3Q086SBEA_20170330,DNDGRD3Q086SBEA_20170428,DNDGRD3Q086SBEA_20170526,DNDGRD3Q086SBEA_20170629,DNDGRD3Q086SBEA_20170728,DNDGRD3Q086SBEA_20170928,DNDGRD3Q086SBEA_20171027,DNDGRD3Q086SBEA_20171129,DNDGRD3Q086SBEA_20171221,DNDGRD3Q086SBEA_20180126,DNDGRD3Q086SBEA_20180228,DNDGRD3Q086SBEA_20180328,DNDGRD3Q086SBEA_20180427,DNDGRD3Q086SBEA_20180530,DNDGRD3Q086SBEA_20180628,DNDGRD3Q086SBEA_20180727,DNDGRD3Q086SBEA_20180927,DNDGRD3Q086SBEA_20181026,DNDGRD3Q086SBEA_20181128,DNDGRD3Q086SBEA_20190228,DNDGRD3Q086SBEA_20190328,DNDGRD3Q086SBEA_20190426,DNDGRD3Q086SBEA_20190530,DNDGRD3Q086SBEA_20190726,DNDGRD3Q086SBEA_20190829,DNDGRD3Q086SBEA_20191030,DNDGRD3Q086SBEA_20191127,DNDGRD3Q086SBEA_20191220,DNDGRD3Q086SBEA_20200130,DNDGRD3Q086SBEA_20200227,DNDGRD3Q086SBEA_20200429,DNDGRD3Q086SBEA_20200528,DNDGRD3Q086SBEA_20200625,DNDGRD3Q086SBEA_20200730,DNDGRD3Q086SBEA_20200827,DNDGRD3Q086SBEA_20200930,DNDGRD3Q086SBEA_20201029
1960-01-01,21.784,21.784,21.784,21.784,21.784,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,20.012,17.914,17.914,17.914,17.914,17.914,17.914,17.914,17.914,17.914,17.914,17.914,17.914,17.914,17.914,17.914,17.914,17.914,17.914,17.914,17.914,17.914,17.914
1960-04-01,21.941,21.941,21.941,21.941,21.941,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,20.156,18.043,18.043,18.043,18.043,18.043,18.043,18.043,18.043,18.043,18.043,18.043,18.043,18.043,18.043,18.043,18.043,18.043,18.043,18.043,18.043,18.043,18.043
1960-07-01,22.006,22.006,22.006,22.006,22.006,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,20.215,18.097,18.097,18.097,18.097,18.097,18.097,18.097,18.097,18.097,18.097,18.097,18.097,18.097,18.097,18.097,18.097,18.097,18.097,18.097,18.097,18.097,18.097
1960-10-01,22.13,22.13,22.13,22.13,22.13,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,20.33,18.199,18.199,18.199,18.199,18.199,18.199,18.199,18.199,18.199,18.199,18.199,18.199,18.199,18.199,18.199,18.199,18.199,18.199,18.199,18.199,18.199,18.199
1961-01-01,22.164,22.164,22.164,22.164,22.164,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,20.361,18.226,18.226,18.226,18.226,18.226,18.226,18.226,18.226,18.226,18.226,18.226,18.226,18.226,18.226,18.226,18.226,18.226,18.226,18.226,18.226,18.226,18.226
1961-04-01,22.009,22.009,22.009,22.009,22.009,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,20.218,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099
1961-07-01,22.05,22.05,22.05,22.05,22.05,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,20.256,18.133,18.133,18.133,18.133,18.133,18.133,18.133,18.133,18.133,18.133,18.133,18.133,18.133,18.133,18.133,18.133,18.133,18.133,18.133,18.133,18.133,18.133
1961-10-01,22.008,22.008,22.008,22.008,22.008,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,20.217,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099,18.099
1962-01-01,22.094,22.094,22.094,22.094,22.094,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,20.296,18.169,18.169,18.169,18.169,18.169,18.169,18.169,18.169,18.169,18.169,18.169,18.169,18.169,18.169,18.169,18.169,18.169,18.169,18.169,18.169,18.169,18.169
1962-04-01,22.152,22.152,22.152,22.152,22.152,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,18.217,18.217,18.217,18.217,18.217,18.217,18.217,18.217,18.217,18.217,18.217,18.217,18.217,18.217,18.217,18.217,18.217,18.217,18.217,18.217,18.217,18.217
1962-07-01,22.173,22.173,22.173,22.173,22.173,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,20.369,18.234,18.234,18.234,18.234,18.234,18.234,18.234,18.234,18.234,18.234,18.234,18.234,18.234,18.234,18.234,18.234,18.234,18.234,18.234,18.234,18.234,18.234
1962-10-01,22.288,22.288,22.288,22.288,22.288,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,20.475,18.329,18.329,18.329,18.329,18.329,18.329,18.329,18.329,18.329,18.329,18.329,18.329,18.329,18.329,18.329,18.329,18.329,18.329,18.329,18.329,18.329,18.329
1963-01-01,22.321,22.321,22.321,22.321,22.321,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,20.505,18.356,18.356,18.356,18.356,18.356,18.356,18.356,18.356,18.356,18.356,18.356,18.356,18.356,18.356,18.356,18.356,18.356,18.356,18.356,18.356,18.356,18.356
1963-04-01,22.299,22.299,22.299,22.299,22.299,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,20.485,18.338,18.338,18.338,18.338,18.338,18.338,18.338,18.338,18.338,18.338,18.338,18.338,18.338,18.338,18.338,18.338,18.338,18.338,18.338,18.338,18.338,18.338
1963-07-01,22.463,22.463,22.463,22.463,22.463,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,20.635,18.472,18.472,18.472,18.472,18.472,18.472,18.472,18.472,18.472,18.472,18.472,18.472,18.472,18.472,18.472,18.472,18.472,18.472,18.472,18.472,18.472,18.472
1963-10-01,22.508,22.508,22.508,22.508,22.508,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,20.677,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51
1964-01-01,22.644,22.644,22.644,22.644,22.644,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,20.801,18.621,18.621,18.621,18.621,18.621,18.621,18.621,18.621,18.621,18.621,18.621,18.621,18.621,18.621,18.621,18.621,18.621,18.621,18.621,18.621,18.621,18.621
1964-04-01,22.638,22.638,22.638,22.638,22.638,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,20.797,18.617,18.617,18.617,18.617,18.617,18.617,18.617,18.617,18.617,18.617,18.617,18.617,18.617,18.617,18.617,18.617,18.617,18.617,18.617,18.617,18.617,18.617
1964-07-01,22.706,22.706,22.706,22.706,22.706,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,20.859,18.673,18.673,18.673,18.673,18.673,18.673,18.673,18.673,18.673,18.673,18.673,18.673,18.673,18.673,18.673,18.673,18.673,18.673,18.673,18.673,18.673,18.673
1964-10-01,22.798,22.798,22.798,22.798,22.798,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,20.943,18.748,18.748,18.748,18.748,18.748,18.748,18.748,18.748,18.748,18.748,18.748,18.748,18.748,18.748,18.748,18.748,18.748,18.748,18.748,18.748,18.748,18.748
1965-01-01,22.866,22.866,22.866,22.866,22.866,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,21.006,18.804,18.804,18.804,18.804,18.804,18.804,18.804,18.804,18.804,18.804,18.804,18.804,18.804,18.804,18.804,18.804,18.804,18.804,18.804,18.804,18.804,18.804
1965-04-01,23.081,23.081,23.081,23.081,23.081,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,21.203,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981,18.981
1965-07-01,23.208,23.208,23.208,23.208,23.208,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,19.085,19.085,19.085,19.085,19.085,19.085,19.085,19.085,19.085,19.085,19.085,19.085,19.085,19.085,19.085,19.085,19.085,19.085,19.085,19.085,19.085,19.085
1965-10-01,23.261,23.261,23.261,23.261,23.261,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,21.368,19.129,19.129,19.129,19.129,19.129,19.129,19.129,19.129,19.129,19.129,19.129,19.129,19.129,19.129,19.129,19.129,19.129,19.129,19.129,19.129,19.129,19.129
1966-01-01,23.574,23.574,23.574,23.574,23.574,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,21.656,19.386,19.386,19.386,19.386,19.386,19.386,19.386,19.386,19.386,19.386,19.386,19.386,19.386,19.386,19.386,19.386,19.386,19.386,19.386,19.386,19.386,19.386
1966-04-01,23.774,23.774,23.774,23.774,23.774,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,21.84,19.551,19.551,19.551,19.551,19.551,19.551,19.551,19.551,19.551,19.551,19.551,19.551,19.551,19.551,19.551,19.551,19.551,19.551,19.551,19.551,19.551,19.551
1966-07-01,23.942,23.942,23.942,23.942,23.942,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,21.994,19.689,19.689,19.689,19.689,19.689,19.689,19.689,19.689,19.689,19.689,19.689,19.689,19.689,19.689,19.689,19.689,19.689,19.689,19.689,19.689,19.689,19.689
1966-10-01,24.092,24.092,24.092,24.092,24.092,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,22.132,19.812,19.812,19.812,19.812,19.812,19.812,19.812,19.812,19.812,19.812,19.812,19.812,19.812,19.812,19.812,19.812,19.812,19.812,19.812,19.812,19.812,19.812
1967-01-01,24.086,24.086,24.086,24.086,24.086,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126,19.807,19.807,19.807,19.807,19.807,19.807,19.807,19.807,19.807,19.807,19.807,19.807,19.807,19.807,19.807,19.807,19.807,19.807,19.807,19.807,19.807,19.807
1967-04-01,24.123,24.123,24.123,24.123,24.123,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,22.161,19.838,19.838,19.838,19.838,19.838,19.838,19.838,19.838,19.838,19.838,19.838,19.838,19.838,19.838,19.838,19.838,19.838,19.838,19.838,19.838,19.838,19.838
1967-07-01,24.376,24.376,24.376,24.376,24.376,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,22.393,20.046,20.046,20.046,20.046,20.046,20.046,20.046,20.046,20.046,20.046,20.046,20.046,20.046,20.046,20.046,20.046,20.046,20.046,20.046,20.046,20.046,20.046
1967-10-01,24.539,24.539,24.539,24.539,24.539,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542,20.18,20.18,20.18,20.18,20.18,20.18,20.18,20.18,20.18,20.18,20.18,20.18,20.18,20.18,20.18,20.18,20.18,20.18,20.18,20.18,20.18,20.18
1968-01-01,24.792,24.792,24.792,24.792,24.792,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,22.775,20.388,20.388,20.388,20.388,20.388,20.388,20.388,20.388,20.388,20.388,20.388,20.388,20.388,20.388,20.388,20.388,20.388,20.388,20.388,20.388,20.388,20.388
1968-04-01,25.027,25.027,25.027,25.027,25.027,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,20.581,20.581,20.581,20.581,20.581,20.581,20.581,20.581,20.581,20.581,20.581,20.581,20.581,20.581,20.581,20.581,20.581,20.581,20.581,20.581,20.581,20.581
1968-07-01,25.266,25.266,25.266,25.266,25.266,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,20.778,20.778,20.778,20.778,20.778,20.778,20.778,20.778,20.778,20.778,20.778,20.778,20.778,20.778,20.778,20.778,20.778,20.778,20.778,20.778,20.778,20.778
1968-10-01,25.53,25.53,25.53,25.53,25.53,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,23.453,20.995,20.995,20.995,20.995,20.995,20.995,20.995,20.995,20.995,20.995,20.995,20.995,20.995,20.995,20.995,20.995,20.995,20.995,20.995,20.995,20.995,20.995
1969-01-01,25.721,25.721,25.721,25.721,25.721,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,23.629,21.152,21.152,21.152,21.152,21.152,21.152,21.152,21.152,21.152,21.152,21.152,21.152,21.152,21.152,21.152,21.152,21.152,21.152,21.152,21.152,21.152,21.152
1969-04-01,26.08,26.08,26.08,26.08,26.08,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,23.958,21.447,21.447,21.447,21.447,21.447,21.447,21.447,21.447,21.447,21.447,21.447,21.447,21.447,21.447,21.447,21.447,21.447,21.447,21.447,21.447,21.447,21.447
1969-07-01,26.445,26.445,26.445,26.445,26.445,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,24.293,21.747,21.747,21.747,21.747,21.747,21.747,21.747,21.747,21.747,21.747,21.747,21.747,21.747,21.747,21.747,21.747,21.747,21.747,21.747,21.747,21.747,21.747
