observation_date,DSERRD3Q086SBEA_20130228,DSERRD3Q086SBEA_20130328,DSERRD3Q086SBEA_20130426,DSERRD3Q086SBEA_20130530,DSERRD3Q086SBEA_20130626,DSERRD3Q086SBEA_20130731,DSERRD3Q086SBEA_20140110,DSERRD3Q086SBEA_20140130,DSERRD3Q086SBEA_20140228,DSERRD3Q086SBEA_20140327,DSERRD3Q086SBEA_20140430,DSERRD3Q086SBEA_20140529,DSERRD3Q086SBEA_20140625,DSERRD3Q086SBEA_20140730,DSERRD3Q086SBEA_20140828,DSERRD3Q086SBEA_20140926,DSERRD3Q086SBEA_20141030,DSERRD3Q086SBEA_20141125,DSERRD3Q086SBEA_20141223,DSERRD3Q086SBEA_20150130,DSERRD3Q086SBEA_20150227,DSERRD3Q086SBEA_20150327,DSERRD3Q086SBEA_20150429,DSERRD3Q086SBEA_20150529,DSERRD3Q086SBEA_20150624,DSERRD3Q086SBEA_20150730,DSERRD3Q086SBEA_20150827,DSERRD3Q086SBEA_20150925,DSERRD3Q086SBEA_20151029,DSERRD3Q086SBEA_20151124,DSERRD3Q086SBEA_20151222,DSERRD3Q086SBEA_20160129,DSERRD3Q086SBEA_20160226,DSERRD3Q086SBEA_20160325,DSERRD3Q086SBEA_20160428,DSERRD3Q086SBEA_20160527,DSERRD3Q086SBEA_20160628,DSERRD3Q086SBEA_20160729,DSERRD3Q086SBEA_20160826,DSERRD3Q086SBEA_20160929,DSERRD3Q086SBEA_20161028,DSERRD3Q086SBEA_20161129,DSERRD3Q086SBEA_20161222,DSERRD3Q086SBEA_20170127,DSERRD3Q086SBEA_20170228,DSERRD3Q086SBEA_20170330,DSERRD3Q086SBEA_20170428,DSERRD3Q086SBEA_20170526,DSERRD3Q086SBEA_20170629,DSERRD3Q086SBEA_20170728,DSERRD3Q086SBEA_20170830,DSERRD3Q086SBEA_20170928,DSERRD3Q086SBEA_20171027,DSERRD3Q086SBEA_20171129,DSERRD3Q086SBEA_20171221,DSERRD3Q086SBEA_20180126,DSERRD3Q086SBEA_20180228,DSERRD3Q086SBEA_20180328,DSERRD3Q086SBEA_20180427,DSERRD3Q086SBEA_20180530,DSERRD3Q086SBEA_20180628,DSERRD3Q086SBEA_20180727,DSERRD3Q086SBEA_20180829,DSERRD3Q086SBEA_20180927,DSERRD3Q086SBEA_20181026,DSERRD3Q086SBEA_20181128,DSERRD3Q086SBEA_20181221,DSERRD3Q086SBEA_20190228,DSERRD3Q086SBEA_20190328,DSERRD3Q086SBEA_20190426,DSERRD3Q086SBEA_20190530,DSERRD3Q086SBEA_20190627,DSERRD3Q086SBEA_20190726,DSERRD3Q086SBEA_20190829,DSERRD3Q086SBEA_20190926,DSERRD3Q086SBEA_20191030,DSERRD3Q086SBEA_20191127,DSERRD3Q086SBEA_20191220,DSERRD3Q086SBEA_20200130,DSERRD3Q086SBEA_20200227,DSERRD3Q086SBEA_20200326,DSERRD3Q086SBEA_20200429,DSERRD3Q086SBEA_20200528,DSERRD3Q086SBEA_20200625,DSERRD3Q086SBEA_20200730,DSERRD3Q086SBEA_20200827,DSERRD3Q086SBEA_20200930,DSERRD3Q086SBEA_20201029
1968-07-01,16.545,16.545,16.545,16.545,16.545,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,15.384,14.416,14.416,14.416,14.416,14.416,14.416,14.416,14.416,14.416,14.416,14.416,14.416,14.416,14.416,14.416,14.416,14.416,14.416,14.416,14.416,14.416,14.416,14.416,14.416,14.416,14.416,14.416
1968-10-01,16.747,16.747,16.747,16.747,16.747,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,15.572,14.591,14.591,14.591,14.591,14.591,14.591,14.591,14.591,14.591,14.591,14.591,14.591,14.591,14.591,14.591,14.591,14.591,14.591,14.591,14.591,14.591,14.591,14.591,14.591,14.591,14.591,14.591
1969-01-01,16.961,16.961,16.961,16.961,16.961,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,14.773,14.773,14.773,14.773,14.773,14.773,14.773,14.773,14.773,14.773,14.773,14.773,14.773,14.773,14.773,14.773,14.773,14.773,14.773,14.773,14.773,14.773,14.773,14.773,14.773,14.773,14.773
1969-04-01,17.193,17.193,17.193,17.193,17.193,15.986,15.986,15.986,15.986,15.986,15.986,15.986,15.986,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,15.987,14.973,14.973,14.973,14.973,14.973,14.973,14.973,14.973,14.973,14.973,14.973,14.973,14.973,14.973,14.973,14.973,14.973,14.973,14.973,14.973,14.973,14.973,14.973,14.973,14.973,14.973,14.973
1969-07-01,17.422,17.422,17.422,17.422,17.422,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,15.172,15.172,15.172,15.172,15.172,15.172,15.172,15.172,15.172,15.172,15.172,15.172,15.172,15.172,15.172,15.172,15.172,15.172,15.172,15.172,15.172,15.172,15.172,15.172,15.172,15.172,15.172
1969-10-01,17.664,17.664,17.664,17.664,17.664,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,15.382,15.382,15.382,15.382,15.382,15.382,15.382,15.382,15.382,15.382,15.382,15.382,15.382,15.382,15.382,15.382,15.382,15.382,15.382,15.382,15.382,15.382,15.382,15.382,15.382,15.382,15.382
1970-01-01,17.904,17.904,17.904,17.904,17.904,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,16.648,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59,15.59
1970-04-01,18.153,18.153,18.153,18.153,18.153,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,15.808,15.808,15.808,15.808,15.808,15.808,15.808,15.808,15.808,15.808,15.808,15.808,15.808,15.808,15.808,15.808,15.808,15.808,15.808,15.808,15.808,15.808,15.808,15.808,15.808,15.808,15.808
1970-07-01,18.379,18.379,18.379,18.379,18.379,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,16.004,16.004,16.004,16.004,16.004,16.004,16.004,16.004,16.004,16.004,16.004,16.004,16.004,16.004,16.004,16.004,16.004,16.004,16.004,16.004,16.004,16.004,16.004,16.004,16.004,16.004,16.004
1970-10-01,18.649,18.649,18.649,18.649,18.649,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,17.342,16.24,16.24,16.24,16.24,16.24,16.24,16.24,16.24,16.24,16.24,16.24,16.24,16.24,16.24,16.24,16.24,16.24,16.24,16.24,16.24,16.24,16.24,16.24,16.24,16.24,16.24,16.24
1971-01-01,18.901,18.901,18.901,18.901,18.901,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,17.576,16.459,16.459,16.459,16.459,16.459,16.459,16.459,16.459,16.459,16.459,16.459,16.459,16.459,16.459,16.459,16.459,16.459,16.459,16.459,16.459,16.459,16.459,16.459,16.459,16.459,16.459,16.459
1971-04-01,19.15,19.15,19.15,19.15,19.15,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,17.808,16.676,16.676,16.676,16.676,16.676,16.676,16.676,16.676,16.676,16.676,16.676,16.676,16.676,16.676,16.676,16.676,16.676,16.676,16.676,16.676,16.676,16.676,16.676,16.676,16.676,16.676,16.676
1971-07-01,19.418,19.418,19.418,19.418,19.418,18.057,18.057,18.057,18.057,18.057,18.057,18.057,18.057,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,18.058,16.91,16.91,16.91,16.91,16.91,16.91,16.91,16.91,16.91,16.91,16.91,16.91,16.91,16.91,16.91,16.91,16.91,16.91,16.91,16.91,16.91,16.91,16.91,16.91,16.91,16.91,16.91
1971-10-01,19.601,19.601,19.601,19.601,19.601,18.227,18.227,18.227,18.227,18.227,18.227,18.227,18.227,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,18.228,17.068,17.068,17.068,17.068,17.068,17.068,17.068,17.068,17.068,17.068,17.068,17.068,17.068,17.068,17.068,17.068,17.068,17.068,17.068,17.068,17.068,17.068,17.068,17.068,17.068,17.068,17.068
1972-01-01,19.816,19.816,19.816,19.816,19.816,18.427,18.427,18.427,18.427,18.427,18.427,18.427,18.427,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,18.428,17.255,17.255,17.255,17.255,17.255,17.255,17.255,17.255,17.255,17.255,17.255,17.255,17.255,17.255,17.255,17.255,17.255,17.255,17.255,17.255,17.255,17.255,17.255,17.255,17.255,17.255,17.255
1972-04-01,19.98,19.98,19.98,19.98,19.98,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,17.397,17.397,17.397,17.397,17.397,17.397,17.397,17.397,17.397,17.397,17.397,17.397,17.397,17.397,17.397,17.397,17.397,17.397,17.397,17.397,17.397,17.397,17.397,17.397,17.397,17.397,17.397
1972-07-01,20.178,20.178,20.178,20.178,20.178,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,18.764,17.568,17.568,17.568,17.568,17.568,17.568,17.568,17.568,17.568,17.568,17.568,17.568,17.568,17.568,17.568,17.568,17.568,17.568,17.568,17.568,17.568,17.568,17.568,17.568,17.568,17.568,17.568
1972-10-01,20.367,20.367,20.367,20.367,20.367,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,18.94,17.732,17.732,17.732,17.732,17.732,17.732,17.732,17.732,17.732,17.732,17.732,17.732,17.732,17.732,17.732,17.732,17.732,17.732,17.732,17.732,17.732,17.732,17.732,17.732,17.732,17.732,17.732
1973-01-01,20.538,20.538,20.538,20.538,20.538,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,17.881,17.881,17.881,17.881,17.881,17.881,17.881,17.881,17.881,17.881,17.881,17.881,17.881,17.881,17.881,17.881,17.881,17.881,17.881,17.881,17.881,17.881,17.881,17.881,17.881,17.881,17.881
1973-04-01,20.862,20.862,20.862,20.862,20.862,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,19.398,18.159,18.159,18.159,18.159,18.159,18.159,18.159,18.159,18.159,18.159,18.159,18.159,18.159,18.159,18.159,18.159,18.159,18.159,18.159,18.159,18.159,18.159,18.159,18.159,18.159,18.159,18.159
1973-07-01,21.224,21.224,21.224,21.224,21.224,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,19.736,18.475,18.475,18.475,18.475,18.475,18.475,18.475,18.475,18.475,18.475,18.475,18.475,18.475,18.475,18.475,18.475,18.475,18.475,18.475,18.475,18.475,18.475,18.475,18.475,18.475,18.475,18.475
1973-10-01,21.622,21.622,21.622,21.622,21.622,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,20.106,18.821,18.821,18.821,18.821,18.821,18.821,18.821,18.821,18.821,18.821,18.821,18.821,18.821,18.821,18.821,18.821,18.821,18.821,18.821,18.821,18.821,18.821,18.821,18.821,18.821,18.821,18.821
1974-01-01,22.067,22.067,22.067,22.067,22.067,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,20.518,19.207,19.207,19.207,19.207,19.207,19.207,19.207,19.207,19.207,19.207,19.207,19.207,19.207,19.207,19.207,19.207,19.207,19.207,19.207,19.207,19.207,19.207,19.207,19.207,19.207,19.207,19.207
1974-04-01,22.588,22.588,22.588,22.588,22.588,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,21.003,19.661,19.661,19.661,19.661,19.661,19.661,19.661,19.661,19.661,19.661,19.661,19.661,19.661,19.661,19.661,19.661,19.661,19.661,19.661,19.661,19.661,19.661,19.661,19.661,19.661,19.661,19.661
1974-07-01,23.113,23.113,23.113,23.113,23.113,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,20.116,20.116,20.116,20.116,20.116,20.116,20.116,20.116,20.116,20.116,20.116,20.116,20.116,20.116,20.116,20.116,20.116,20.116,20.116,20.116,20.116,20.116,20.116,20.116,20.116,20.116,20.116
1974-10-01,23.622,23.622,23.622,23.622,23.622,21.963,21.963,21.963,21.963,21.963,21.963,21.963,21.963,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,21.964,20.557,20.557,20.557,20.557,20.557,20.557,20.557,20.557,20.557,20.557,20.557,20.557,20.557,20.557,20.557,20.557,20.557,20.557,20.557,20.557,20.557,20.557,20.557,20.557,20.557,20.557,20.557
1975-01-01,24.161,24.161,24.161,24.161,24.161,22.465,22.465,22.465,22.465,22.465,22.465,22.465,22.465,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,22.466,21.024,21.024,21.024,21.024,21.024,21.024,21.024,21.024,21.024,21.024,21.024,21.024,21.024,21.024,21.024,21.024,21.024,21.024,21.024,21.024,21.024,21.024,21.024,21.024,21.024,21.024,21.024
1975-04-01,24.563,24.563,24.563,24.563,24.563,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838,21.372,21.372,21.372,21.372,21.372,21.372,21.372,21.372,21.372,21.372,21.372,21.372,21.372,21.372,21.372,21.372,21.372,21.372,21.372,21.372,21.372,21.372,21.372,21.372,21.372,21.372,21.372
1975-07-01,25.019,25.019,25.019,25.019,25.019,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,23.262,21.768,21.768,21.768,21.768,21.768,21.768,21.768,21.768,21.768,21.768,21.768,21.768,21.768,21.768,21.768,21.768,21.768,21.768,21.768,21.768,21.768,21.768,21.768,21.768,21.768,21.768,21.768
1975-10-01,25.513,25.513,25.513,25.513,25.513,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,23.72,22.197,22.197,22.197,22.197,22.197,22.197,22.197,22.197,22.197,22.197,22.197,22.197,22.197,22.197,22.197,22.197,22.197,22.197,22.197,22.197,22.197,22.197,22.197,22.197,22.197,22.197,22.197
1976-01-01,25.935,25.935,25.935,25.935,25.935,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,24.114,22.565,22.565,22.565,22.565,22.565,22.565,22.565,22.565,22.565,22.565,22.565,22.565,22.565,22.565,22.565,22.565,22.565,22.565,22.565,22.565,22.565,22.565,22.565,22.565,22.565,22.565,22.565
1976-04-01,26.27,26.27,26.27,26.27,26.27,24.425,24.425,24.425,24.425,24.425,24.425,24.425,24.425,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,24.426,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857,22.857
1976-07-01,26.736,26.736,26.736,26.736,26.736,24.858,24.858,24.858,24.858,24.858,24.858,24.858,24.858,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,24.859,23.264,23.264,23.264,23.264,23.264,23.264,23.264,23.264,23.264,23.264,23.264,23.264,23.264,23.264,23.264,23.264,23.264,23.264,23.264,23.264,23.264,23.264,23.264,23.264,23.264,23.264,23.264
1976-10-01,27.196,27.196,27.196,27.196,27.196,25.285,25.285,25.285,25.285,25.285,25.285,25.285,25.285,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,25.286,23.666,23.666,23.666,23.666,23.666,23.666,23.666,23.666,23.666,23.666,23.666,23.666,23.666,23.666,23.666,23.666,23.666,23.666,23.666,23.666,23.666,23.666,23.666,23.666,23.666,23.666,23.666
